"userid","rumour_ratio","sum_RR_following","following_count","avg_RR_following","avg_userRR_followingRR","userRR_OR_avgfollowingRR","user_status1","user_status2"
"1300320594","0","0","0","0","0","0","-1","-1"
"1306563709","0","0","1","0","0","0","-1","-1"
"1374932796","0","0","1","0","0","0","-1","-1"
"1378163893","0","0.5","1","0.5","0.25","0.5","-1","-1"
"1382542153","0","0","1","0","0","0","-1","-1"
"1409798257","0","0","0","0","0","0","-1","-1"
"1413216920","0","0","0","0","0","0","-1","-1"
"1465822578","0","0.651163","1","0.651163","0.325581","0.651163","-1","-1"
"1504614494","0","0","0","0","0","0","-1","-1"
"1513854438","0","0","0","0","0","0","-1","-1"
"1596105337","0","0","0","0","0","0","-1","-1"
"1702119050","0","1","1","1","0.5","1","0","1"
"1852534999","0","0.666667","8","0.0833334","0.0416667","0.0833334","-1","-1"
"1888149452","0","0","0","0","0","0","-1","-1"
"1900801694","0","0","0","0","0","0","-1","-1"
"1932737630","0","0","0","0","0","0","-1","-1"
"2260706071","0","0","0","0","0","0","-1","-1"
"2326399310","0","0","0","0","0","0","-1","-1"
"2326482060","0","0","0","0","0","0","-1","-1"
"2327508680","0","3.69148","9","0.410164","0.205082","0.410164","-1","-1"
"2347049341","0","0","5","0","0","0","-1","-1"
"2370817676","0","0.87064","5","0.174128","0.087064","0.174128","-1","-1"
"2394937256","0","0","0","0","0","0","-1","-1"
"2518331167","0","1.66667","7","0.238096","0.119048","0.238096","-1","-1"
"2779009591","1","22.6694","62","0.365635","0.682818","1","1","1"
"2779835956","0","9.55489","43","0.222207","0.111103","0.222207","-1","-1"
"2785832997","0","0","1","0","0","0","-1","-1"
"2786147872","0","0","0","0","0","0","-1","-1"
"2802142702","0","0","0","0","0","0","-1","-1"
