"userid","rcount","nrcount","rumour_ratio","sum_RR_following","following_count","avg_RR_following","avg_userRR_followingRR","userRR_OR_avgfollowingRR","user_status1","user_status2"
"17463660","0","1","0","14.8482","55","0.269967","0.134984","0.269967","-1","-1"
"17469289","2","2","0.5","38.5244","97","0.397159","0.448579","0.5","0","-1"
"17525171","0","2","0","203.869","881","0.231406","0.115703","0.231406","-1","-1"
"17527559","0","1","0","1.77635","12","0.148029","0.0740146","0.148029","-1","-1"
"17537467","0","12","0","25.8133","125","0.206506","0.103253","0.206506","-1","-1"
"17561562","3","0","1","11.2084","30","0.373613","0.686807","1","1","1"
"17641218","0","1","0","7.24359","17","0.426094","0.213047","0.426094","-1","-1"
"17668544","0","1","0","47.8273","191","0.250405","0.125202","0.250405","-1","-1"
"17672825","0","3","0","28.3232","115","0.246288","0.123144","0.246288","-1","-1"
"17693277","0","1","0","0.666667","5","0.133333","0.0666667","0.133333","-1","-1"
"17735875","0","1","0","4.66154","38","0.122672","0.0613361","0.122672","-1","-1"
"17740486","1","0","1","2.91333","19","0.153333","0.576667","1","1","1"
"17741799","0","1","0","7.93719","53","0.149758","0.0748792","0.149758","-1","-1"
"17765045","0","1","0","12.1479","43","0.282509","0.141254","0.282509","-1","-1"
"17782313","0","1","0","0","3","0","0","0","-1","-1"
"17895820","1","0","1","0.5","17","0.0294118","0.514706","1","0","1"
"17919393","2","0","1","12.9536","45","0.287858","0.643929","1","1","1"
"17945263","0","1","0","7.2008","39","0.184636","0.0923179","0.184636","-1","-1"
"17974481","0","1","0","3.72574","15","0.248383","0.124191","0.248383","-1","-1"
"17975190","0","1","0","10.4212","47","0.221728","0.110864","0.221728","-1","-1"
"17976370","0","1","0","17.1601","107","0.160375","0.0801874","0.160375","-1","-1"
"17983365","0","2","0","35.0155","106","0.330335","0.165167","0.330335","-1","-1"
"17984709","0","1","0","21.2769","88","0.241783","0.120891","0.241783","-1","-1"
"17990493","1","0","1","16.5148","49","0.337036","0.668518","1","1","1"
"17994522","0","1","0","5.91981","26","0.227685","0.113842","0.227685","-1","-1"
"17995040","0","8","0","1.91667","13","0.147436","0.0737181","0.147436","-1","-1"
"18018877","0","1","0","2","9","0.222222","0.111111","0.222222","-1","-1"
"18021754","0","1","0","1.09211","18","0.0606728","0.0303364","0.0606728","-1","-1"
"18040230","1","1","0.5","0.5","1","0.5","0.5","0.5","0","1"
"18040878","0","1","0","106.376","459","0.231756","0.115878","0.231756","-1","-1"
"18066812","0","1","0","16.4618","69","0.238577","0.119288","0.238577","-1","-1"
"18101696","0","1","0","55.9338","228","0.245324","0.122662","0.245324","-1","-1"
"18119570","1","0","1","1.79167","6","0.298611","0.649306","1","1","1"
"18197912","0","1","0","0","5","0","0","0","-1","-1"
"18213483","0","1","0","16.0275","83","0.193102","0.0965511","0.193102","-1","-1"
"18278257","0","1","0","1","8","0.125","0.0625","0.125","-1","-1"
"18294906","1","3","0.25","9.25208","28","0.330431","0.290216","0.25","-1","-1"
"18309277","0","1","0","0","1","0","0","0","-1","-1"
"18424289","6","7","0.461538","0.333333","5","0.0666666","0.264102","0.461538","-1","-1"
"18435601","0","1","0","0","4","0","0","0","-1","-1"
"18441335","0","1","0","6.60938","42","0.157366","0.0786831","0.157366","-1","-1"
"18510860","1","4","0.2","14.2338","58","0.24541","0.222705","0.2","-1","-1"
"18511475","0","2","0","5.39368","36","0.149824","0.0749122","0.149824","-1","-1"
"18523773","0","1","0","6.52273","26","0.250874","0.125437","0.250874","-1","-1"
"18553134","1","0","1","49.1662","164","0.299794","0.649897","1","1","1"
"18560045","0","1","0","3.1153","32","0.0973531","0.0486766","0.0973531","-1","-1"
"18576537","0","1","0","2.66667","9","0.296297","0.148148","0.296297","-1","-1"
"18610936","0","2","0","1.16667","7","0.166667","0.0833336","0.166667","-1","-1"
"18622869","0","1","0","10.4408","39","0.267713","0.133856","0.267713","-1","-1"
"18628451","0","2","0","0.08","24","0.00333333","0.00166667","0.00333333","-1","-1"
"18631010","1","3","0.25","5.00097","15","0.333398","0.291699","0.25","-1","-1"
"18643437","1","6","0.142857","2.18889","15","0.145926","0.144392","0.142857","-1","-1"
"18650093","0","3","0","16.1712","77","0.210016","0.105008","0.210016","-1","-1"
"18655567","1","1","0.5","44.9462","174","0.258312","0.379156","0.5","0","-1"
"18668407","0","1","0","0","5","0","0","0","-1","-1"
"18696855","0","2","0","9.5373","80","0.119216","0.0596081","0.119216","-1","-1"
"18725815","0","13","0","15.4288","76","0.203011","0.101505","0.203011","-1","-1"
"18734884","0","1","0","1.33333","6","0.222222","0.111111","0.222222","-1","-1"
"18839785","0","2","0","8.85774","47","0.188463","0.0942313","0.188463","-1","-1"
"18839937","0","1","0","1.5","24","0.0625","0.03125","0.0625","-1","-1"
"18841425","0","1","0","17.2708","62","0.278561","0.139281","0.278561","-1","-1"
"18909186","0","1","0","0","2","0","0","0","-1","-1"
"18963809","0","1","0","53.9173","213","0.253133","0.126566","0.253133","-1","-1"
"18965916","1","1","0.5","70.7822","229","0.309092","0.404546","0.5","0","-1"
"18980276","0","1","0","2","24","0.0833333","0.0416667","0.0833333","-1","-1"
"18991263","0","1","0","1.5","22","0.0681818","0.0340909","0.0681818","-1","-1"
"19017675","0","3","0","6.47852","32","0.202454","0.101227","0.202454","-1","-1"
"19038934","4","2","0.666667","9.8012","22","0.445509","0.556088","0.666667","1","1"
"19062754","0","1","0","6.09028","17","0.358252","0.179126","0.358252","-1","-1"
"19088288","0","1","0","23.1883","97","0.239055","0.119527","0.239055","-1","-1"
"19140457","0","1","0","0","2","0","0","0","-1","-1"
"19150955","0","1","0","5.71179","30","0.190393","0.0951965","0.190393","-1","-1"
"19160138","1","0","1","2.63889","5","0.527778","0.763889","1","1","1"
"19178965","0","1","0","22.5514","63","0.357959","0.178979","0.357959","-1","-1"
"19209645","0","3","0","6.31667","29","0.217816","0.108908","0.217816","-1","-1"
"19211550","1","0","1","19.2561","70","0.275087","0.637544","1","1","1"
"19222164","0","2","0","6.15935","27","0.228124","0.114062","0.228124","-1","-1"
"19259102","0","1","0","3.21001","7","0.458573","0.229286","0.458573","-1","-1"
"19278423","1","0","1","11.6396","44","0.264536","0.632268","1","1","1"
"19303691","0","1","0","2","6","0.333333","0.166667","0.333333","-1","-1"
"19317766","0","3","0","32.4874","94","0.34561","0.172805","0.34561","-1","-1"
"19318739","1","0","1","24.6204","57","0.431937","0.715968","1","1","1"
"19341389","0","2","0","7.88744","74","0.106587","0.0532935","0.106587","-1","-1"
"19346439","0","3","0","26.8786","130","0.206758","0.103379","0.206758","-1","-1"
"19348870","0","1","0","18.0852","80","0.226065","0.113032","0.226065","-1","-1"
"19379616","0","1","0","1.6087","7","0.229814","0.114907","0.229814","-1","-1"
"19380829","1","0","1","24.5221","96","0.255439","0.627719","1","1","1"
"19391273","0","1","0","2.1254","10","0.21254","0.10627","0.21254","-1","-1"
"19468168","0","7","0","43.1795","172","0.251044","0.125522","0.251044","-1","-1"
"19530437","0","1","0","8.15535","77","0.105914","0.0529568","0.105914","-1","-1"
"19533817","0","1","0","6.88742","52","0.13245","0.0662252","0.13245","-1","-1"
"19534873","0","1","0","22.8517","116","0.196997","0.0984987","0.196997","-1","-1"
"19636948","0","1","0","7.12839","21","0.339447","0.169724","0.339447","-1","-1"
"19662223","1","0","1","2.89916","13","0.223012","0.611506","1","1","1"
"19706851","0","2","0","25.3239","75","0.337652","0.168826","0.337652","-1","-1"
"19806962","0","1","0","19.7505","59","0.334754","0.167377","0.334754","-1","-1"
"19814041","0","1","0","5.16187","47","0.109827","0.0549135","0.109827","-1","-1"
"19865053","0","1","0","5.48676","15","0.365784","0.182892","0.365784","-1","-1"
"19881665","1","0","1","18.0787","63","0.286963","0.643482","1","1","1"
"19897138","0","1","0","7.16704","25","0.286682","0.143341","0.286682","-1","-1"
"19899606","0","2","0","14.1117","39","0.361838","0.180919","0.361838","-1","-1"
"19906615","0","1","0","6.5","42","0.154762","0.077381","0.154762","-1","-1"
"19915842","0","1","0","1.73496","43","0.0403479","0.020174","0.0403479","-1","-1"
"19929890","0","1","0","3.6546","35","0.104417","0.0522086","0.104417","-1","-1"
"19948174","1","0","1","29.9633","95","0.315403","0.657702","1","1","1"
"19968074","0","1","0","5.85974","54","0.108514","0.0542568","0.108514","-1","-1"
"20043786","0","2","0","8.93333","51","0.175163","0.0875817","0.175163","-1","-1"
"20052487","0","2","0","12.6","58","0.217241","0.108621","0.217241","-1","-1"
"20098015","0","1","0","7.45766","58","0.12858","0.0642902","0.12858","-1","-1"
"20136892","0","2","0","4.27837","28","0.152799","0.0763995","0.152799","-1","-1"
"20159596","2","3","0.4","43.6018","154","0.283128","0.341564","0.4","-1","-1"
"20188930","0","1","0","0.666667","1","0.666667","0.333333","0.666667","-1","-1"
"20190311","0","1","0","9.93303","31","0.32042","0.16021","0.32042","-1","-1"
"20197308","0","3","0","18.8668","60","0.314447","0.157223","0.314447","-1","-1"
"20222791","0","1","0","2","24","0.0833333","0.0416667","0.0833333","-1","-1"
"20295264","0","1","0","2.19446","19","0.115498","0.057749","0.115498","-1","-1"
"20304663","0","1","0","6.20658","33","0.188078","0.0940391","0.188078","-1","-1"
"20351594","0","1","0","21.8419","82","0.266365","0.133182","0.266365","-1","-1"
"20374262","1","0","1","6.32154","18","0.351197","0.675598","1","1","1"
"20375332","0","1","0","32.9592","153","0.21542","0.10771","0.21542","-1","-1"
"20399735","0","1","0","2.6489","16","0.165556","0.0827781","0.165556","-1","-1"
"20402945","1","1","0.5","8.31061","25","0.332424","0.416212","0.5","0","-1"
"20494730","1","0","1","17.9752","53","0.339155","0.669577","1","1","1"
"20512260","0","1","0","8.24359","37","0.2228","0.1114","0.2228","-1","-1"
"20548283","0","1","0","21.752","91","0.239033","0.119516","0.239033","-1","-1"
"20562637","1","1","0.5","1.25","2","0.625","0.5625","0.5","1","1"
"20598137","1","0","1","14.0897","54","0.26092","0.63046","1","1","1"
"20622594","0","1","0","6.61396","21","0.31495","0.157475","0.31495","-1","-1"
"20639175","6","4","0.6","12.4409","58","0.214499","0.407249","0.6","0","-1"
"20646711","0","1","0","4.44319","28","0.158685","0.0793427","0.158685","-1","-1"
"20678866","0","2","0","6.61529","21","0.315014","0.157507","0.315014","-1","-1"
"20748745","0","3","0","10.3224","40","0.25806","0.12903","0.25806","-1","-1"
"20771519","0","1","0","38.3836","227","0.169091","0.0845453","0.169091","-1","-1"
"20772763","1","2","0.333333","34.8468","123","0.283307","0.30832","0.333333","-1","-1"
"20779110","0","2","0","18.1014","57","0.317569","0.158785","0.317569","-1","-1"
"20843894","0","1","0","5.79085","24","0.241285","0.120643","0.241285","-1","-1"
"20848139","0","1","0","4.34246","9","0.482496","0.241248","0.482496","-1","-1"
"20878297","0","1","0","4.52367","27","0.167543","0.0837717","0.167543","-1","-1"
"20891396","0","3","0","1.86365","23","0.0810283","0.0405142","0.0810283","-1","-1"
"20973388","0","2","0","8.72387","43","0.202881","0.10144","0.202881","-1","-1"
"21123640","1","0","1","20.8295","68","0.306316","0.653158","1","1","1"
"21133007","0","1","0","2.23962","12","0.186635","0.0933175","0.186635","-1","-1"
"21148293","0","1","0","0","0","0","0","0","-1","-1"
"21182691","0","1","0","5.86484","18","0.325824","0.162912","0.325824","-1","-1"
"21186391","0","1","0","0.234043","15","0.0156029","0.00780143","0.0156029","-1","-1"
"21282561","0","2","0","6.86999","75","0.0915999","0.0457999","0.0915999","-1","-1"
"21291400","1","0","1","16.6293","46","0.361506","0.680753","1","1","1"
"21344944","0","1","0","0","0","0","0","0","-1","-1"
"21355321","0","1","0","7.12371","27","0.263841","0.131921","0.263841","-1","-1"
"21360768","0","2","0","18.0123","49","0.367598","0.183799","0.367598","-1","-1"
"21368060","0","1","0","8.3","61","0.136066","0.0680328","0.136066","-1","-1"
"21377384","0","1","0","5.55513","21","0.26453","0.132265","0.26453","-1","-1"
"21401523","0","1","0","3.84471","18","0.213595","0.106798","0.213595","-1","-1"
"21439144","0","1","0","0","3","0","0","0","-1","-1"
"21462959","0","1","0","2.29566","12","0.191305","0.0956525","0.191305","-1","-1"
"21467787","0","1","0","4.32692","13","0.33284","0.16642","0.33284","-1","-1"
"21477475","0","2","0","6.21429","24","0.258929","0.129464","0.258929","-1","-1"
"21522338","0","1","0","4","13","0.307692","0.153846","0.307692","-1","-1"
"21548431","1","4","0.2","34.4198","100","0.344198","0.272099","0.2","-1","-1"
"21622407","0","1","0","1.83333","10","0.183333","0.0916665","0.183333","-1","-1"
"21638203","0","1","0","33.0206","100","0.330206","0.165103","0.330206","-1","-1"
"21642733","0","1","0","10.8793","48","0.226652","0.113326","0.226652","-1","-1"
"21661279","0","1","0","2.40363","19","0.126507","0.0632534","0.126507","-1","-1"
"21728303","1","0","1","22.6589","75","0.302119","0.651059","1","1","1"
"21733692","0","1","0","14.1385","62","0.22804","0.11402","0.22804","-1","-1"
"21744712","1","3","0.25","27.4283","101","0.271567","0.260784","0.25","-1","-1"
"21748597","0","1","0","23.7141","83","0.285712","0.142856","0.285712","-1","-1"
"21749564","1","1","0.5","28.7739","123","0.233934","0.366967","0.5","0","-1"
"21757965","1","0","1","28.6127","87","0.328882","0.664441","1","1","1"
"21764143","0","1","0","1.66667","10","0.166667","0.0833335","0.166667","-1","-1"
"21785215","0","1","0","39.5841","161","0.245864","0.122932","0.245864","-1","-1"
"21851493","1","0","1","8.69683","21","0.414135","0.707067","1","1","1"
"21866939","4","2","0.666667","26.2081","88","0.297819","0.482243","0.666667","0","-1"
"21879831","4","1","0.8","73.2846","291","0.251837","0.525919","0.8","0","1"
"21957401","1","0","1","13.9886","42","0.333062","0.666531","1","1","1"
"21998314","0","1","0","24.2939","121","0.200776","0.100388","0.200776","-1","-1"
"22021978","0","7","0","18.7244","83","0.225595","0.112798","0.225595","-1","-1"
"22063600","0","1","0","9.26094","33","0.280635","0.140317","0.280635","-1","-1"
"22092333","0","1","0","18.5456","62","0.299123","0.149561","0.299123","-1","-1"
"22123727","1","0","1","38.8868","121","0.321378","0.660689","1","1","1"
"22129280","1","0","1","8.72778","21","0.415609","0.707804","1","1","1"
"22138134","1","1","0.5","14.6004","40","0.36501","0.432505","0.5","0","-1"
"22162815","0","1","0","24.051","91","0.264297","0.132148","0.264297","-1","-1"
"22240612","2","1","0.666667","0","1","0","0.333333","0.666667","-1","-1"
"22280546","0","1","0","1.7","7","0.242857","0.121429","0.242857","-1","-1"
"22369602","0","1","0","9.02779","68","0.132762","0.0663808","0.132762","-1","-1"
"22416658","0","1","0","5.23587","35","0.149596","0.0747981","0.149596","-1","-1"
"22434517","0","1","0","4.08333","38","0.107456","0.053728","0.107456","-1","-1"
"22443725","0","1","0","0","3","0","0","0","-1","-1"
"22479281","0","1","0","1.60763","33","0.0487161","0.024358","0.0487161","-1","-1"
"22516998","0","1","0","2.70547","20","0.135274","0.0676368","0.135274","-1","-1"
"22578518","0","1","0","1.95","8","0.24375","0.121875","0.24375","-1","-1"
"22594051","1","1","0.5","6.19538","12","0.516282","0.508141","0.5","0","1"
"22595904","0","1","0","0","0","0","0","0","-1","-1"
"22634051","0","1","0","0","5","0","0","0","-1","-1"
"22650211","1","2","0.333333","5.53788","14","0.395563","0.364448","0.333333","0","-1"
"22657914","0","1","0","0","10","0","0","0","-1","-1"
"22662704","0","1","0","5.35892","21","0.255187","0.127593","0.255187","-1","-1"
"22700526","0","1","0","12.264","44","0.278727","0.139364","0.278727","-1","-1"
"22724717","1","0","1","18.1675","37","0.491013","0.745507","1","1","1"
"22737226","0","1","0","7.01466","26","0.269795","0.134897","0.269795","-1","-1"
"22799750","1","1","0.5","14.3787","37","0.388614","0.444307","0.5","0","-1"
"22800916","0","1","0","25.1137","82","0.306265","0.153132","0.306265","-1","-1"
"22837285","0","1","0","7.07844","30","0.235948","0.117974","0.235948","-1","-1"
"22903265","0","3","0","5.18171","13","0.398593","0.199297","0.398593","-1","-1"
"22931893","1","0","1","4.61111","37","0.124625","0.562312","1","1","1"
"22990962","1","0","1","14.6359","45","0.325242","0.662621","1","1","1"
"22993014","13","2","0.866667","36.6711","82","0.447208","0.656938","0.866667","1","1"
"23041630","0","2","0","24.8522","57","0.436004","0.218002","0.436004","-1","-1"
"23052167","0","1","0","9.91638","62","0.159942","0.0799708","0.159942","-1","-1"
"23055689","1","0","1","67.3915","237","0.284352","0.642176","1","1","1"
"23125412","0","1","0","15.4529","48","0.321935","0.160968","0.321935","-1","-1"
"23190207","0","1","0","11.0059","84","0.131023","0.0655116","0.131023","-1","-1"
"23286093","0","1","0","19.175","109","0.175918","0.0879589","0.175918","-1","-1"
"23293734","0","1","0","10.5672","60","0.17612","0.0880598","0.17612","-1","-1"
"23398730","0","1","0","31.571","101","0.312584","0.156292","0.312584","-1","-1"
"23465218","0","1","0","0","9","0","0","0","-1","-1"
"23569016","0","1","0","0","3","0","0","0","-1","-1"
"23570520","0","2","0","3.61842","35","0.103383","0.0516917","0.103383","-1","-1"
"23583267","0","1","0","58.9459","228","0.258535","0.129267","0.258535","-1","-1"
"23645988","0","1","0","2.02777","11","0.184343","0.0921714","0.184343","-1","-1"
"23745072","0","1","0","31.1213","119","0.261524","0.130762","0.261524","-1","-1"
"23818581","1","1","0.5","3.52777","21","0.167989","0.333995","0.5","-1","-1"
"23831448","3","7","0.3","8.86525","53","0.167269","0.233634","0.3","-1","-1"
"23835021","0","1","0","7.28098","32","0.227531","0.113765","0.227531","-1","-1"
"23888081","0","1","0","18.0776","50","0.361552","0.180776","0.361552","-1","-1"
"23949317","0","1","0","6.91667","37","0.186937","0.0934685","0.186937","-1","-1"
"23950893","1","0","1","1.78182","9","0.19798","0.59899","1","1","1"
"23963789","0","1","0","12.1826","38","0.320595","0.160297","0.320595","-1","-1"
"23995748","2","4","0.333333","60.9968","234","0.26067","0.297002","0.333333","-1","-1"
"24000375","0","1","0","1","1","1","0.5","1","0","1"
"24062457","0","1","0","22.2977","73","0.305448","0.152724","0.305448","-1","-1"
"24069453","0","1","0","22.294","124","0.17979","0.0898952","0.17979","-1","-1"
"24127595","0","1","0","0.55814","1","0.55814","0.27907","0.55814","-1","-1"
"24138795","1","3","0.25","15.4132","41","0.375932","0.312966","0.25","-1","-1"
"24157295","0","1","0","11.3834","53","0.214781","0.10739","0.214781","-1","-1"
"24165761","7","17","0.291667","5.84677","18","0.324821","0.308244","0.291667","-1","-1"
"24187097","0","1","0","4.91441","19","0.258653","0.129327","0.258653","-1","-1"
"24202701","1","0","1","0.666667","6","0.111111","0.555556","1","1","1"
"24293233","1","0","1","30.4013","85","0.357662","0.678831","1","1","1"
"24340340","0","1","0","25.0496","94","0.266485","0.133243","0.266485","-1","-1"
"24500377","0","1","0","1.75","22","0.0795455","0.0397727","0.0795455","-1","-1"
"24502450","0","1","0","3.8125","18","0.211806","0.105903","0.211806","-1","-1"
"24506246","2","4","0.333333","27.5716","80","0.344645","0.338989","0.333333","-1","-1"
"24668720","0","1","0","0.511905","5","0.102381","0.0511905","0.102381","-1","-1"
"24795163","0","1","0","8.54068","24","0.355862","0.177931","0.355862","-1","-1"
"24824450","0","1","0","23.9118","73","0.327558","0.163779","0.327558","-1","-1"
"24872724","0","1","0","6.33212","22","0.287824","0.143912","0.287824","-1","-1"
"24925027","0","2","0","19.1503","73","0.262333","0.131166","0.262333","-1","-1"
"25036511","1","0","1","40.5968","132","0.307552","0.653776","1","1","1"
"25049056","7","2","0.777778","10.3434","27","0.383087","0.580433","0.777778","1","1"
"25058787","0","1","0","11.75","51","0.230392","0.115196","0.230392","-1","-1"
"25067168","5","2","0.714286","15.3264","49","0.312785","0.513535","0.714286","0","1"
"25106021","0","2","0","2.59323","19","0.136486","0.0682429","0.136486","-1","-1"
"25110374","0","4","0","7.30431","23","0.317579","0.158789","0.317579","-1","-1"
"25178222","0","1","0","12.6263","47","0.268644","0.134322","0.268644","-1","-1"
"25180828","0","1","0","9.6656","51","0.189522","0.0947608","0.189522","-1","-1"
"25190181","0","1","0","5.53089","26","0.212727","0.106363","0.212727","-1","-1"
"25198840","0","1","0","54.7614","199","0.275183","0.137591","0.275183","-1","-1"
"25210650","3","1","0.75","32.0006","79","0.405071","0.577535","0.75","1","1"
"25235151","0","1","0","12.9629","38","0.341129","0.170564","0.341129","-1","-1"
"25236963","0","2","0","9.33855","34","0.274663","0.137332","0.274663","-1","-1"
"25291723","0","1","0","15.9845","46","0.347489","0.173745","0.347489","-1","-1"
"25333609","1","0","1","34.59","102","0.339118","0.669559","1","1","1"
"25360913","1","2","0.333333","0.333333","8","0.0416666","0.1875","0.333333","-1","-1"
"25390350","0","1","0","12.139","39","0.311256","0.155628","0.311256","-1","-1"
"25446661","0","1","0","6.01126","27","0.222639","0.11132","0.222639","-1","-1"
"25545470","1","1","0.5","17.8248","64","0.278513","0.389256","0.5","0","-1"
"25589776","1","0","1","5.58105","30","0.186035","0.593018","1","1","1"
"25675905","0","2","0","1.02616","12","0.0855133","0.0427567","0.0855133","-1","-1"
"25777812","8","1","0.888889","9.062","25","0.36248","0.625684","0.888889","1","1"
"25803703","0","1","0","31.5513","130","0.242702","0.121351","0.242702","-1","-1"
"25808907","0","1","0","38.58","107","0.360561","0.18028","0.360561","-1","-1"
"25960136","0","1","0","2","14","0.142857","0.0714286","0.142857","-1","-1"
"25979970","1","0","1","22.4914","72","0.312381","0.65619","1","1","1"
"25999072","1","2","0.333333","43.0481","155","0.27773","0.305531","0.333333","-1","-1"
"26012202","0","1","0","1.33333","8","0.166667","0.0833333","0.166667","-1","-1"
"26015031","0","1","0","12","45","0.266667","0.133333","0.266667","-1","-1"
"26032912","0","1","0","1.40909","17","0.0828876","0.0414438","0.0828876","-1","-1"
"26165922","1","0","1","10.7214","48","0.223363","0.611681","1","1","1"
"26168951","0","1","0","1.5","12","0.125","0.0625","0.125","-1","-1"
"26192631","0","1","0","9.55764","48","0.199117","0.0995587","0.199117","-1","-1"
"26223583","0","1","0","0.375","4","0.09375","0.046875","0.09375","-1","-1"
"26282046","1","0","1","4.8214","20","0.24107","0.620535","1","1","1"
"26362666","0","1","0","34.5677","100","0.345677","0.172838","0.345677","-1","-1"
"26409050","1","0","1","34.1014","83","0.41086","0.70543","1","1","1"
"26514376","0","2","0","5.18333","25","0.207333","0.103667","0.207333","-1","-1"
"26559241","0","1","0","37.348","159","0.234893","0.117447","0.234893","-1","-1"
"26566469","0","2","0","27.7841","79","0.351697","0.175849","0.351697","-1","-1"
"26567591","0","2","0","1.3","13","0.1","0.05","0.1","-1","-1"
"26574283","2","0","1","1.95721","4","0.489302","0.744651","1","1","1"
"26642006","1","1","0.5","17.1581","75","0.228774","0.364387","0.5","0","-1"
"26654287","0","1","0","4.53172","25","0.181269","0.0906344","0.181269","-1","-1"
"26729931","0","1","0","0","0","0","0","0","-1","-1"
"26738483","3","0","1","18.7559","84","0.223284","0.611642","1","1","1"
"26792275","0","1","0","9.28216","50","0.185643","0.0928216","0.185643","-1","-1"
"26898420","0","1","0","19.1807","75","0.255742","0.127871","0.255742","-1","-1"
"26900055","1","0","1","29.4718","95","0.310229","0.655115","1","1","1"
"27067896","0","1","0","8.904","30","0.2968","0.1484","0.2968","-1","-1"
"27172787","0","2","0","19.482","70","0.278314","0.139157","0.278314","-1","-1"
"27187343","0","1","0","36.3088","133","0.272998","0.136499","0.272998","-1","-1"
"27376958","0","2","0","6.79384","18","0.377436","0.188718","0.377436","-1","-1"
"27453886","0","1","0","6.4316","25","0.257264","0.128632","0.257264","-1","-1"
"27457454","1","4","0.2","46.1788","156","0.296018","0.248009","0.2","-1","-1"
"27571535","0","1","0","5.65132","23","0.24571","0.122855","0.24571","-1","-1"
"27581606","0","1","0","7.477","21","0.356048","0.178024","0.356048","-1","-1"
"27698625","0","1","0","1.56863","16","0.0980394","0.0490197","0.0980394","-1","-1"
"27725199","0","1","0","1.2125","6","0.202083","0.101042","0.202083","-1","-1"
"27754737","0","4","0","37.9046","137","0.276676","0.138338","0.276676","-1","-1"
"27761892","0","2","0","3.40116","12","0.28343","0.141715","0.28343","-1","-1"
"27793335","0","1","0","23.7047","96","0.246924","0.123462","0.246924","-1","-1"
"27801824","0","2","0","13.1172","57","0.230126","0.115063","0.230126","-1","-1"
"27831488","2","0","1","38.2452","128","0.29879","0.649395","1","1","1"
"27844479","0","1","0","3.02012","18","0.167785","0.0838923","0.167785","-1","-1"
"27964284","0","1","0","2.5","10","0.25","0.125","0.25","-1","-1"
"27966935","0","4","0","0","0","0","0","0","-1","-1"
"27970347","0","1","0","0","0","0","0","0","-1","-1"
"27987687","0","1","0","8.26594","46","0.179694","0.0898472","0.179694","-1","-1"
"28096105","0","1","0","152.588","559","0.272966","0.136483","0.272966","-1","-1"
"28139873","1","1","0.5","5.54598","26","0.213307","0.356653","0.5","0","-1"
"28197830","0","1","0","0","9","0","0","0","-1","-1"
"28279637","0","1","0","20.3217","73","0.278379","0.13919","0.278379","-1","-1"
"28287525","1","0","1","31.6652","73","0.43377","0.716885","1","1","1"
"28390516","0","1","0","13.1454","32","0.410794","0.205397","0.410794","-1","-1"
"28406270","0","1","0","2.33333","19","0.122807","0.0614034","0.122807","-1","-1"
"28443608","0","2","0","2.37931","6","0.396552","0.198276","0.396552","-1","-1"
"28673549","0","1","0","5.01245","25","0.200498","0.100249","0.200498","-1","-1"
"28683184","0","1","0","0.5","3","0.166667","0.0833333","0.166667","-1","-1"
"28695097","0","1","0","0.5","6","0.0833333","0.0416667","0.0833333","-1","-1"
"28785486","23","16","0.589744","13.255","33","0.401667","0.495705","0.589744","0","-1"
"28839148","0","1","0","8.01217","30","0.267072","0.133536","0.267072","-1","-1"
"28986402","0","1","0","0","1","0","0","0","-1","-1"
"28987332","0","1","0","0","3","0","0","0","-1","-1"
"29148666","0","1","0","2.16667","4","0.541667","0.270833","0.541667","-1","-1"
"29242390","0","1","0","16.0637","58","0.276961","0.138481","0.276961","-1","-1"
"29330030","2","2","0.5","44.1618","149","0.296388","0.398194","0.5","0","-1"
"29330577","0","1","0","1.5119","8","0.188987","0.0944937","0.188987","-1","-1"
"29465136","0","1","0","43.4983","146","0.297934","0.148967","0.297934","-1","-1"
"29488489","0","1","0","4.21921","9","0.468801","0.234401","0.468801","-1","-1"
"29643550","2","0","1","5.84054","15","0.389369","0.694685","1","1","1"
"29898052","1","0","1","13.5496","34","0.398518","0.699259","1","1","1"
"29904219","1","0","1","41.5477","135","0.307761","0.65388","1","1","1"
"29979814","1","4","0.2","8.81349","72","0.12241","0.161205","0.2","-1","-1"
"29995782","0","1","0","1.7","22","0.0772727","0.0386364","0.0772727","-1","-1"
"30122242","2","0","1","51.2039","228","0.224578","0.612289","1","1","1"
"30138572","0","1","0","3.5","11","0.318182","0.159091","0.318182","-1","-1"
"30313925","0","1","0","0","2","0","0","0","-1","-1"
"30342533","0","1","0","1.37037","5","0.274074","0.137037","0.274074","-1","-1"
"30357467","1","0","1","3.53807","16","0.221129","0.610565","1","1","1"
"30447805","0","1","0","1.39147","13","0.107036","0.0535181","0.107036","-1","-1"
"30495613","0","1","0","2.33333","14","0.166666","0.0833332","0.166666","-1","-1"
"30599768","0","3","0","6.72711","41","0.164076","0.0820379","0.164076","-1","-1"
"30699754","0","1","0","25.3774","75","0.338365","0.169183","0.338365","-1","-1"
"30849103","1","0","1","0.592105","9","0.0657894","0.532895","1","0","1"
"30886757","0","1","0","18.6853","62","0.301376","0.150688","0.301376","-1","-1"
"30920579","0","1","0","1.92754","7","0.275363","0.137681","0.275363","-1","-1"
"30974408","0","1","0","5.0921","35","0.145489","0.0727443","0.145489","-1","-1"
"31069618","0","1","0","1","13","0.0769231","0.0384615","0.0769231","-1","-1"
"31114386","0","1","0","38.5759","144","0.267888","0.133944","0.267888","-1","-1"
