"userid","rcount","nrcount","rumour_ratio","sum_RR_following","following_count","avg_RR_following","avg_userRR_followingRR","userRR_OR_avgfollowingRR","user_status1","user_status2"
"19468168","0","7","0","50.1055","159","0.315129","0.157564","0.315129","-1","-1"
"19630451","0","1","0","39.7693","80","0.497116","0.248558","0.497116","-1","-1"
"19636948","21","7","0.75","17.5533","37","0.474414","0.612207","0.75","1","1"
"19673276","0","1","0","1.16667","21","0.0555557","0.0277779","0.0555557","-1","-1"
"19706851","0","1","0","24.3189","53","0.458847","0.229424","0.458847","-1","-1"
"19737638","0","1","0","0.166667","17","0.00980394","0.00490197","0.00980394","-1","-1"
"19796721","0","1","0","2.16667","8","0.270834","0.135417","0.270834","-1","-1"
"19806962","0","1","0","22.635","52","0.435288","0.217644","0.435288","-1","-1"
"19835035","0","1","0","1.83334","24","0.0763892","0.0381946","0.0763892","-1","-1"
"19865053","0","1","0","6.91629","13","0.532022","0.266011","0.532022","-1","-1"
"19881665","2","0","1","30.5151","71","0.42979","0.714895","1","1","1"
"19899606","0","1","0","11.8247","19","0.622353","0.311176","0.622353","-1","-1"
"19948174","1","0","1","32.2417","90","0.358241","0.679121","1","1","1"
"20043786","0","2","0","9.93333","39","0.254701","0.12735","0.254701","-1","-1"
"20136892","0","1","0","3.708","12","0.309","0.1545","0.309","-1","-1"
"20159596","0","1","0","45.2184","94","0.481047","0.240523","0.481047","-1","-1"
"20188930","0","1","0","0.8","1","0.8","0.4","0.8","0","-1"
"20190311","0","1","0","10.6453","29","0.36708","0.18354","0.36708","-1","-1"
"20197308","0","3","0","21.3296","53","0.402445","0.201223","0.402445","-1","-1"
"20295264","0","1","0","2.06039","17","0.1212","0.0605998","0.1212","-1","-1"
"20295763","0","1","0","10.8816","23","0.473113","0.236557","0.473113","-1","-1"
"20351594","0","1","0","25.1324","78","0.32221","0.161105","0.32221","-1","-1"
"20374262","1","0","1","7.00926","15","0.467284","0.733642","1","1","1"
"20399735","0","1","0","3.5838","13","0.275677","0.137838","0.275677","-1","-1"
"20402945","1","1","0.5","10.8582","20","0.542911","0.521455","0.5","0","1"
"20494730","1","0","1","21.9169","48","0.456602","0.728301","1","1","1"
"20512260","0","1","0","9.36667","31","0.302151","0.151075","0.302151","-1","-1"
"20562637","1","1","0.5","1.25","2","0.625","0.5625","0.5","1","1"
"20633535","1","0","1","27.3964","71","0.385865","0.692932","1","1","1"
"20639175","6","2","0.75","11.8333","35","0.338095","0.544048","0.75","0","1"
"20748745","0","2","0","11.9879","28","0.428139","0.21407","0.428139","-1","-1"
"20772763","1","1","0.5","44.77","105","0.426381","0.46319","0.5","0","-1"
"20779110","0","1","0","18.4202","33","0.558188","0.279094","0.558188","-1","-1"
"20843894","0","1","0","6.40196","25","0.256078","0.128039","0.256078","-1","-1"
"20891396","0","1","0","4.32521","12","0.360434","0.180217","0.360434","-1","-1"
"21106414","1","0","1","15.2688","25","0.610751","0.805375","1","1","1"
"21123640","1","0","1","28.6628","58","0.494186","0.747093","1","1","1"
"21133007","0","1","0","4.74287","12","0.395239","0.19762","0.395239","-1","-1"
"21148293","0","1","0","0","0","0","0","0","-1","-1"
"21212604","4","1","0.8","18.3231","34","0.538914","0.669457","0.8","1","1"
"21220931","1","0","1","20.2686","52","0.389781","0.69489","1","1","1"
"21328706","0","1","0","88.095","185","0.476189","0.238095","0.476189","-1","-1"
"21344944","0","1","0","0","0","0","0","0","-1","-1"
"21360768","0","2","0","18.6512","41","0.454907","0.227454","0.454907","-1","-1"
"21362105","0","1","0","6.44167","22","0.292803","0.146402","0.292803","-1","-1"
"21377384","0","1","0","5.90349","17","0.347264","0.173632","0.347264","-1","-1"
"21401523","0","1","0","5.28033","19","0.277912","0.138956","0.277912","-1","-1"
"21462959","0","1","0","3.10539","15","0.207026","0.103513","0.207026","-1","-1"
"21467787","0","1","0","3.83333","12","0.319444","0.159722","0.319444","-1","-1"
"21477475","0","2","0","6.95596","20","0.347798","0.173899","0.347798","-1","-1"
"21522338","0","1","0","4.5","12","0.375","0.1875","0.375","-1","-1"
"21548431","1","4","0.2","37.4461","90","0.416068","0.308034","0.2","-1","-1"
"21622407","0","1","0","6.38158","20","0.319079","0.159539","0.319079","-1","-1"
"21638203","0","1","0","33.4982","93","0.360196","0.180098","0.360196","-1","-1"
"21642733","0","1","0","12.8213","35","0.366323","0.183161","0.366323","-1","-1"
"21660529","1","1","0.5","4.92343","32","0.153857","0.326929","0.5","-1","-1"
"21728303","1","0","1","25.1086","67","0.374755","0.687378","1","1","1"
"21744712","0","3","0","30.3979","80","0.379974","0.189987","0.379974","-1","-1"
"21748597","0","1","0","24.7966","73","0.339679","0.16984","0.339679","-1","-1"
"21757965","1","0","1","29.8386","77","0.387514","0.693757","1","1","1"
"21764143","0","1","0","1.66667","9","0.185186","0.0925928","0.185186","-1","-1"
"21785215","0","1","0","48.1532","130","0.370409","0.185205","0.370409","-1","-1"
"21851493","1","0","1","9.86892","20","0.493446","0.746723","1","1","1"
"21866939","3","1","0.75","23.5052","54","0.435282","0.592641","0.75","1","1"
"21879831","4","1","0.8","84.0464","249","0.337536","0.568768","0.8","1","1"
"21924217","0","1","0","18.9217","58","0.326236","0.163118","0.326236","-1","-1"
"21957401","1","0","1","17.2764","43","0.401777","0.700888","1","1","1"
"22021978","0","2","0","12.8503","33","0.389403","0.194701","0.389403","-1","-1"
"22063600","0","1","0","8.67761","26","0.333754","0.166877","0.333754","-1","-1"
"22092333","0","1","0","17.734","43","0.412419","0.206209","0.412419","-1","-1"
"22123727","1","0","1","43.3343","97","0.446745","0.723373","1","1","1"
"22129280","2","0","1","10","17","0.588235","0.794118","1","1","1"
"22138134","1","1","0.5","18.5237","38","0.487466","0.493733","0.5","0","-1"
"22192440","1","0","1","49.5725","108","0.459005","0.729502","1","1","1"
"22240612","1","1","0.5","0","0","0","0.25","0.5","-1","-1"
"22416658","0","1","0","5.51844","32","0.172451","0.0862256","0.172451","-1","-1"
"22443725","0","1","0","1","3","0.333333","0.166667","0.333333","-1","-1"
"22536395","0","2","0","4.83334","32","0.151042","0.0755209","0.151042","-1","-1"
"22568416","1","1","0.5","22.5402","46","0.490004","0.495002","0.5","0","-1"
"22578518","0","1","0","2.95","7","0.421429","0.210714","0.421429","-1","-1"
"22594051","1","1","0.5","6.92769","12","0.577308","0.538654","0.5","0","1"
"22595904","0","1","0","0","0","0","0","0","-1","-1"
"22596730","0","1","0","1.75676","6","0.292793","0.146397","0.292793","-1","-1"
"22650211","1","1","0.5","8.83334","19","0.464913","0.482456","0.5","0","-1"
"22700526","0","1","0","12.9426","44","0.29415","0.147075","0.29415","-1","-1"
"22724717","1","0","1","18.0842","32","0.565131","0.782566","1","1","1"
"22737226","0","1","0","7.56079","19","0.397936","0.198968","0.397936","-1","-1"
"22799750","1","0","1","17.5516","35","0.501474","0.750737","1","1","1"
"22837285","0","1","0","7.10476","27","0.263139","0.13157","0.263139","-1","-1"
"22872643","1","0","1","2.88834","10","0.288834","0.644417","1","1","1"
"22903265","0","3","0","5.96874","15","0.397916","0.198958","0.397916","-1","-1"
"22930902","1","0","1","0","1","0","0.5","1","0","1"
"22931893","1","0","1","7.58334","22","0.344697","0.672349","1","1","1"
"22968158","0","2","0","65.1798","152","0.428815","0.214407","0.428815","-1","-1"
"22990962","1","0","1","17.0683","47","0.363155","0.681578","1","1","1"
"22993014","13","1","0.928571","42.0472","75","0.560629","0.7446","0.928571","1","1"
"23041630","0","2","0","26.3802","55","0.47964","0.23982","0.47964","-1","-1"
"23055689","1","0","1","67.6115","154","0.439036","0.719518","1","1","1"
"23100148","3","0","1","1","18","0.0555556","0.527778","1","0","1"
"23125412","0","1","0","15.4205","42","0.367155","0.183577","0.367155","-1","-1"
"23293734","0","1","0","12.5641","45","0.279202","0.139601","0.279202","-1","-1"
"23645988","0","1","0","4.4","12","0.366667","0.183333","0.366667","-1","-1"
"23655688","1","1","0.5","8.58065","18","0.476703","0.488351","0.5","0","-1"
"23783692","0","1","0","3.83334","31","0.123656","0.0618281","0.123656","-1","-1"
"23796987","0","2","0","5.79311","14","0.413794","0.206897","0.413794","-1","-1"
"23831448","3","7","0.3","9.73054","53","0.183595","0.241798","0.3","-1","-1"
"23888081","0","1","0","21.3581","48","0.444961","0.22248","0.444961","-1","-1"
"23937894","3","11","0.214286","11.899","38","0.313132","0.263709","0.214286","-1","-1"
"23950893","1","0","1","2.38176","7","0.340251","0.670126","1","1","1"
"23995748","2","4","0.333333","72.2133","203","0.355731","0.344532","0.333333","-1","-1"
"24000375","0","1","0","1","1","1","0.5","1","0","1"
"24000965","5","2","0.714286","6.25963","8","0.782454","0.74837","0.714286","1","1"
"24006071","0","1","0","0","0","0","0","0","-1","-1"
"24026321","0","1","0","1","5","0.2","0.1","0.2","-1","-1"
"24057048","0","1","0","6.11628","18","0.339793","0.169897","0.339793","-1","-1"
"24062457","0","1","0","22.1305","64","0.345789","0.172895","0.345789","-1","-1"
"24138795","1","2","0.333333","18.4284","39","0.472523","0.402928","0.333333","0","-1"
"24165761","7","17","0.291667","7.14067","16","0.446292","0.368979","0.291667","0","-1"
"24202701","1","0","1","0.8","6","0.133333","0.566667","1","1","1"
"24215395","1","0","1","41.4913","92","0.450992","0.725496","1","1","1"
"24224425","0","2","0","4.50707","24","0.187795","0.0938973","0.187795","-1","-1"
"24293233","1","0","1","35.071","70","0.501015","0.750507","1","1","1"
"24340340","0","1","0","25.4049","89","0.285448","0.142724","0.285448","-1","-1"
"24500377","0","1","0","1.78571","17","0.105042","0.0525209","0.105042","-1","-1"
"24502450","0","1","0","4.08334","18","0.226852","0.113426","0.226852","-1","-1"
"24630719","1","0","1","17.6498","36","0.490272","0.745136","1","1","1"
"24668720","0","1","0","0.555556","3","0.185185","0.0925927","0.185185","-1","-1"
"24795163","0","1","0","8.39426","24","0.349761","0.17488","0.349761","-1","-1"
"24872724","0","1","0","6.24878","22","0.284035","0.142018","0.284035","-1","-1"
"24925027","0","2","0","21.3931","65","0.329125","0.164562","0.329125","-1","-1"
"25036511","1","0","1","41.7837","91","0.459162","0.729581","1","1","1"
"25049056","1","1","0.5","9.32727","15","0.621818","0.560909","0.5","1","1"
"25067168","1","0","1","17.3952","40","0.43488","0.71744","1","1","1"
"25110374","0","3","0","6.95743","21","0.331306","0.165653","0.331306","-1","-1"
"25178222","0","1","0","13.9861","44","0.317866","0.158933","0.317866","-1","-1"
"25180828","0","1","0","13.1645","38","0.346434","0.173217","0.346434","-1","-1"
"25210650","3","1","0.75","33.1957","70","0.474224","0.612112","0.75","1","1"
"25235198","1","0","1","14.4205","27","0.534093","0.767046","1","1","1"
"25236963","0","2","0","12.8073","39","0.328393","0.164196","0.328393","-1","-1"
"25333609","1","0","1","35.7257","72","0.49619","0.748095","1","1","1"
"25360913","1","2","0.333333","0.333333","7","0.047619","0.190476","0.333333","-1","-1"
"25446661","0","1","0","7.27055","28","0.259662","0.129831","0.259662","-1","-1"
"25516222","2","2","0.5","57.3102","129","0.444265","0.472133","0.5","0","-1"
"25545470","1","0","1","21.0435","62","0.339411","0.669706","1","1","1"
"25675905","0","1","0","1.04516","5","0.209032","0.104516","0.209032","-1","-1"
"25777812","8","1","0.888889","8.79057","22","0.399571","0.64423","0.888889","1","1"
"25803703","0","1","0","28.1512","77","0.3656","0.1828","0.3656","-1","-1"
"25808907","0","1","0","40.1391","91","0.441089","0.220545","0.441089","-1","-1"
"25960136","0","1","0","3.1","11","0.281818","0.140909","0.281818","-1","-1"
"25977925","1","0","1","16.8392","64","0.263112","0.631556","1","1","1"
"25979970","1","0","1","23.6033","53","0.445345","0.722673","1","1","1"
"26015031","0","1","0","12.35","43","0.287209","0.143605","0.287209","-1","-1"
"26032912","0","1","0","1.40909","10","0.140909","0.0704545","0.140909","-1","-1"
"26040618","1","0","1","51.0123","115","0.443585","0.721793","1","1","1"
"26165922","1","0","1","11.1186","43","0.258572","0.629286","1","1","1"
"26168951","0","1","0","1.5","9","0.166667","0.0833333","0.166667","-1","-1"
"26214482","0","1","0","1.9575","9","0.2175","0.10875","0.2175","-1","-1"
"26223583","0","1","0","0.4","4","0.1","0.05","0.1","-1","-1"
"26257166","1","0","1","3.9785","23","0.172978","0.586489","1","1","1"
"26282046","1","0","1","7.17989","17","0.422346","0.711173","1","1","1"
"26362666","0","1","0","38.948","90","0.432756","0.216378","0.432756","-1","-1"
"26409050","1","0","1","36.9161","78","0.473283","0.736642","1","1","1"
"26514376","0","2","0","7.68333","24","0.320139","0.160069","0.320139","-1","-1"
"26559241","0","1","0","45.355","123","0.36874","0.18437","0.36874","-1","-1"
"26567591","0","2","0","1.66667","9","0.185186","0.0925928","0.185186","-1","-1"
"26574283","2","0","1","2.27692","4","0.56923","0.784615","1","1","1"
"26577824","0","1","0","0.166667","6","0.0277778","0.0138889","0.0277778","-1","-1"
"26599982","0","1","0","16.2393","34","0.477626","0.238813","0.477626","-1","-1"
"26642006","1","1","0.5","20.9545","68","0.308155","0.404077","0.5","0","-1"
"26654287","0","1","0","5.275","18","0.293056","0.146528","0.293056","-1","-1"
"26729931","0","1","0","0","0","0","0","0","-1","-1"
"26738483","3","0","1","20.305","62","0.3275","0.66375","1","1","1"
"26792275","0","1","0","13.2623","34","0.390068","0.195034","0.390068","-1","-1"
"26898420","0","1","0","21.5014","76","0.282913","0.141457","0.282913","-1","-1"
"26900055","1","0","1","30.709","72","0.426514","0.713257","1","1","1"
"27067896","0","1","0","9.84272","27","0.364545","0.182273","0.364545","-1","-1"
"27172787","0","2","0","20.1542","68","0.296385","0.148193","0.296385","-1","-1"
"27376958","0","2","0","9.42846","17","0.554615","0.277308","0.554615","-1","-1"
"27453886","0","1","0","7.98592","21","0.380282","0.190141","0.380282","-1","-1"
"27457454","1","1","0.5","49.5759","124","0.399806","0.449903","0.5","0","-1"
"27487343","0","1","0","2.5","30","0.0833333","0.0416667","0.0833333","-1","-1"
"27581606","0","1","0","7.29531","21","0.347396","0.173698","0.347396","-1","-1"
"27698625","0","1","0","1.56863","16","0.0980394","0.0490197","0.0980394","-1","-1"
"27754737","0","4","0","35.9203","122","0.294429","0.147214","0.294429","-1","-1"
"27761892","0","2","0","4.49516","12","0.374597","0.187298","0.374597","-1","-1"
"27793335","0","1","0","26.7712","89","0.3008","0.1504","0.3008","-1","-1"
"27801824","0","2","0","15.3486","57","0.269274","0.134637","0.269274","-1","-1"
"27825918","1","0","1","39.1835","111","0.353004","0.676502","1","1","1"
"27831488","2","0","1","39.7677","97","0.409976","0.704988","1","1","1"
"27917781","3","0","1","2.54762","13","0.195971","0.597985","1","1","1"
"27931710","0","1","0","21.2445","54","0.393417","0.196708","0.393417","-1","-1"
"27947088","2","1","0.666667","6.89059","41","0.168063","0.417365","0.666667","0","-1"
"27964284","0","1","0","2","8","0.25","0.125","0.25","-1","-1"
"27966935","0","4","0","0","0","0","0","0","-1","-1"
"28096105","1","1","0.5","177.458","457","0.388311","0.444155","0.5","0","-1"
"28124241","0","1","0","0","0","0","0","0","-1","-1"
"28139873","1","0","1","6.47826","17","0.381074","0.690537","1","1","1"
"28186908","1","0","1","13.7993","25","0.551972","0.775986","1","1","1"
"28206390","0","1","0","3","31","0.0967742","0.0483871","0.0967742","-1","-1"
"28287525","1","0","1","33.1526","67","0.494815","0.747407","1","1","1"
"28390516","0","1","0","15.7847","32","0.493272","0.246636","0.493272","-1","-1"
"28406270","0","1","0","5","12","0.416667","0.208333","0.416667","-1","-1"
"28683184","0","1","0","0.5","3","0.166667","0.0833333","0.166667","-1","-1"
"28695097","0","1","0","0.5","6","0.0833333","0.0416667","0.0833333","-1","-1"
"28785486","25","20","0.555556","15.3582","28","0.548507","0.552032","0.555556","1","1"
"28986402","0","1","0","0","2","0","0","0","-1","-1"
"28987332","0","1","0","0","4","0","0","0","-1","-1"
"29148666","0","1","0","1.8","3","0.6","0.3","0.6","-1","-1"
"29264626","0","1","0","5.83334","35","0.166667","0.0833334","0.166667","-1","-1"
"29330030","2","2","0.5","52.6541","130","0.405032","0.452516","0.5","0","-1"
"29330577","0","1","0","2.55556","6","0.425927","0.212963","0.425927","-1","-1"
"29460627","0","1","0","5.83334","35","0.166667","0.0833334","0.166667","-1","-1"
"29488489","0","1","0","4.21921","9","0.468801","0.234401","0.468801","-1","-1"
"29518466","1","0","1","19.0095","41","0.463646","0.731823","1","1","1"
"29643550","2","0","1","7.31442","17","0.43026","0.71513","1","1","1"
"29898052","1","0","1","19.7643","35","0.564694","0.782347","1","1","1"
"29904219","1","0","1","49.3134","110","0.448304","0.724152","1","1","1"
"29979814","0","1","0","8.06666","46","0.175362","0.0876811","0.175362","-1","-1"
"29995782","0","1","0","2.03333","17","0.119608","0.0598038","0.119608","-1","-1"
"30122242","2","0","1","58.9189","159","0.370559","0.68528","1","1","1"
"30160168","0","1","0","24.842","88","0.282296","0.141148","0.282296","-1","-1"
"30342533","0","1","0","2.11111","6","0.351852","0.175926","0.351852","-1","-1"
"30346204","1","0","1","4.12805","7","0.589721","0.794861","1","1","1"
"30357467","1","0","1","3.49363","16","0.218352","0.609176","1","1","1"
"30447805","0","1","0","3.75676","9","0.417418","0.208709","0.417418","-1","-1"
"30495613","0","1","0","1.33333","11","0.121212","0.0606059","0.121212","-1","-1"
"30599768","0","3","0","6.37711","39","0.163516","0.0817578","0.163516","-1","-1"
"30699754","1","2","0.333333","25.0288","52","0.481323","0.407328","0.333333","0","-1"
"30775031","1","0","1","22.6479","51","0.444076","0.722038","1","1","1"
"30817647","0","1","0","0","4","0","0","0","-1","-1"
"30849103","1","0","1","0.660377","7","0.0943396","0.54717","1","0","1"
"30920579","0","1","0","1.92754","8","0.240942","0.120471","0.240942","-1","-1"
"31069618","0","1","0","2","12","0.166667","0.0833333","0.166667","-1","-1"
"31352434","1","0","1","3.2049","14","0.228922","0.614461","1","1","1"
"31511502","0","1","0","8.46411","55","0.153893","0.0769465","0.153893","-1","-1"
"31517981","0","1","0","0","1","0","0","0","-1","-1"
"31672638","0","1","0","1.4","6","0.233333","0.116667","0.233333","-1","-1"
"31917160","0","1","0","1.01111","3","0.337037","0.168518","0.337037","-1","-1"
"32002507","0","1","0","23.7985","48","0.495802","0.247901","0.495802","-1","-1"
"32178047","0","1","0","16.1873","67","0.241601","0.120801","0.241601","-1","-1"
"32795568","1","0","1","0","0","0","0.5","1","0","1"
"33076804","0","1","0","31.6421","65","0.486802","0.243401","0.486802","-1","-1"
"33092289","0","2","0","36.6652","93","0.394249","0.197125","0.394249","-1","-1"
"33235771","0","2","0","28.967","65","0.445646","0.222823","0.445646","-1","-1"
"33391760","0","1","0","4.07016","11","0.370015","0.185007","0.370015","-1","-1"
"33407417","0","1","0","0","1","0","0","0","-1","-1"
"33519870","0","1","0","20.9037","51","0.409876","0.204938","0.409876","-1","-1"
"33798654","0","1","0","8.77244","23","0.38141","0.190705","0.38141","-1","-1"
"33946296","0","1","0","5.4","17","0.317647","0.158824","0.317647","-1","-1"
"34123611","1","0","1","10.8628","46","0.236148","0.618074","1","1","1"
"34210188","0","1","0","15.1041","37","0.408219","0.204109","0.408219","-1","-1"
"34262462","1","2","0.333333","10.7783","20","0.538915","0.436124","0.333333","0","-1"
"34310801","2","2","0.5","25.1733","47","0.535602","0.517801","0.5","0","1"
"34556109","1","0","1","4.1","14","0.292857","0.646429","1","1","1"
"34713362","2","0","1","1.3","5","0.26","0.63","1","1","1"
"35051304","0","1","0","38.8387","89","0.43639","0.218195","0.43639","-1","-1"
"35441526","0","1","0","2.22727","9","0.247474","0.123737","0.247474","-1","-1"
"35465596","0","1","0","2.43333","29","0.0839079","0.041954","0.0839079","-1","-1"
"35466620","4","0","1","15.3887","37","0.415911","0.707955","1","1","1"
"35490978","0","1","0","0","1","0","0","0","-1","-1"
"35590283","0","1","0","0","0","0","0","0","-1","-1"
"35626475","0","1","0","18.4572","43","0.429237","0.214618","0.429237","-1","-1"
"35757320","0","1","0","1","4","0.25","0.125","0.25","-1","-1"
"35866054","0","1","0","5.04982","16","0.315614","0.157807","0.315614","-1","-1"
"36116351","1","0","1","6.0287","21","0.287081","0.643541","1","1","1"
"36412963","0","1","0","6.9697","16","0.435606","0.217803","0.435606","-1","-1"
"36419991","0","1","0","34.1362","94","0.363151","0.181576","0.363151","-1","-1"
"36487440","1","0","1","25.2955","93","0.271995","0.635997","1","1","1"
"36493412","1","0","1","27.3364","65","0.42056","0.71028","1","1","1"
"36510146","0","1","0","17.4679","44","0.396998","0.198499","0.396998","-1","-1"
"36623013","0","1","0","3.93683","12","0.328069","0.164035","0.328069","-1","-1"
"36730252","2","0","1","37.5495","92","0.408147","0.704073","1","1","1"
"37255058","0","3","0","22.3036","50","0.446072","0.223036","0.446072","-1","-1"
"37459590","0","1","0","9.58253","18","0.532363","0.266181","0.532363","-1","-1"
"37501003","1","1","0.5","9.14904","54","0.169427","0.334713","0.5","-1","-1"
"37874853","6","0","1","9.81199","19","0.516421","0.75821","1","1","1"
"37881687","1","5","0.166667","53.8003","118","0.455935","0.311301","0.166667","-1","-1"
"38156420","0","1","0","45.8842","107","0.428824","0.214412","0.428824","-1","-1"
"38400130","4","4","0.5","11.3369","21","0.539852","0.519926","0.5","0","1"
"38736974","2","0","1","23.1457","73","0.317065","0.658532","1","1","1"
"39364684","0","2","0","19.6357","53","0.370485","0.185242","0.370485","-1","-1"
"39682124","0","1","0","24.2109","67","0.361357","0.180678","0.361357","-1","-1"
"39728435","0","2","0","0","2","0","0","0","-1","-1"
"39812267","0","1","0","33.2213","69","0.481468","0.240734","0.481468","-1","-1"
"39816275","1","0","1","41.2986","83","0.497573","0.748787","1","1","1"
"40146181","1","0","1","14.8411","55","0.269838","0.634919","1","1","1"
"40293464","0","1","0","11.7899","51","0.231175","0.115587","0.231175","-1","-1"
"40316065","0","1","0","11.1763","32","0.349259","0.17463","0.349259","-1","-1"
"40519997","0","1","0","3.74667","13","0.288205","0.144103","0.288205","-1","-1"
"40878677","0","1","0","3.16667","28","0.113095","0.0565477","0.113095","-1","-1"
"40962194","0","1","0","46.2666","96","0.481944","0.240972","0.481944","-1","-1"
"40997767","1","1","0.5","3.14958","13","0.242275","0.371138","0.5","0","-1"
"41085467","0","2","0","0","0","0","0","0","-1","-1"
"41204528","0","1","0","4.61159","12","0.384299","0.19215","0.384299","-1","-1"
"41292655","1","0","1","2.3","11","0.209091","0.604545","1","1","1"
"41337621","1","0","1","0.714286","2","0.357143","0.678572","1","1","1"
"41468683","0","1","0","4.5","16","0.28125","0.140625","0.28125","-1","-1"
"41479334","0","1","0","67.6852","142","0.476656","0.238328","0.476656","-1","-1"
"41747410","0","2","0","39.2987","79","0.497452","0.248726","0.497452","-1","-1"
"41789292","0","1","0","25.2553","62","0.407344","0.203672","0.407344","-1","-1"
"41821259","0","1","0","3.92754","15","0.261836","0.130918","0.261836","-1","-1"
"41925345","0","1","0","5.67093","20","0.283547","0.141773","0.283547","-1","-1"
"42389136","1","1","0.5","8.73315","24","0.363881","0.431941","0.5","0","-1"
"42407972","1","0","1","22.8989","52","0.440363","0.720182","1","1","1"
"42707719","0","1","0","15.1531","48","0.31569","0.157845","0.31569","-1","-1"
"42887031","0","1","0","1.83333","4","0.458333","0.229166","0.458333","-1","-1"
"42896073","2","1","0.666667","73.8659","152","0.48596","0.576313","0.666667","1","1"
"42921216","1","2","0.333333","22.3752","61","0.366807","0.35007","0.333333","0","-1"
"42938207","0","1","0","3.83333","20","0.191666","0.0958332","0.191666","-1","-1"
"42958829","1","0","1","8.40576","25","0.33623","0.668115","1","1","1"
"43182702","0","2","0","17.0784","38","0.449432","0.224716","0.449432","-1","-1"
"43261344","0","1","0","10.4444","51","0.204792","0.102396","0.204792","-1","-1"
"43355844","1","0","1","16.3015","35","0.465757","0.732879","1","1","1"
"43641364","0","1","0","2.82705","7","0.403864","0.201932","0.403864","-1","-1"
"43885373","0","1","0","1","24","0.0416667","0.0208333","0.0416667","-1","-1"
"44166798","0","1","0","1","18","0.0555556","0.0277778","0.0555556","-1","-1"
"44361097","0","2","0","1.56087","5","0.312174","0.156087","0.312174","-1","-1"
"44544222","0","1","0","5.63334","25","0.225334","0.112667","0.225334","-1","-1"
"44685373","1","0","1","16.6157","42","0.395612","0.697806","1","1","1"
"44699893","1","0","1","0","1","0","0.5","1","0","1"
"44728980","1","0","1","25.8153","51","0.506183","0.753091","1","1","1"
"44835347","1","4","0.2","5","18","0.277778","0.238889","0.2","-1","-1"
"45169955","0","1","0","0.756757","1","0.756757","0.378379","0.756757","0","-1"
"45527036","0","1","0","2.6","6","0.433333","0.216667","0.433333","-1","-1"
"45582904","0","1","0","20.4504","51","0.400988","0.200494","0.400988","-1","-1"
"45632111","0","2","0","1.48753","10","0.148753","0.0743763","0.148753","-1","-1"
"45715838","0","1","0","15.2723","44","0.347098","0.173549","0.347098","-1","-1"
"46078438","1","2","0.333333","2.60676","22","0.118489","0.225911","0.333333","-1","-1"
"46213956","0","1","0","23.5412","75","0.313883","0.156941","0.313883","-1","-1"
"46303458","0","1","0","22.0227","38","0.579545","0.289773","0.579545","-1","-1"
"46431088","0","1","0","2.67309","6","0.445515","0.222758","0.445515","-1","-1"
"46549541","0","2","0","14.0722","48","0.293171","0.146585","0.293171","-1","-1"
"46562247","1","0","1","5.77915","20","0.288958","0.644479","1","1","1"
"46688460","0","1","0","4.34328","9","0.482586","0.241293","0.482586","-1","-1"
"46822887","4","1","0.8","17.7084","53","0.334121","0.56706","0.8","1","1"
"47289823","2","1","0.666667","32.4914","67","0.484946","0.575807","0.666667","1","1"
"47409343","0","1","0","23.1521","58","0.399174","0.199587","0.399174","-1","-1"
"47469552","0","1","0","10.8785","38","0.286276","0.143138","0.286276","-1","-1"
"47475039","0","4","0","20.4129","93","0.219494","0.109747","0.219494","-1","-1"
"47685065","0","1","0","5.72826","19","0.301487","0.150744","0.301487","-1","-1"
"47705588","0","1","0","9.38419","21","0.446866","0.223433","0.446866","-1","-1"
"47916714","1","0","1","17.4975","42","0.416607","0.708304","1","1","1"
"48132847","0","1","0","2.25","12","0.1875","0.09375","0.1875","-1","-1"
"48290701","0","2","0","1.33333","6","0.222222","0.111111","0.222222","-1","-1"
"48626190","1","0","1","11.1453","24","0.464388","0.732194","1","1","1"
"48926467","1","0","1","6.87015","19","0.361587","0.680793","1","1","1"
"48956231","3","0","1","31.686","75","0.42248","0.71124","1","1","1"
"49279876","0","1","0","3.72916","14","0.266369","0.133184","0.266369","-1","-1"
"49460512","1","0","1","38.3518","92","0.416867","0.708434","1","1","1"
"49481642","0","1","0","39.8763","82","0.486296","0.243148","0.486296","-1","-1"
"49591803","1","0","1","11.5365","33","0.349591","0.674795","1","1","1"
"49593955","0","1","0","2.23333","9","0.248148","0.124074","0.248148","-1","-1"
"49649077","1","0","1","10.7778","30","0.35926","0.67963","1","1","1"
"49654153","7","1","0.875","14.6672","28","0.523829","0.699414","0.875","1","1"
"49698134","0","1","0","59.0448","149","0.396274","0.198137","0.396274","-1","-1"
"49811878","0","1","0","0","6","0","0","0","-1","-1"
"50004938","0","1","0","7.83334","45","0.174074","0.0870371","0.174074","-1","-1"
"50055294","0","1","0","1","1","1","0.5","1","0","1"
"50192480","1","0","1","2.06863","9","0.229848","0.614924","1","1","1"
"50348344","1","0","1","1.38095","4","0.345238","0.672619","1","1","1"
"50367908","0","1","0","0","1","0","0","0","-1","-1"
"50657158","1","0","1","41.3573","96","0.430805","0.715403","1","1","1"
"50682065","0","1","0","6.02759","11","0.547963","0.273981","0.547963","-1","-1"
"51008528","0","1","0","2.26985","4","0.567461","0.283731","0.567461","-1","-1"
"51241574","20","11","0.645161","3.23333","10","0.323333","0.484247","0.645161","0","-1"
"51330975","0","1","0","31.0391","83","0.373965","0.186983","0.373965","-1","-1"
