userid,rcount,nrcount,rumour_ratio,user_status
211105315,0,1,0,-1
211374036,1,0,1,1
213518581,1,0,1,1
214007688,3,0,1,1
214205356,0,1,0,-1
214622133,0,1,0,-1
214924806,0,1,0,-1
215258085,0,1,0,-1
215694545,0,1,0,-1
216299334,1,1,0.5,0
216430965,0,1,0,-1
216586703,0,1,0,-1
216739115,0,1,0,-1
217104488,0,1,0,-1
217872058,0,1,0,-1
218730857,0,1,0,-1
219907484,0,1,0,-1
220023810,0,1,0,-1
220343896,1,0,1,1
220765357,0,1,0,-1
220843663,0,2,0,-1
222982321,0,1,0,-1
223369343,0,1,0,-1
223484404,0,1,0,-1
223995226,0,1,0,-1
224135257,0,1,0,-1
225227311,1,0,1,1
225235528,2,5,0.285714,-1
225244783,0,1,0,-1
227491174,0,1,0,-1
227837742,2,6,0.25,-1
228120405,0,2,0,-1
230527949,2,2,0.5,0
230859523,0,1,0,-1
231094495,1,0,1,1
232851192,1,0,1,1
234395084,0,1,0,-1
234874463,3,1,0.75,1
235610395,2,1,0.666667,1
236488883,3,1,0.75,1
237606548,1,2,0.333333,0
237632983,1,0,1,1
238575113,0,7,0,-1
239509917,0,1,0,-1
240028072,1,0,1,1
240649814,2,1,0.666667,1
242098055,0,1,0,-1
243679064,0,1,0,-1
244452760,0,3,0,-1
244571847,1,0,1,1
244612749,0,1,0,-1
245009225,0,1,0,-1
245689692,0,1,0,-1
246130881,0,5,0,-1
246682858,1,0,1,1
247412653,1,0,1,1
248967064,0,1,0,-1
249339016,3,0,1,1
250603308,0,1,0,-1
251990786,0,1,0,-1
252794509,0,1,0,-1
252868465,0,1,0,-1
253186785,1,0,1,1
254873869,1,2,0.333333,0
255187660,1,0,1,1
255753616,0,1,0,-1
256363817,1,0,1,1
256596567,1,0,1,1
256651991,0,1,0,-1
256754533,0,1,0,-1
257291338,0,2,0,-1
257549385,0,1,0,-1
258627226,3,2,0.6,1
258703448,0,1,0,-1
261413944,0,1,0,-1
262834755,0,1,0,-1
263007263,0,1,0,-1
263371799,0,1,0,-1
264268489,1,0,1,1
264518387,0,1,0,-1
264924050,1,0,1,1
266084123,1,0,1,1
266312733,0,1,0,-1
268270621,1,0,1,1
268416076,0,2,0,-1
268476335,1,0,1,1
268531577,0,1,0,-1
268662889,1,0,1,1
268676434,0,1,0,-1
269167743,0,1,0,-1
269950830,0,1,0,-1
271413771,1,3,0.25,-1
271445418,1,0,1,1
271461410,0,1,0,-1
271543756,1,0,1,1
271661216,0,1,0,-1
272172091,2,2,0.5,0
274831602,1,0,1,1
277983398,0,1,0,-1
278067201,0,1,0,-1
278098811,0,1,0,-1
278914984,1,1,0.5,0
279390084,2,23,0.08,-1
279534015,1,0,1,1
280784084,0,1,0,-1
281754653,0,1,0,-1
282335488,1,0,1,1
282695161,0,1,0,-1
282977213,0,2,0,-1
283235743,0,3,0,-1
284620348,0,1,0,-1
285383650,1,0,1,1
286886892,0,1,0,-1
287281370,0,1,0,-1
288283415,1,0,1,1
289998339,6,4,0.6,1
291859009,1,0,1,1
292777349,34,8,0.809524,1
293227742,1,0,1,1
293838759,0,1,0,-1
293866350,1,1,0.5,0
294379576,1,0,1,1
297602297,0,1,0,-1
301309392,0,2,0,-1
302071347,0,3,0,-1
302564474,1,0,1,1
302974524,1,0,1,1
303898231,1,0,1,1
304695261,0,2,0,-1
308556440,0,1,0,-1
312149882,1,0,1,1
312696314,0,1,0,-1
315878798,0,1,0,-1
317384131,0,1,0,-1
318835344,0,1,0,-1
319777415,0,1,0,-1
321752222,0,1,0,-1
322572436,1,0,1,1
323967274,0,1,0,-1
325005357,1,0,1,1
325076723,3,2,0.6,1
325265073,2,2,0.5,0
325340909,0,6,0,-1
325747234,2,1,0.666667,1
326140439,1,0,1,1
326196796,0,1,0,-1
327622609,2,0,1,1
328541805,1,0,1,1
329415374,0,1,0,-1
330378192,1,1,0.5,0
330459560,1,0,1,1
330826792,0,1,0,-1
331051303,0,1,0,-1
331672974,0,1,0,-1
331998971,0,1,0,-1
333205257,0,1,0,-1
333568300,0,1,0,-1
335455570,1,0,1,1
336899029,0,1,0,-1
337801323,1,0,1,1
338099403,0,1,0,-1
339596853,0,1,0,-1
341908197,1,7,0.125,-1
342692032,1,0,1,1
342894187,1,0,1,1
343082774,0,1,0,-1
343800462,0,1,0,-1
343889583,0,1,0,-1
346809444,1,0,1,1
346924655,1,0,1,1
347451363,1,1,0.5,0
349803020,0,1,0,-1
351120282,1,0,1,1
351736101,0,1,0,-1
351934556,0,1,0,-1
352858004,1,0,1,1
353047163,0,1,0,-1
354356571,0,1,0,-1
357191485,0,1,0,-1
358136545,0,1,0,-1
358347117,0,1,0,-1
359138243,1,0,1,1
360129829,1,0,1,1
360738490,1,0,1,1
363767963,0,1,0,-1
363879015,1,0,1,1
364306576,0,1,0,-1
364423298,0,1,0,-1
364810202,1,0,1,1
366066427,0,1,0,-1
366089337,0,1,0,-1
368196789,0,1,0,-1
368565886,0,1,0,-1
370310957,1,0,1,1
371510063,1,0,1,1
372036385,0,1,0,-1
372095233,0,1,0,-1
372502604,1,0,1,1
373783051,2,3,0.4,0
374712154,0,4,0,-1
375562803,0,1,0,-1
375721095,6,0,1,1
376109186,2,1,0.666667,1
377163508,0,2,0,-1
379479080,0,1,0,-1
379481082,0,1,0,-1
379590591,0,1,0,-1
380118903,0,1,0,-1
380648579,8,5,0.615385,1
381030530,0,1,0,-1
382027901,1,0,1,1
382134136,0,1,0,-1
382376904,0,2,0,-1
383733061,0,1,0,-1
384438102,3,2,0.6,1
384646101,0,1,0,-1
386815916,1,3,0.25,-1
387027891,0,1,0,-1
390751847,1,0,1,1
392773603,0,1,0,-1
393469195,1,0,1,1
393488321,0,1,0,-1
395836614,0,1,0,-1
401161798,0,1,0,-1
401291187,0,1,0,-1
401651305,0,1,0,-1
403647191,1,1,0.5,0
403932208,0,1,0,-1
405743388,0,1,0,-1
407871140,0,1,0,-1
409941587,0,1,0,-1
410334710,2,0,1,1
411780181,0,1,0,-1
412373159,0,1,0,-1
412682869,1,0,1,1
413279505,1,0,1,1
414488432,1,0,1,1
414573312,0,3,0,-1
414601231,0,1,0,-1
421719377,0,1,0,-1
423662810,7,0,1,1
424120588,0,1,0,-1
427515851,1,0,1,1
427748930,0,2,0,-1
428140124,0,1,0,-1
428159786,0,1,0,-1
430145070,1,0,1,1
430739183,1,0,1,1
439125710,1,0,1,1
441636351,0,2,0,-1
442653867,1,1,0.5,0
447410369,0,1,0,-1
453030125,0,1,0,-1
455362096,0,1,0,-1
455667047,0,1,0,-1
464311706,1,0,1,1
469194846,2,0,1,1
469509327,1,0,1,1
470708968,2,2,0.5,0
472230937,0,1,0,-1
472778354,1,0,1,1
475492463,0,1,0,-1
479874506,1,0,1,1
482265445,0,1,0,-1
485249248,0,1,0,-1
487118986,1,0,1,1
488176442,1,1,0.5,0
489336004,0,3,0,-1
489475164,0,1,0,-1
491960101,3,3,0.5,0
495434352,0,1,0,-1
495464885,0,4,0,-1
497534338,0,1,0,-1
497665754,1,3,0.25,-1
499696436,1,2,0.333333,0
500275955,0,1,0,-1
501293202,1,0,1,1
501637514,0,3,0,-1
507949202,0,1,0,-1
508110571,1,0,1,1
520011678,0,1,0,-1
522403192,0,1,0,-1
523885252,0,1,0,-1
525634151,1,0,1,1
529784320,0,1,0,-1
532574426,0,1,0,-1
534675241,0,4,0,-1
537612240,1,1,0.5,0
543202426,0,1,0,-1
543445173,0,1,0,-1
548203324,1,0,1,1
549044887,0,1,0,-1
549587666,0,2,0,-1
552283163,1,0,1,1
552842384,0,1,0,-1
553259396,0,1,0,-1
554676448,0,1,0,-1
558251172,0,1,0,-1
563229397,1,0,1,1
564457556,1,0,1,1
564807258,0,7,0,-1
570641816,0,1,0,-1
573788425,0,1,0,-1
573897929,0,2,0,-1
574600705,0,1,0,-1
575260236,1,0,1,1
580183048,0,1,0,-1
584797578,0,3,0,-1
592155963,0,1,0,-1
597251143,2,0,1,1
601862797,0,1,0,-1
602609422,0,1,0,-1
606029424,0,1,0,-1
606437303,1,0,1,1
608161678,1,0,1,1
609244293,0,1,0,-1
611346290,0,1,0,-1
612924569,0,1,0,-1
612943066,0,1,0,-1
617825073,0,1,0,-1
618300542,0,1,0,-1
618972073,0,1,0,-1
622969430,0,1,0,-1
632305734,0,1,0,-1
632633631,0,1,0,-1
633699806,0,1,0,-1
635608354,3,1,0.75,1
700612208,0,1,0,-1
711348452,0,2,0,-1
718612494,1,0,1,1
719288724,0,1,0,-1
736798032,1,2,0.333333,0
737450550,0,1,0,-1
747398809,1,0,1,1
748137168,0,1,0,-1
757313467,1,0,1,1
763156754,0,1,0,-1
770759270,0,1,0,-1
774393817,0,1,0,-1
776528756,0,1,0,-1
796129668,0,1,0,-1
808790604,1,0,1,1
818212956,0,2,0,-1
827765124,1,0,1,1
849121410,0,1,0,-1
850302560,0,1,0,-1
855180008,0,1,0,-1
856010760,0,1,0,-1
858924511,1,0,1,1
868112707,1,0,1,1
872683897,1,0,1,1
883619466,0,1,0,-1
887163673,0,1,0,-1
898533348,0,1,0,-1
902200087,0,2,0,-1
908996244,0,1,0,-1
910828603,1,1,0.5,0
913135650,1,0,1,1
917922457,0,1,0,-1
926505505,0,1,0,-1
930386257,0,1,0,-1
937696388,0,1,0,-1
940368062,1,0,1,1
951837780,0,1,0,-1
952112047,0,1,0,-1
954124423,3,8,0.272727,-1
956604620,1,0,1,1
957502914,3,0,1,1
961585981,1,0,1,1
961974776,0,1,0,-1
974735124,1,2,0.333333,0
979457803,0,1,0,-1
980908736,1,0,1,1
994782234,1,0,1,1
1002161534,0,1,0,-1
1014423703,0,2,0,-1
1020058453,8,3,0.727273,1
1028706985,0,1,0,-1
1036325418,0,1,0,-1
1054379462,1,0,1,1
1056552596,1,0,1,1
1062136398,0,1,0,-1
1068121346,0,1,0,-1
1077181999,0,1,0,-1
1078522038,0,1,0,-1
1086941082,0,1,0,-1
1093638847,0,1,0,-1
1115146242,0,1,0,-1
1125937411,0,1,0,-1
1128995864,0,1,0,-1
1156344793,0,1,0,-1
1161902875,0,1,0,-1
1169109691,0,1,0,-1
1169292122,0,1,0,-1
1199102480,0,1,0,-1
1205111988,0,1,0,-1
1231224926,0,1,0,-1
1246678909,0,2,0,-1
1257280160,0,1,0,-1
1263002017,2,0,1,1
1269181292,1,0,1,1
1289847366,0,1,0,-1
1291267135,1,0,1,1
1291770157,6,17,0.26087,-1
1300320594,0,1,0,-1
1306563709,0,1,0,-1
1310201424,0,1,0,-1
1331760487,1,0,1,1
1341076670,0,1,0,-1
1359226843,0,1,0,-1
1360789357,0,1,0,-1
1363520268,2,0,1,1
1374932796,0,1,0,-1
1375289149,0,4,0,-1
1378163893,1,1,0.5,0
1381926373,2,9,0.181818,-1
1382542153,0,1,0,-1
1398275840,0,1,0,-1
1399909376,1,0,1,1
1409798257,0,1,0,-1
1413216920,0,1,0,-1
1415144762,1,0,1,1
1426406143,0,2,0,-1
1449450966,0,1,0,-1
1453757544,0,1,0,-1
1462833583,1,0,1,1
1465822578,0,1,0,-1
1467733123,0,1,0,-1
1468696195,0,2,0,-1
1470770234,0,1,0,-1
1504614494,0,1,0,-1
1507338108,0,2,0,-1
1513504760,0,1,0,-1
1513854438,0,1,0,-1
1520330192,0,1,0,-1
1526228120,0,1,0,-1
1526423011,0,1,0,-1
1532402708,1,0,1,1
1533006836,1,0,1,1
1539100118,0,1,0,-1
1543801099,0,1,0,-1
1546896846,0,3,0,-1
1562935142,0,1,0,-1
1571239068,1,0,1,1
1578821227,1,0,1,1
1585763420,0,1,0,-1
1594679162,0,1,0,-1
1596105337,0,1,0,-1
1598644159,0,1,0,-1
1609475190,0,1,0,-1
1617876511,0,1,0,-1
1626294277,0,2,0,-1
1630896181,3,1,0.75,1
1634077976,0,1,0,-1
1659333062,1,0,1,1
1662016292,0,1,0,-1
1663752234,0,1,0,-1
1668303476,0,1,0,-1
1672611397,1,0,1,1
1678020594,0,1,0,-1
1688493770,0,1,0,-1
1695784514,1,1,0.5,0
1700366010,0,1,0,-1
1702119050,0,1,0,-1
1717464030,0,1,0,-1
1750973664,0,1,0,-1
1852534999,1,0,1,1
1855737487,5,1,0.833333,1
1859593506,0,1,0,-1
1865386620,0,1,0,-1
1868676517,0,1,0,-1
1888149452,0,1,0,-1
1899332185,0,1,0,-1
1900801694,2,0,1,1
1920286333,0,1,0,-1
1921517718,0,1,0,-1
1925489179,0,1,0,-1
1932737630,1,0,1,1
1934989190,0,1,0,-1
1956040279,0,1,0,-1
1960878613,6,5,0.545455,0
2163076560,2,8,0.2,-1
2170265940,0,1,0,-1
2173646835,0,1,0,-1
2177710981,0,1,0,-1
2180126766,0,1,0,-1
2183816041,1,0,1,1
2190056023,0,1,0,-1
2193946021,1,2,0.333333,0
2200632505,0,1,0,-1
2260706071,0,1,0,-1
2267059262,0,1,0,-1
2270640056,0,1,0,-1
2271035214,1,0,1,1
2280470022,16,16,0.5,0
2283020590,0,1,0,-1
2286821737,0,1,0,-1
2295172961,1,0,1,1
2319496214,0,1,0,-1
2326399310,0,1,0,-1
2326482060,1,0,1,1
2327508680,1,0,1,1
2329066872,0,1,0,-1
2329395758,0,2,0,-1
2342775366,1,0,1,1
2347049341,0,1,0,-1
2350218440,0,1,0,-1
2351100937,0,1,0,-1
2370486097,0,1,0,-1
2370817676,0,1,0,-1
2378713202,0,2,0,-1
2378814295,0,1,0,-1
2394937256,0,1,0,-1
2402254161,1,0,1,1
2405388402,1,0,1,1
2429570119,0,1,0,-1
2436429546,0,1,0,-1
2448260294,0,1,0,-1
2461887810,0,1,0,-1
2464867495,0,1,0,-1
2467959607,0,1,0,-1
2468828556,0,1,0,-1
2487323707,1,0,1,1
2512264104,0,1,0,-1
2518331167,0,1,0,-1
2532955292,0,1,0,-1
2566535282,6,4,0.6,1
2574072036,0,1,0,-1
2581857086,4,2,0.666667,1
2602208286,0,1,0,-1
2611766492,0,2,0,-1
2653613168,0,1,0,-1
2680112214,0,1,0,-1
2687627611,0,1,0,-1
2725579568,9,5,0.642857,1
2738397743,2,0,1,1
2748882114,0,1,0,-1
2754194395,1,0,1,1
2779009591,1,0,1,1
2779835956,0,1,0,-1
2785832997,0,1,0,-1
2786147872,0,1,0,-1
2799960092,2,9,0.181818,-1
2802142702,0,1,0,-1
2832527047,0,2,0,-1
2836941830,1,0,1,1
2859156054,0,1,0,-1
2866454240,1,0,1,1
2868975307,0,1,0,-1
2869804885,1,0,1,1
2873016720,1,0,1,1
2873638358,0,1,0,-1
2874906289,0,1,0,-1
2880535735,0,1,0,-1
2882725832,1,0,1,1
2883287419,0,1,0,-1
2883736417,1,0,1,1
2897135260,1,0,1,1
2937797170,1,1,0.5,0
2941152158,1,0,1,1
2962661709,1,0,1,1
3006168515,0,1,0,-1
3010969478,1,0,1,1
3022045469,1,0,1,1
