userid,rcount,nrcount,rumour_ratio,user_status
49593955,0,1,0,NULL
49595583,0,1,0,NULL
49649077,1,0,1,NULL
49654153,7,1,0.875,NULL
49698134,0,1,0,NULL
49811878,0,1,0,NULL
49946953,0,1,0,NULL
50004938,0,1,0,NULL
50055294,0,1,0,NULL
50192480,1,0,1,NULL
50221275,0,1,0,NULL
50227161,0,1,0,NULL
50295156,0,1,0,NULL
50306637,0,1,0,NULL
50348344,1,3,0.25,NULL
50367908,0,2,0,NULL
50657158,1,0,1,NULL
50682065,0,1,0,NULL
51241574,32,16,0.666667,NULL
51330975,0,1,0,NULL
51440872,0,1,0,NULL
52154385,0,1,0,NULL
52299545,1,1,0.5,NULL
52327900,1,0,1,NULL
52660746,0,1,0,NULL
52701676,0,1,0,NULL
52990482,0,1,0,NULL
53044031,0,1,0,NULL
53338746,0,2,0,NULL
53429839,0,1,0,NULL
53503202,0,5,0,NULL
53789862,0,3,0,NULL
54489465,0,1,0,NULL
54791458,0,1,0,NULL
55011262,2,1,0.666667,NULL
55113967,0,1,0,NULL
55186601,1,1,0.5,NULL
55195680,0,1,0,NULL
55219159,0,1,0,NULL
55594930,0,1,0,NULL
55911799,0,1,0,NULL
56039856,0,1,0,NULL
56223278,0,1,0,NULL
56539746,1,0,1,NULL
56760430,0,1,0,NULL
56961858,0,3,0,NULL
57068980,0,1,0,NULL
57709461,0,1,0,NULL
57945416,1,0,1,NULL
58360124,0,1,0,NULL
58371469,0,1,0,NULL
58467371,0,1,0,NULL
58766083,0,1,0,NULL
59042511,1,0,1,NULL
59287889,0,1,0,NULL
59440137,0,1,0,NULL
59627487,0,1,0,NULL
60022825,0,2,0,NULL
60296618,0,2,0,NULL
60496760,1,0,1,NULL
60937837,0,1,0,NULL
61115931,0,1,0,NULL
61126132,0,1,0,NULL
61149653,0,1,0,NULL
61336445,0,1,0,NULL
61419696,1,0,1,NULL
61436584,0,1,0,NULL
61451642,0,1,0,NULL
61536089,0,1,0,NULL
61597754,1,0,1,NULL
61914899,0,1,0,NULL
62241187,0,1,0,NULL
62510409,1,3,0.25,NULL
62894963,0,1,0,NULL
63105173,1,2,0.333333,NULL
63144098,1,0,1,NULL
63362429,1,2,0.333333,NULL
63502107,0,1,0,NULL
63604619,0,1,0,NULL
63863854,0,1,0,NULL
64643056,54,24,0.692308,NULL
64826919,0,1,0,NULL
64933828,1,0,1,NULL
65045121,0,3,0,NULL
65260792,0,1,0,NULL
65375759,0,1,0,NULL
65698096,0,1,0,NULL
65860206,1,3,0.25,NULL
65957957,0,1,0,NULL
66392518,0,1,0,NULL
66533920,0,1,0,NULL
66750855,0,1,0,NULL
66967746,0,1,0,NULL
67197351,0,2,0,NULL
67305394,0,2,0,NULL
67332233,0,1,0,NULL
67725191,0,2,0,NULL
67973271,0,1,0,NULL
68413067,0,1,0,NULL
68577152,0,4,0,NULL
69004966,0,6,0,NULL
69042501,0,1,0,NULL
69181624,0,3,0,NULL
69231187,0,1,0,NULL
69329527,2,0,1,NULL
69361168,1,0,1,NULL
69773058,0,1,0,NULL
69940000,0,1,0,NULL
70255942,0,1,0,NULL
70315912,1,0,1,NULL
70424993,0,1,0,NULL
70467062,0,1,0,NULL
70468535,1,0,1,NULL
71080496,1,0,1,NULL
71271985,0,1,0,NULL
71491041,0,1,0,NULL
71804710,0,2,0,NULL
72073289,0,1,0,NULL
73251272,1,0,1,NULL
73406718,1,1,0.5,NULL
73716850,2,0,1,NULL
73929665,0,1,0,NULL
74014041,1,0,1,NULL
74186967,1,0,1,NULL
74361628,1,0,1,NULL
74382140,0,1,0,NULL
74964468,0,1,0,NULL
75060487,0,1,0,NULL
75138076,1,1,0.5,NULL
75584076,1,0,1,NULL
76135109,0,1,0,NULL
76372965,0,1,0,NULL
76388579,0,1,0,NULL
76394861,0,1,0,NULL
76628896,1,1,0.5,NULL
76858507,0,5,0,NULL
77528520,0,1,0,NULL
77685623,0,1,0,NULL
78195200,0,1,0,NULL
78584101,0,1,0,NULL
78586909,0,1,0,NULL
78665762,0,1,0,NULL
78706973,0,1,0,NULL
78890225,0,1,0,NULL
79228319,0,1,0,NULL
79238144,0,1,0,NULL
80096994,0,1,0,NULL
80323736,0,1,0,NULL
80687823,1,0,1,NULL
80803819,0,1,0,NULL
80804103,0,1,0,NULL
80807165,0,1,0,NULL
81122301,0,1,0,NULL
81139048,0,1,0,NULL
81305054,0,2,0,NULL
81683900,0,1,0,NULL
81825702,0,1,0,NULL
82048287,0,1,0,NULL
82120358,0,1,0,NULL
82491225,0,1,0,NULL
82726142,0,1,0,NULL
83310721,0,1,0,NULL
83521919,0,1,0,NULL
83638901,0,3,0,NULL
83687045,0,1,0,NULL
83795099,0,2,0,NULL
84014340,0,1,0,NULL
84652988,0,1,0,NULL
85266441,0,1,0,NULL
85794542,0,1,0,NULL
85867265,0,2,0,NULL
85913912,0,1,0,NULL
86002394,0,1,0,NULL
86141342,0,1,0,NULL
86516574,0,1,0,NULL
86753745,0,1,0,NULL
86793368,0,1,0,NULL
87012901,0,1,0,NULL
87087057,0,1,0,NULL
87165980,0,1,0,NULL
87261221,1,0,1,NULL
87297341,0,1,0,NULL
87359651,0,1,0,NULL
87416722,29,6,0.828571,NULL
87818409,10,33,0.232558,NULL
88210310,0,1,0,NULL
88574375,0,1,0,NULL
88734887,0,3,0,NULL
88944711,1,0,1,NULL
89185283,0,1,0,NULL
89347280,0,1,0,NULL
89570834,0,1,0,NULL
89741981,0,1,0,NULL
89887215,1,0,1,NULL
90034304,0,1,0,NULL
90202078,0,1,0,NULL
90243293,0,1,0,NULL
90918950,1,0,1,NULL
91279573,0,1,0,NULL
91334232,0,1,0,NULL
91774878,1,0,1,NULL
92181348,0,1,0,NULL
92242282,0,1,0,NULL
92377901,0,1,0,NULL
93652764,0,1,0,NULL
93766096,0,1,0,NULL
93879982,0,1,0,NULL
94816809,0,1,0,NULL
95148130,1,0,1,NULL
96104822,0,1,0,NULL
96501145,1,0,1,NULL
97327765,0,3,0,NULL
97382927,0,1,0,NULL
97474887,0,3,0,NULL
97849124,0,2,0,NULL
98057278,0,1,0,NULL
98250867,0,1,0,NULL
98487877,0,1,0,NULL
98627870,0,2,0,NULL
99028224,1,0,1,NULL
99238190,0,1,0,NULL
99333040,0,2,0,NULL
99786592,0,1,0,NULL
100136358,0,2,0,NULL
100174414,0,1,0,NULL
100629223,1,1,0.5,NULL
100880543,1,0,1,NULL
101022951,0,1,0,NULL
101520906,0,1,0,NULL
101677248,0,1,0,NULL
101848151,0,3,0,NULL
102287424,0,1,0,NULL
102401151,0,1,0,NULL
102420077,0,1,0,NULL
103065157,0,2,0,NULL
103245739,0,2,0,NULL
103394588,1,0,1,NULL
103849564,0,2,0,NULL
105173441,0,1,0,NULL
105485791,0,1,0,NULL
106118793,0,2,0,NULL
106272927,1,0,1,NULL
106431823,0,1,0,NULL
106470258,0,1,0,NULL
106788285,0,1,0,NULL
107210124,0,2,0,NULL
107883101,0,1,0,NULL
108352527,1,0,1,NULL
108884788,0,1,0,NULL
109001491,0,1,0,NULL
109042732,0,2,0,NULL
109065990,0,5,0,NULL
109234928,2,0,1,NULL
109747548,0,1,0,NULL
110363115,0,1,0,NULL
110396781,1,1,0.5,NULL
110445334,0,1,0,NULL
110710738,0,1,0,NULL
110773874,0,1,0,NULL
110827653,0,1,0,NULL
110840071,0,1,0,NULL
110906944,0,1,0,NULL
111044562,0,1,0,NULL
111157878,0,1,0,NULL
111250814,0,1,0,NULL
112641607,1,0,1,NULL
113038982,0,2,0,NULL
113164127,0,1,0,NULL
113899804,0,1,0,NULL
114032121,0,2,0,NULL
114075165,1,0,1,NULL
114479860,0,1,0,NULL
115378178,0,1,0,NULL
115393565,1,0,1,NULL
115514485,2,1,0.666667,NULL
115754870,0,1,0,NULL
116520227,3,1,0.75,NULL
116625196,0,2,0,NULL
116768508,0,1,0,NULL
117155939,0,2,0,NULL
117341432,0,1,0,NULL
117366399,0,1,0,NULL
118672200,0,1,0,NULL
119106683,1,5,0.166667,NULL
119294048,0,1,0,NULL
119972954,6,3,0.666667,NULL
121483664,0,2,0,NULL
121817564,0,2,0,NULL
122195535,0,1,0,NULL
122261841,0,1,0,NULL
122448174,0,1,0,NULL
122539413,0,1,0,NULL
122557484,0,1,0,NULL
122928586,0,1,0,NULL
123093889,0,1,0,NULL
123661002,0,1,0,NULL
123746182,0,1,0,NULL
123979525,0,1,0,NULL
124227622,0,1,0,NULL
125486974,0,1,0,NULL
125753608,0,1,0,NULL
125944392,0,1,0,NULL
126400767,0,1,0,NULL
126447030,0,1,0,NULL
126486040,3,0,1,NULL
126629610,1,0,1,NULL
128216887,1,0,1,NULL
128364810,0,1,0,NULL
129051309,0,1,0,NULL
129673790,4,2,0.666667,NULL
129880735,0,1,0,NULL
129964269,1,0,1,NULL
130134724,1,0,1,NULL
130184065,0,1,0,NULL
130468394,0,1,0,NULL
130557513,0,2,0,NULL
130778462,0,1,0,NULL
132162464,0,1,0,NULL
132231788,0,1,0,NULL
132275243,0,1,0,NULL
133081159,0,1,0,NULL
133093395,0,1,0,NULL
134196350,0,1,0,NULL
134293369,0,1,0,NULL
134758540,0,1,0,NULL
134963200,1,0,1,NULL
135604500,0,2,0,NULL
136004952,2,0,1,NULL
136191905,1,1,0.5,NULL
136359464,0,2,0,NULL
136658558,0,1,0,NULL
138168339,0,1,0,NULL
138409823,0,1,0,NULL
138749160,0,1,0,NULL
138787319,0,1,0,NULL
139687841,0,1,0,NULL
140073314,0,1,0,NULL
140149359,0,1,0,NULL
140222976,1,0,1,NULL
140955302,0,1,0,NULL
141084952,0,1,0,NULL
141255641,0,1,0,NULL
142034504,0,1,0,NULL
142375993,0,1,0,NULL
142696824,0,2,0,NULL
142957691,1,1,0.5,NULL
143145579,1,1,0.5,NULL
143415291,1,0,1,NULL
144301368,0,1,0,NULL
144313594,0,1,0,NULL
145415898,0,1,0,NULL
146218381,0,1,0,NULL
146765658,1,0,1,NULL
147090647,0,1,0,NULL
147326828,0,1,0,NULL
147580943,0,2,0,NULL
147754032,0,1,0,NULL
147994804,0,4,0,NULL
148116121,0,1,0,NULL
148653311,3,3,0.5,NULL
149272318,0,2,0,NULL
149282848,0,1,0,NULL
149590738,0,1,0,NULL
149913262,0,8,0,NULL
150400398,0,1,0,NULL
150425432,0,1,0,NULL
150671052,0,1,0,NULL
151245126,0,1,0,NULL
151295755,0,1,0,NULL
151432737,0,1,0,NULL
152478151,0,1,0,NULL
152646096,0,1,0,NULL
152797988,1,0,1,NULL
153029181,0,10,0,NULL
154066182,0,1,0,NULL
154380211,0,1,0,NULL
154435961,0,1,0,NULL
154485832,0,2,0,NULL
155620461,0,1,0,NULL
155899869,1,0,1,NULL
156093276,1,0,1,NULL
156123647,0,5,0,NULL
156464691,10,1,0.909091,NULL
157009365,0,1,0,NULL
157449860,0,1,0,NULL
158426909,3,0,1,NULL
158561160,0,2,0,NULL
158613421,0,1,0,NULL
158848407,0,1,0,NULL
159210283,0,2,0,NULL
159491022,0,1,0,NULL
160241472,1,0,1,NULL
160396614,0,1,0,NULL
162304163,1,3,0.25,NULL
162436508,0,1,0,NULL
162622769,0,1,0,NULL
163718817,0,1,0,NULL
164075542,1,3,0.25,NULL
164397041,0,3,0,NULL
164418122,0,1,0,NULL
164536190,0,1,0,NULL
166002047,0,1,0,NULL
166109668,1,0,1,NULL
166207058,0,1,0,NULL
166233427,0,1,0,NULL
166329578,0,1,0,NULL
166612219,0,1,0,NULL
166710918,0,1,0,NULL
166880898,0,1,0,NULL
167494843,0,1,0,NULL
167848621,0,1,0,NULL
168376502,0,2,0,NULL
168683422,0,1,0,NULL
168828976,0,2,0,NULL
168843567,2,0,1,NULL
169272033,0,1,0,NULL
169844049,0,1,0,NULL
169962549,0,1,0,NULL
170998795,0,1,0,NULL
171117515,0,1,0,NULL
171606833,1,0,1,NULL
171643578,0,1,0,NULL
171802941,20,3,0.869565,NULL
171953871,0,5,0,NULL
172869874,2,0,1,NULL
172887151,0,1,0,NULL
173885254,0,1,0,NULL
174253648,1,1,0.5,NULL
174958289,0,2,0,NULL
175452918,0,1,0,NULL
175553686,0,1,0,NULL
175954697,1,0,1,NULL
176165009,0,1,0,NULL
176754253,1,0,1,NULL
176930329,1,0,1,NULL
176934206,0,1,0,NULL
177886974,0,1,0,NULL
179218353,1,0,1,NULL
179732982,3,1,0.75,NULL
180171266,0,1,0,NULL
180394227,1,0,1,NULL
180414031,0,1,0,NULL
180887271,1,0,1,NULL
181561712,0,1,0,NULL
182091416,0,1,0,NULL
182251918,1,0,1,NULL
182593031,0,1,0,NULL
183341278,0,10,0,NULL
183368272,0,1,0,NULL
183767243,0,1,0,NULL
184536237,0,1,0,NULL
186688764,0,1,0,NULL
187303839,0,2,0,NULL
187721634,0,1,0,NULL
189097725,0,1,0,NULL
189118361,0,1,0,NULL
189264135,1,0,1,NULL
189682666,0,1,0,NULL
190361651,0,1,0,NULL
190427235,0,1,0,NULL
191692374,0,1,0,NULL
191890805,0,1,0,NULL
192369449,0,1,0,NULL
192547775,0,1,0,NULL
193395018,2,2,0.5,NULL
193725962,0,1,0,NULL
194042592,0,1,0,NULL
194272236,0,1,0,NULL
194732581,0,1,0,NULL
195160252,0,1,0,NULL
195271137,2,6,0.25,NULL
195903035,1,0,1,NULL
196084805,0,1,0,NULL
196994616,0,3,0,NULL
199721359,0,1,0,NULL
200583835,0,2,0,NULL
201059165,0,1,0,NULL
201308621,0,1,0,NULL
201394249,0,1,0,NULL
201669414,0,1,0,NULL
201800640,0,1,0,NULL
202934450,0,1,0,NULL
203123011,18,8,0.692308,NULL
203291638,0,1,0,NULL
203835503,0,1,0,NULL
204089551,0,2,0,NULL
204832963,0,2,0,NULL
205242337,2,2,0.5,NULL
205480257,0,1,0,NULL
206979151,0,2,0,NULL
207441433,0,1,0,NULL
207985340,0,1,0,NULL
208019751,0,1,0,NULL
209176493,0,2,0,NULL
210181440,1,0,1,NULL
210238655,0,1,0,NULL
210556794,1,0,1,NULL
210951599,0,1,0,NULL
211105315,0,1,0,NULL
211374036,1,0,1,NULL
212369763,1,0,1,NULL
213326209,0,1,0,NULL
213518581,1,0,1,NULL
214007688,3,0,1,NULL
214205356,1,2,0.333333,NULL
214622133,0,1,0,NULL
214672289,0,1,0,NULL
214916802,1,0,1,NULL
214924806,0,1,0,NULL
215598844,0,1,0,NULL
215694545,0,1,0,NULL
215957468,0,1,0,NULL
216299334,2,2,0.5,NULL
216430965,0,1,0,NULL
216586703,0,1,0,NULL
217104488,0,1,0,NULL
217758017,0,1,0,NULL
217872058,0,1,0,NULL
218118150,0,1,0,NULL
218730857,0,1,0,NULL
219345607,0,1,0,NULL
219907484,0,1,0,NULL
220023810,0,1,0,NULL
220081875,0,1,0,NULL
220416676,1,0,1,NULL
220765357,0,1,0,NULL
220843663,0,2,0,NULL
221082507,1,0,1,NULL
221517172,0,1,0,NULL
222471144,0,1,0,NULL
222556688,0,1,0,NULL
222982321,0,1,0,NULL
223484404,0,1,0,NULL
223995226,0,1,0,NULL
224135257,0,1,0,NULL
224653925,0,1,0,NULL
224682566,0,1,0,NULL
225227311,0,1,0,NULL
225235528,2,6,0.25,NULL
225244783,0,1,0,NULL
225382649,0,1,0,NULL
226344539,0,2,0,NULL
227088399,0,3,0,NULL
227387658,0,1,0,NULL
227491174,0,1,0,NULL
227568015,0,1,0,NULL
227837742,0,3,0,NULL
228120405,0,2,0,NULL
228480162,0,1,0,NULL
228871317,0,1,0,NULL
230527949,2,2,0.5,NULL
230787751,0,1,0,NULL
230859523,0,1,0,NULL
231094495,1,0,1,NULL
232235048,0,1,0,NULL
232851192,1,0,1,NULL
233533968,0,1,0,NULL
234395084,0,1,0,NULL
234874463,3,1,0.75,NULL
235610395,2,1,0.666667,NULL
236488883,2,2,0.5,NULL
237606548,1,2,0.333333,NULL
237632983,1,0,1,NULL
238575113,0,8,0,NULL
239170356,0,1,0,NULL
239503657,0,1,0,NULL
239509917,0,1,0,NULL
239512089,0,1,0,NULL
239825437,0,1,0,NULL
239885144,0,1,0,NULL
239964092,1,3,0.25,NULL
240028072,2,0,1,NULL
240649814,1,1,0.5,NULL
241699458,0,1,0,NULL
242098055,0,1,0,NULL
242314631,0,1,0,NULL
242653461,0,1,0,NULL
243094509,0,1,0,NULL
243249906,0,2,0,NULL
243318995,1,1,0.5,NULL
243393079,0,1,0,NULL
243679064,0,1,0,NULL
244181007,0,1,0,NULL
244452760,0,3,0,NULL
244571847,1,0,1,NULL
244612749,0,1,0,NULL
245009225,0,1,0,NULL
245326395,0,1,0,NULL
245354027,0,1,0,NULL
245689692,0,1,0,NULL
245784511,0,1,0,NULL
246130881,0,5,0,NULL
246532728,0,1,0,NULL
246682858,1,0,1,NULL
246758084,0,1,0,NULL
246860689,0,2,0,NULL
247412653,1,0,1,NULL
247695869,0,1,0,NULL
248967064,0,1,0,NULL
249108233,0,1,0,NULL
249339016,3,0,1,NULL
250056239,0,1,0,NULL
250603308,0,2,0,NULL
251990786,0,1,0,NULL
252794509,0,1,0,NULL
252868465,0,1,0,NULL
253186785,1,0,1,NULL
254433349,0,1,0,NULL
254507476,0,1,0,NULL
254873869,2,4,0.333333,NULL
255527829,0,1,0,NULL
255753616,0,1,0,NULL
256009120,1,0,1,NULL
256363817,1,0,1,NULL
256413041,0,1,0,NULL
256495314,0,1,0,NULL
256596567,1,0,1,NULL
256651991,0,1,0,NULL
257291338,0,2,0,NULL
257549385,0,1,0,NULL
257747817,0,1,0,NULL
257824868,0,1,0,NULL
258627226,3,2,0.6,NULL
258703448,0,1,0,NULL
259323371,0,1,0,NULL
260661314,0,1,0,NULL
261413944,0,1,0,NULL
262834755,0,1,0,NULL
263007263,0,1,0,NULL
263371799,0,1,0,NULL
264268489,1,0,1,NULL
264518387,0,1,0,NULL
264924050,1,0,1,NULL
265321840,0,1,0,NULL
265504987,0,1,0,NULL
266073503,0,1,0,NULL
266081078,1,0,1,NULL
266084123,1,0,1,NULL
266312733,0,1,0,NULL
267855388,0,1,0,NULL
268270621,1,0,1,NULL
268416076,0,2,0,NULL
268476335,2,0,1,NULL
268531577,0,1,0,NULL
268662889,1,1,0.5,NULL
268676434,0,1,0,NULL
268866184,0,1,0,NULL
269167743,0,1,0,NULL
269950830,0,1,0,NULL
270016438,0,1,0,NULL
270412323,0,1,0,NULL
270569708,0,3,0,NULL
271413771,2,6,0.25,NULL
271445418,1,0,1,NULL
271461410,0,1,0,NULL
271543756,1,0,1,NULL
271661216,0,1,0,NULL
272172091,2,2,0.5,NULL
272388054,0,2,0,NULL
273581084,1,1,0.5,NULL
274658121,0,1,0,NULL
274831602,1,0,1,NULL
275686563,0,1,0,NULL
277501298,0,1,0,NULL
277983398,0,1,0,NULL
278067201,0,1,0,NULL
278098811,0,1,0,NULL
278914984,1,1,0.5,NULL
279390084,2,23,0.08,NULL
279534015,1,0,1,NULL
280346532,0,1,0,NULL
280784084,0,1,0,NULL
281754653,0,1,0,NULL
282670739,0,1,0,NULL
282695161,0,1,0,NULL
282977213,0,3,0,NULL
283217942,0,1,0,NULL
283235743,0,3,0,NULL
283411624,0,1,0,NULL
283632721,0,1,0,NULL
283640557,1,0,1,NULL
283969754,0,1,0,NULL
284620348,0,1,0,NULL
285383650,1,0,1,NULL
286886892,0,1,0,NULL
287281370,0,1,0,NULL
288755234,1,0,1,NULL
289998339,7,4,0.636364,NULL
291859009,1,0,1,NULL
292765961,0,2,0,NULL
292777349,41,16,0.719298,NULL
293227742,1,0,1,NULL
293838759,0,1,0,NULL
293866350,1,1,0.5,NULL
295431169,0,1,0,NULL
296894515,0,1,0,NULL
297325085,1,0,1,NULL
297602297,0,1,0,NULL
297690193,0,1,0,NULL
299294766,0,1,0,NULL
299378671,0,1,0,NULL
299416026,0,2,0,NULL
299734653,0,1,0,NULL
301309392,0,1,0,NULL
302071347,0,3,0,NULL
302564474,1,0,1,NULL
302974524,1,0,1,NULL
303898231,1,0,1,NULL
304029732,0,1,0,NULL
304695261,0,2,0,NULL
305134471,0,1,0,NULL
308167013,0,1,0,NULL
308439963,0,1,0,NULL
308556440,0,1,0,NULL
309065519,0,1,0,NULL
309334638,0,1,0,NULL
311849071,0,1,0,NULL
312149882,1,0,1,NULL
312696314,0,2,0,NULL
313379422,0,2,0,NULL
313675516,0,1,0,NULL
315163250,0,1,0,NULL
315878798,0,3,0,NULL
317384131,0,1,0,NULL
318835344,0,1,0,NULL
319777415,0,1,0,NULL
320418413,0,1,0,NULL
320959649,0,1,0,NULL
321752222,0,1,0,NULL
322572436,2,0,1,NULL
323188665,0,1,0,NULL
323967274,0,1,0,NULL
324962560,0,1,0,NULL
325005357,1,0,1,NULL
325076723,3,2,0.6,NULL
325265073,2,2,0.5,NULL
325340909,0,6,0,NULL
325747234,2,1,0.666667,NULL
326196796,0,1,0,NULL
327622609,2,0,1,NULL
328369973,0,1,0,NULL
328967731,1,0,1,NULL
329121956,0,3,0,NULL
329415374,0,1,0,NULL
330378192,1,2,0.333333,NULL
330459560,1,0,1,NULL
330866062,0,1,0,NULL
330906573,0,1,0,NULL
331051303,0,1,0,NULL
331658004,0,2,0,NULL
331672974,0,1,0,NULL
331998971,0,1,0,NULL
333205257,0,1,0,NULL
334715818,0,1,0,NULL
335171942,0,1,0,NULL
335177549,0,1,0,NULL
336899029,0,1,0,NULL
337200920,0,1,0,NULL
337801323,1,0,1,NULL
338099403,0,1,0,NULL
338335964,0,1,0,NULL
338968305,0,1,0,NULL
339596853,0,1,0,NULL
340441440,0,1,0,NULL
341908197,1,7,0.125,NULL
342309995,0,1,0,NULL
342894187,1,0,1,NULL
343082774,0,1,0,NULL
343800462,0,1,0,NULL
343889583,0,1,0,NULL
344281070,1,0,1,NULL
344613908,0,1,0,NULL
345588852,0,1,0,NULL
346809444,1,0,1,NULL
347451363,1,1,0.5,NULL
349803020,0,1,0,NULL
350341283,0,1,0,NULL
351120282,1,4,0.2,NULL
351736101,0,1,0,NULL
351934556,0,1,0,NULL
352036858,0,1,0,NULL
352858004,1,0,1,NULL
353047163,0,1,0,NULL
353796254,0,1,0,NULL
354356571,0,1,0,NULL
354574790,0,1,0,NULL
356026306,0,1,0,NULL
357191485,0,1,0,NULL
357430585,0,1,0,NULL
357584312,0,1,0,NULL
358127438,0,1,0,NULL
358204197,0,2,0,NULL
358347117,0,1,0,NULL
359138243,1,0,1,NULL
360129829,1,0,1,NULL
360738490,1,0,1,NULL
362144301,0,1,0,NULL
363767963,0,1,0,NULL
363879015,1,0,1,NULL
364306576,0,1,0,NULL
364423298,0,1,0,NULL
364930669,0,1,0,NULL
365939318,0,2,0,NULL
366066427,0,1,0,NULL
366819502,0,1,0,NULL
367044023,0,1,0,NULL
367709007,1,1,0.5,NULL
368196789,0,2,0,NULL
368565886,0,1,0,NULL
370310957,1,0,1,NULL
371510063,1,0,1,NULL
372036385,0,1,0,NULL
372095233,0,1,0,NULL
372502604,2,1,0.666667,NULL
373024636,0,1,0,NULL
373416209,0,1,0,NULL
373564351,0,1,0,NULL
373783051,2,5,0.285714,NULL
374712154,1,10,0.0909091,NULL
375721095,6,0,1,NULL
376109186,2,1,0.666667,NULL
377163508,0,2,0,NULL
379479080,0,1,0,NULL
379481082,0,1,0,NULL
379590591,0,1,0,NULL
380118903,0,1,0,NULL
380285402,0,1,0,NULL
380648579,20,11,0.645161,NULL
381030530,0,1,0,NULL
382027901,1,0,1,NULL
382051315,0,1,0,NULL
382134136,0,1,0,NULL
382376904,0,2,0,NULL
383685824,0,2,0,NULL
384438102,3,1,0.75,NULL
384455157,1,0,1,NULL
384646101,0,1,0,NULL
384779793,1,1,0.5,NULL
385093141,1,0,1,NULL
385867551,0,1,0,NULL
386815916,1,3,0.25,NULL
387027891,0,1,0,NULL
390751847,1,0,1,NULL
392317014,1,0,1,NULL
392773603,0,1,0,NULL
393469195,1,0,1,NULL
393488321,0,1,0,NULL
394686596,0,1,0,NULL
395836614,0,1,0,NULL
397756361,0,2,0,NULL
401161798,0,1,0,NULL
401291187,0,1,0,NULL
401651305,0,1,0,NULL
403338386,0,1,0,NULL
403576718,0,2,0,NULL
403584093,0,1,0,NULL
403647191,1,0,1,NULL
403932208,0,1,0,NULL
405743388,0,1,0,NULL
407779393,0,1,0,NULL
407871140,0,1,0,NULL
408200652,0,1,0,NULL
409941587,0,1,0,NULL
410334710,2,0,1,NULL
411780181,0,1,0,NULL
412373159,0,1,0,NULL
412682869,1,0,1,NULL
413157362,0,2,0,NULL
413279505,1,0,1,NULL
414488432,1,0,1,NULL
414573312,0,3,0,NULL
414601231,0,1,0,NULL
415753384,0,1,0,NULL
417419122,0,1,0,NULL
419520517,0,2,0,NULL
420314328,0,1,0,NULL
421719377,0,1,0,NULL
423662810,9,1,0.9,NULL
427515851,1,0,1,NULL
427748930,0,2,0,NULL
428140124,0,1,0,NULL
428159786,0,1,0,NULL
429533485,0,1,0,NULL
429864309,0,1,0,NULL
430145070,1,0,1,NULL
430739183,1,0,1,NULL
431969214,0,2,0,NULL
433584049,0,1,0,NULL
438355707,0,1,0,NULL
439125710,1,0,1,NULL
441636351,0,2,0,NULL
442653867,2,2,0.5,NULL
443146128,0,1,0,NULL
447410369,0,1,0,NULL
453030125,0,1,0,NULL
454099919,0,1,0,NULL
455362096,0,1,0,NULL
458008892,0,1,0,NULL
458992712,0,1,0,NULL
459390022,0,3,0,NULL
460005853,1,1,0.5,NULL
464311706,1,0,1,NULL
464829719,0,1,0,NULL
464854839,1,1,0.5,NULL
469194846,2,1,0.666667,NULL
469509327,3,1,0.75,NULL
470708968,2,2,0.5,NULL
472230937,0,1,0,NULL
472778354,1,0,1,NULL
472962312,0,1,0,NULL
475492463,0,1,0,NULL
479793246,0,1,0,NULL
479874506,1,0,1,NULL
480079436,0,1,0,NULL
482265445,0,1,0,NULL
483930658,0,1,0,NULL
485249248,0,1,0,NULL
485861064,0,1,0,NULL
487198119,0,1,0,NULL
487600344,0,13,0,NULL
488176442,1,1,0.5,NULL
489336004,0,3,0,NULL
489475164,0,1,0,NULL
490339438,0,1,0,NULL
491344675,0,1,0,NULL
491631309,0,1,0,NULL
491960101,3,3,0.5,NULL
495434352,0,1,0,NULL
495464885,0,5,0,NULL
497534338,0,1,0,NULL
498086229,0,1,0,NULL
499696436,1,2,0.333333,NULL
500275955,0,1,0,NULL
501293202,1,0,1,NULL
501637514,0,3,0,NULL
501768982,2,4,0.333333,NULL
501987780,0,1,0,NULL
503681629,0,1,0,NULL
506429053,0,1,0,NULL
507949202,0,1,0,NULL
508110571,1,0,1,NULL
513159493,0,1,0,NULL
514019413,0,2,0,NULL
518991950,0,1,0,NULL
520011678,0,3,0,NULL
522285305,0,1,0,NULL
522403192,0,1,0,NULL
523885252,0,1,0,NULL
524545961,0,1,0,NULL
529784320,0,1,0,NULL
531902156,0,1,0,NULL
532574426,0,1,0,NULL
532779460,0,3,0,NULL
534675241,0,4,0,NULL
537612240,1,1,0.5,NULL
538031518,0,1,0,NULL
538434730,0,1,0,NULL
538467434,0,1,0,NULL
538761714,0,1,0,NULL
540628749,0,1,0,NULL
543202426,0,1,0,NULL
543445173,0,1,0,NULL
546749928,0,1,0,NULL
548203324,1,0,1,NULL
549044887,0,1,0,NULL
549587666,0,2,0,NULL
552283163,1,0,1,NULL
552842384,0,1,0,NULL
553259396,0,1,0,NULL
554676448,0,1,0,NULL
556633808,0,1,0,NULL
557872038,0,1,0,NULL
558040899,0,1,0,NULL
558251172,0,1,0,NULL
563108711,0,1,0,NULL
563229397,1,0,1,NULL
564807258,0,7,0,NULL
566312210,0,1,0,NULL
568143078,0,2,0,NULL
570641816,0,1,0,NULL
573788425,0,1,0,NULL
573897929,0,2,0,NULL
574600705,0,1,0,NULL
