"userid","rcount","nrcount","rumour_ratio","sum_RR_following","following_count","avg_RR_following","avg_userRR_followingRR","userRR_OR_avgfollowingRR","user_status1","user_status2"
"17448965","0","1","0","7.15196","25","0.286078","0.143039","0.286078","-1","-1"
"17463660","0","1","0","17.5333","57","0.307602","0.153801","0.307602","-1","-1"
"17469289","2","3","0.4","32.7283","94","0.348173","0.374087","0.4","0","-1"
"17525171","0","2","0","218.89","911","0.240274","0.120137","0.240274","-1","-1"
"17527559","0","1","0","1.7","10","0.17","0.085","0.17","-1","-1"
"17537467","1","9","0.1","36.4488","138","0.264122","0.182061","0.1","-1","-1"
"17561562","3","0","1","10.1479","31","0.327352","0.663676","1","1","1"
"17659340","1","0","1","3.97414","11","0.361285","0.680643","1","1","1"
"17672825","0","2","0","26.1912","113","0.231781","0.11589","0.231781","-1","-1"
"17679977","0","1","0","9.69063","15","0.646042","0.323021","0.646042","-1","-1"
"17735875","0","1","0","4.675","37","0.126351","0.0631757","0.126351","-1","-1"
"17740486","1","0","1","1.955","18","0.108611","0.554306","1","1","1"
"17782313","0","1","0","0","3","0","0","0","-1","-1"
"17820367","1","0","1","8.9015","21","0.423881","0.71194","1","1","1"
"17895820","1","0","1","0.5","15","0.0333333","0.516667","1","0","1"
"17897698","0","1","0","0","1","0","0","0","-1","-1"
"17945263","0","1","0","8.18489","38","0.215392","0.107696","0.215392","-1","-1"
"17974481","0","1","0","3.57458","15","0.238305","0.119153","0.238305","-1","-1"
"17975190","0","1","0","10.4755","47","0.222883","0.111441","0.222883","-1","-1"
"17976370","0","1","0","16.6707","116","0.143713","0.0718565","0.143713","-1","-1"
"17983365","1","2","0.333333","37.4213","100","0.374213","0.353773","0.333333","0","-1"
"17990493","1","0","1","16.736","51","0.328157","0.664078","1","1","1"
"17994522","0","1","0","5.75191","24","0.239663","0.119831","0.239663","-1","-1"
"17995040","0","7","0","1.25","12","0.104167","0.0520833","0.104167","-1","-1"
"18018877","0","1","0","2","9","0.222222","0.111111","0.222222","-1","-1"
"18021754","0","1","0","1.14286","17","0.0672271","0.0336135","0.0672271","-1","-1"
"18040230","1","1","0.5","0","1","0","0.25","0.5","-1","-1"
"18040878","0","1","0","104.686","462","0.226593","0.113297","0.226593","-1","-1"
"18060885","1","0","1","6.25","22","0.284091","0.642045","1","1","1"
"18066812","0","1","0","17.3896","68","0.255729","0.127865","0.255729","-1","-1"
"18119570","1","0","1","1.79167","6","0.298611","0.649306","1","1","1"
"18144581","0","1","0","13.7912","34","0.405623","0.202811","0.405623","-1","-1"
"18145829","0","1","0","25.5063","57","0.447479","0.223739","0.447479","-1","-1"
"18197912","0","1","0","0","5","0","0","0","-1","-1"
"18206318","1","0","1","9.46459","20","0.473229","0.736615","1","1","1"
"18207168","1","0","1","14.0262","32","0.438319","0.719159","1","1","1"
"18213483","0","1","0","14.6584","79","0.185549","0.0927747","0.185549","-1","-1"
"18217574","1","0","1","10.1563","60","0.169272","0.584636","1","1","1"
"18277355","1","1","0.5","6.27839","14","0.448456","0.474228","0.5","0","-1"
"18294906","1","3","0.25","9.57879","29","0.330303","0.290152","0.25","-1","-1"
"18424289","3","5","0.375","0.375","6","0.0625","0.21875","0.375","-1","-1"
"18479513","0","1","0","7.23685","24","0.301535","0.150768","0.301535","-1","-1"
"18510860","0","5","0","12.5927","61","0.206438","0.103219","0.206438","-1","-1"
"18511475","0","2","0","5.99468","37","0.162018","0.0810092","0.162018","-1","-1"
"18523773","0","1","0","6.22459","27","0.23054","0.11527","0.23054","-1","-1"
"18560045","0","1","0","1.9403","32","0.0606344","0.0303172","0.0606344","-1","-1"
"18576537","0","1","0","2.85625","9","0.317361","0.158681","0.317361","-1","-1"
"18610936","0","2","0","1","9","0.111111","0.0555556","0.111111","-1","-1"
"18622869","0","2","0","9.24074","41","0.225384","0.112692","0.225384","-1","-1"
"18631010","1","3","0.25","5.11505","15","0.341003","0.295502","0.25","-1","-1"
"18638090","0","2","0","9.74283","29","0.33596","0.16798","0.33596","-1","-1"
"18643437","2","5","0.285714","1.875","15","0.125","0.205357","0.285714","-1","-1"
"18650093","0","3","0","15.9121","76","0.20937","0.104685","0.20937","-1","-1"
"18655567","1","1","0.5","43.7479","182","0.240373","0.370187","0.5","0","-1"
"18668407","0","1","0","0","5","0","0","0","-1","-1"
"18696855","0","2","0","8.74513","77","0.113573","0.0567866","0.113573","-1","-1"
"18711754","2","0","1","33.185","100","0.33185","0.665925","1","1","1"
"18725815","0","12","0","12.5504","75","0.167339","0.0836693","0.167339","-1","-1"
"18839785","0","2","0","8.82306","38","0.232186","0.116093","0.232186","-1","-1"
"18839937","0","1","0","0","21","0","0","0","-1","-1"
"18841425","0","1","0","17.129","62","0.276274","0.138137","0.276274","-1","-1"
"18909186","0","1","0","0","2","0","0","0","-1","-1"
"18963809","0","1","0","46.2887","211","0.219378","0.109689","0.219378","-1","-1"
"18965790","0","2","0","0.647059","1","0.647059","0.32353","0.647059","-1","-1"
"18980276","0","1","0","1","23","0.0434783","0.0217391","0.0434783","-1","-1"
"18991263","0","1","0","2.5","23","0.108696","0.0543478","0.108696","-1","-1"
"18999969","20","10","0.666667","7.99063","22","0.36321","0.514939","0.666667","0","1"
"19000033","1","1","0.5","16.2958","41","0.397459","0.448729","0.5","0","-1"
"19013887","0","1","0","9.61667","52","0.184936","0.092468","0.184936","-1","-1"
"19017675","0","2","0","6.66325","29","0.229767","0.114884","0.229767","-1","-1"
"19038934","34","7","0.829268","20.2953","35","0.579865","0.704566","0.829268","1","1"
"19041310","0","1","0","0","5","0","0","0","-1","-1"
"19057300","0","1","0","0","1","0","0","0","-1","-1"
"19062754","0","1","0","5.21315","13","0.401011","0.200506","0.401011","-1","-1"
"19077044","0","1","0","2.7","9","0.3","0.15","0.3","-1","-1"
"19088288","0","1","0","23.8923","97","0.246312","0.123156","0.246312","-1","-1"
"19114232","0","1","0","47.7015","123","0.387817","0.193909","0.387817","-1","-1"
"19150955","0","1","0","4.99232","28","0.178297","0.0891486","0.178297","-1","-1"
"19160138","1","0","1","1.37222","4","0.343055","0.671528","1","1","1"
"19178965","0","1","0","20.3919","62","0.328902","0.164451","0.328902","-1","-1"
"19209645","0","3","0","6.175","30","0.205833","0.102917","0.205833","-1","-1"
"19211550","1","0","1","14.9662","66","0.226761","0.61338","1","1","1"
"19222164","0","2","0","5.4068","24","0.225283","0.112642","0.225283","-1","-1"
"19240337","0","1","0","11.4566","19","0.602979","0.301489","0.602979","-1","-1"
"19259102","0","1","0","3.00949","7","0.429927","0.214964","0.429927","-1","-1"
"19278423","1","0","1","13.4337","47","0.285823","0.642912","1","1","1"
"19292807","0","1","0","20.4421","60","0.340702","0.170351","0.340702","-1","-1"
"19303691","0","1","0","2","6","0.333333","0.166667","0.333333","-1","-1"
"19341389","0","2","0","7.3497","74","0.0993203","0.0496601","0.0993203","-1","-1"
"19346439","0","3","0","24.0879","123","0.195837","0.0979183","0.195837","-1","-1"
"19348870","0","1","0","18.4361","76","0.24258","0.12129","0.24258","-1","-1"
"19379616","0","1","0","2.44203","8","0.305254","0.152627","0.305254","-1","-1"
"19380829","1","0","1","24.3052","97","0.250569","0.625285","1","1","1"
"19391273","0","1","0","1.91706","10","0.191706","0.095853","0.191706","-1","-1"
"19468168","0","7","0","40.9356","171","0.239389","0.119695","0.239389","-1","-1"
"19530437","0","1","0","6.81602","75","0.0908803","0.0454401","0.0908803","-1","-1"
"19533817","0","1","0","5.89841","50","0.117968","0.0589841","0.117968","-1","-1"
"19534873","0","1","0","18.2619","107","0.170672","0.085336","0.170672","-1","-1"
"19630451","0","1","0","36.1335","83","0.435343","0.217672","0.435343","-1","-1"
"19636948","21","8","0.724138","15.641","38","0.411606","0.567872","0.724138","1","1"
"19662223","1","0","1","3.16667","14","0.226191","0.613095","1","1","1"
"19673276","0","1","0","1.16667","21","0.0555557","0.0277779","0.0555557","-1","-1"
"19706851","0","2","0","24.0003","73","0.328771","0.164386","0.328771","-1","-1"
"19737638","0","1","0","0.166667","17","0.00980394","0.00490197","0.00980394","-1","-1"
"19796721","0","1","0","2.16667","7","0.309524","0.154762","0.309524","-1","-1"
"19814041","0","1","0","5.20106","46","0.113067","0.0565333","0.113067","-1","-1"
"19835035","0","1","0","1.83334","24","0.0763892","0.0381946","0.0763892","-1","-1"
"19881665","2","0","1","30.141","91","0.33122","0.66561","1","1","1"
"19897138","0","1","0","5.73007","20","0.286503","0.143252","0.286503","-1","-1"
"19899606","0","1","0","13.5461","38","0.356476","0.178238","0.356476","-1","-1"
"19906615","0","1","0","3.55","39","0.0910256","0.0455128","0.0910256","-1","-1"
"19915842","0","1","0","1.64286","42","0.0391157","0.0195579","0.0391157","-1","-1"
"19929890","0","1","0","1.57277","27","0.0582507","0.0291254","0.0582507","-1","-1"
"19948174","1","0","1","31.7857","98","0.324344","0.662172","1","1","1"
"19968074","0","1","0","4.05357","49","0.0827259","0.041363","0.0827259","-1","-1"
"20052487","0","2","0","11.5472","57","0.202582","0.101291","0.202582","-1","-1"
"20098015","0","1","0","6.23815","54","0.115521","0.0577606","0.115521","-1","-1"
"20136892","0","1","0","4.34609","26","0.167157","0.0835786","0.167157","-1","-1"
"20159596","2","2","0.5","40.1167","148","0.271059","0.385529","0.5","0","-1"
"20222791","0","1","0","1.6","21","0.0761905","0.0380952","0.0761905","-1","-1"
"20295763","0","1","0","4.86372","24","0.202655","0.101328","0.202655","-1","-1"
"20304663","0","1","0","6.00629","31","0.193751","0.0968756","0.193751","-1","-1"
"20351594","0","1","0","21.7849","82","0.26567","0.132835","0.26567","-1","-1"
"20374262","1","0","1","6.38073","19","0.335828","0.667914","1","1","1"
"20375332","0","1","0","33.503","148","0.226372","0.113186","0.226372","-1","-1"
"20399735","0","1","0","2.89898","15","0.193265","0.0966327","0.193265","-1","-1"
"20494730","1","0","1","16.2979","52","0.313421","0.656711","1","1","1"
"20548283","0","1","0","17.0698","83","0.20566","0.10283","0.20566","-1","-1"
"20562637","1","1","0.5","0.25","1","0.25","0.375","0.5","0","-1"
"20598137","1","0","1","11.1581","50","0.223162","0.611581","1","1","1"
"20622594","0","1","0","6.12834","22","0.278561","0.13928","0.278561","-1","-1"
"20633535","1","0","1","27.9022","92","0.303285","0.651642","1","1","1"
"20639175","3","4","0.428571","15.7928","61","0.258899","0.343735","0.428571","-1","-1"
"20646711","0","1","0","4.3587","25","0.174348","0.087174","0.174348","-1","-1"
"20678866","0","2","0","5.58815","18","0.310453","0.155226","0.310453","-1","-1"
"20748745","0","5","0","9.50523","36","0.264034","0.132017","0.264034","-1","-1"
"20771519","0","1","0","31.2479","214","0.146018","0.0730091","0.146018","-1","-1"
"20772763","1","2","0.333333","32.6576","122","0.267685","0.300509","0.333333","-1","-1"
"20779110","0","1","0","18.0557","55","0.328285","0.164143","0.328285","-1","-1"
"20843894","0","1","0","6.65196","25","0.266078","0.133039","0.266078","-1","-1"
"20848139","0","1","0","4.41072","8","0.55134","0.27567","0.55134","-1","-1"
"20878297","0","1","0","8.9273","44","0.202893","0.101447","0.202893","-1","-1"
"20891396","0","2","0","2.67991","23","0.116518","0.0582589","0.116518","-1","-1"
"20973388","0","2","0","8.87825","42","0.211387","0.105693","0.211387","-1","-1"
"21106414","1","0","1","14.318","24","0.596582","0.798291","1","1","1"
"21123640","1","0","1","19.3947","67","0.289473","0.644737","1","1","1"
"21133007","0","1","0","4.27338","12","0.356115","0.178057","0.356115","-1","-1"
"21148293","0","1","0","0","0","0","0","0","-1","-1"
"21182691","0","1","0","5.89529","16","0.368456","0.184228","0.368456","-1","-1"
"21186391","0","1","0","0.2","14","0.0142857","0.00714286","0.0142857","-1","-1"
"21212604","4","1","0.8","18.078","34","0.531705","0.665852","0.8","1","1"
"21220931","1","0","1","16.0164","61","0.262564","0.631282","1","1","1"
"21282561","0","2","0","6.55268","72","0.0910094","0.0455047","0.0910094","-1","-1"
"21291400","1","0","1","16.0698","44","0.365223","0.682611","1","1","1"
"21328706","0","1","0","77.3678","196","0.394734","0.197367","0.394734","-1","-1"
"21344944","0","1","0","0","0","0","0","0","-1","-1"
"21355321","0","1","0","7.22861","25","0.289144","0.144572","0.289144","-1","-1"
"21362105","0","1","0","4.97222","20","0.248611","0.124306","0.248611","-1","-1"
"21368060","0","1","0","7.51458","60","0.125243","0.0626215","0.125243","-1","-1"
"21377384","0","1","0","5.18958","24","0.216232","0.108116","0.216232","-1","-1"
"21401523","0","1","0","4.28285","16","0.267678","0.133839","0.267678","-1","-1"
"21439144","0","1","0","0","3","0","0","0","-1","-1"
"21462959","0","1","0","3.04979","16","0.190612","0.095306","0.190612","-1","-1"
"21638203","0","1","0","35.1933","100","0.351933","0.175966","0.351933","-1","-1"
"21660529","1","1","0.5","4.81783","32","0.150557","0.325279","0.5","-1","-1"
"21661279","0","1","0","2.46205","19","0.129582","0.0647908","0.129582","-1","-1"
"21728303","1","0","1","25.2655","76","0.332441","0.66622","1","1","1"
"21733692","0","1","0","12.4136","62","0.200219","0.10011","0.200219","-1","-1"
"21744712","1","0","1","12.441","57","0.218263","0.609132","1","1","1"
"21749564","1","1","0.5","14.8254","91","0.162916","0.331458","0.5","-1","-1"
"21757965","1","0","1","29.3844","86","0.341679","0.67084","1","1","1"
"21764143","0","1","0","1.66667","10","0.166667","0.0833335","0.166667","-1","-1"
"21785215","0","1","0","39.8647","163","0.244569","0.122284","0.244569","-1","-1"
"21851493","1","0","1","4.70147","14","0.335819","0.66791","1","1","1"
"21866939","3","1","0.75","23.3681","83","0.281543","0.515772","0.75","0","1"
"21879831","4","1","0.8","70.8748","293","0.241894","0.520947","0.8","0","1"
"21924217","0","1","0","17.5929","78","0.22555","0.112775","0.22555","-1","-1"
"21957401","1","0","1","14.6856","44","0.333764","0.666882","1","1","1"
"21998314","0","1","0","24.9954","112","0.223173","0.111587","0.223173","-1","-1"
"22021978","0","5","0","17.3542","78","0.22249","0.111245","0.22249","-1","-1"
"22063600","0","1","0","8.8855","34","0.261338","0.130669","0.261338","-1","-1"
"22129280","1","0","1","5.50001","20","0.275001","0.6375","1","1","1"
"22162815","0","1","0","21.999","87","0.252862","0.126431","0.252862","-1","-1"
"22192440","1","0","1","40.402","105","0.384781","0.69239","1","1","1"
"22240612","2","0","1","0","1","0","0.5","1","0","1"
"22280546","0","1","0","1.75","7","0.25","0.125","0.25","-1","-1"
"22369602","0","1","0","8.71845","68","0.128212","0.0641062","0.128212","-1","-1"
"22416658","0","1","0","4.7362","35","0.13532","0.06766","0.13532","-1","-1"
"22434517","0","1","0","4.8","38","0.126316","0.0631579","0.126316","-1","-1"
"22479281","0","1","0","1.41786","30","0.0472619","0.023631","0.0472619","-1","-1"
"22516998","0","1","0","2.6212","20","0.13106","0.06553","0.13106","-1","-1"
"22536395","0","2","0","4.83334","32","0.151042","0.0755209","0.151042","-1","-1"
"22568416","1","1","0.5","19.4547","52","0.374128","0.437064","0.5","0","-1"
"22594051","0","1","0","5.51204","11","0.501095","0.250547","0.501095","-1","-1"
"22596730","0","1","0","0.651163","1","0.651163","0.325581","0.651163","-1","-1"
"22634051","0","1","0","0","5","0","0","0","-1","-1"
"22650211","0","2","0","4.9963","21","0.237919","0.11896","0.237919","-1","-1"
"22657914","0","1","0","0.1","10","0.01","0.005","0.01","-1","-1"
"22662704","0","1","0","4.57067","21","0.217651","0.108825","0.217651","-1","-1"
"22700526","0","1","0","12.049","45","0.267756","0.133878","0.267756","-1","-1"
"22799750","1","1","0.5","12.9439","39","0.331895","0.415947","0.5","0","-1"
"22800916","0","1","0","25.0611","80","0.313264","0.156632","0.313264","-1","-1"
"22872643","1","0","1","2.29822","14","0.164159","0.582079","1","1","1"
"22903265","0","3","0","5.0234","15","0.334893","0.167447","0.334893","-1","-1"
"22930902","1","0","1","0","1","0","0.5","1","0","1"
"22968158","0","2","0","58.4592","163","0.358645","0.179323","0.358645","-1","-1"
"22990962","1","0","1","14.3879","46","0.31278","0.65639","1","1","1"
"22993014","3","2","0.6","21.5487","56","0.384798","0.492399","0.6","0","-1"
"23052167","0","1","0","9.52998","57","0.167193","0.0835963","0.167193","-1","-1"
"23100148","3","0","1","1","17","0.0588235","0.529412","1","0","1"
"23125412","0","1","0","14.8554","45","0.33012","0.16506","0.33012","-1","-1"
"23190207","0","1","0","9.24238","80","0.11553","0.0577649","0.11553","-1","-1"
"23286093","0","1","0","19.1156","102","0.187408","0.0937039","0.187408","-1","-1"
"23398730","0","1","0","66.1178","160","0.413236","0.206618","0.413236","-1","-1"
"23465218","0","1","0","0","4","0","0","0","-1","-1"
"23569016","0","1","0","0","3","0","0","0","-1","-1"
"23570520","0","2","0","2.75833","32","0.0861978","0.0430989","0.0861978","-1","-1"
"23583267","0","1","0","50.7981","220","0.2309","0.11545","0.2309","-1","-1"
"23645988","0","1","0","2.15","11","0.195455","0.0977273","0.195455","-1","-1"
"23655688","1","1","0.5","7.77567","18","0.431982","0.465991","0.5","0","-1"
"23745072","0","1","0","31.9071","119","0.268127","0.134063","0.268127","-1","-1"
"23783692","0","1","0","3.83334","31","0.123656","0.0618281","0.123656","-1","-1"
"23796987","0","2","0","5.74847","15","0.383231","0.191616","0.383231","-1","-1"
"23818581","1","1","0.5","2.05555","20","0.102778","0.301389","0.5","-1","-1"
"23831448","3","7","0.3","8.81452","53","0.166312","0.233156","0.3","-1","-1"
"23835021","0","1","0","6.51482","31","0.210156","0.105078","0.210156","-1","-1"
"23937894","3","11","0.214286","12.0324","41","0.293473","0.25388","0.214286","-1","-1"
"23949317","0","1","0","4.07292","28","0.145461","0.0727307","0.145461","-1","-1"
"23963789","0","1","0","12.4754","41","0.304278","0.152139","0.304278","-1","-1"
"23995748","2","4","0.333333","58.2561","234","0.248958","0.291145","0.333333","-1","-1"
"24000375","0","1","0","1","1","1","0.5","1","0","1"
"24000965","5","2","0.714286","5.87633","7","0.839476","0.776881","0.714286","1","1"
"24006071","0","1","0","1","1","1","0.5","1","0","1"
"24026321","0","1","0","0.5","5","0.1","0.05","0.1","-1","-1"
"24057048","0","1","0","5.72386","17","0.336698","0.168349","0.336698","-1","-1"
"24069453","0","1","0","21.0568","115","0.183103","0.0915513","0.183103","-1","-1"
"24127595","0","1","0","0.651163","1","0.651163","0.325581","0.651163","-1","-1"
"24138795","1","3","0.25","14.8427","42","0.353398","0.301699","0.25","-1","-1"
"24157295","0","1","0","12.3678","54","0.229033","0.114517","0.229033","-1","-1"
"24165761","7","17","0.291667","5.68501","19","0.299211","0.295439","0.291667","-1","-1"
"24187097","0","1","0","4.99746","18","0.277637","0.138818","0.277637","-1","-1"
"24215395","1","0","1","40.8713","94","0.434801","0.717401","1","1","1"
"24224425","0","2","0","4.47376","21","0.213036","0.106518","0.213036","-1","-1"
"24293233","1","0","1","28.8793","79","0.365561","0.682781","1","1","1"
"24340340","0","1","0","26.0396","94","0.277017","0.138509","0.277017","-1","-1"
"24500377","0","1","0","1.75","22","0.0795455","0.0397727","0.0795455","-1","-1"
"24506246","2","4","0.333333","27.0861","81","0.334396","0.333864","0.333333","-1","-1"
"24630719","1","0","1","18.8168","35","0.537623","0.768811","1","1","1"
"24795163","0","1","0","8.41176","25","0.33647","0.168235","0.33647","-1","-1"
"24824450","0","1","0","20.7805","73","0.284664","0.142332","0.284664","-1","-1"
"24872724","0","1","0","5.99878","23","0.260817","0.130408","0.260817","-1","-1"
"24925027","0","2","0","18.3191","73","0.250947","0.125473","0.250947","-1","-1"
"25049056","7","2","0.777778","9.66376","28","0.345134","0.561456","0.777778","1","1"
"25058787","0","1","0","8.58333","49","0.17517","0.087585","0.17517","-1","-1"
"25067168","5","2","0.714286","15.8761","49","0.324002","0.519144","0.714286","0","1"
"25106021","0","2","0","3.12338","17","0.183728","0.0918641","0.183728","-1","-1"
"25110374","0","4","0","7.37833","22","0.335379","0.167689","0.335379","-1","-1"
"25178222","0","1","0","12.2281","47","0.260172","0.130086","0.260172","-1","-1"
"25190181","0","1","0","5.08236","25","0.203294","0.101647","0.203294","-1","-1"
"25198840","0","1","0","51.1009","189","0.270375","0.135188","0.270375","-1","-1"
"25235151","0","1","0","4.75268","17","0.279569","0.139785","0.279569","-1","-1"
"25235198","1","0","1","11.4925","27","0.425648","0.712824","1","1","1"
"25236963","0","2","0","10.8799","38","0.286313","0.143157","0.286313","-1","-1"
"25291723","0","1","0","12.4038","40","0.310095","0.155048","0.310095","-1","-1"
"25360913","1","2","0.333333","0.333333","7","0.047619","0.190476","0.333333","-1","-1"
"25390350","0","1","0","9.16014","33","0.27758","0.13879","0.27758","-1","-1"
"25446661","0","1","0","6.85381","29","0.236338","0.118169","0.236338","-1","-1"
"25516222","2","2","0.5","52.9912","132","0.401448","0.450724","0.5","0","-1"
"25545470","1","1","0.5","18.1663","65","0.279482","0.389741","0.5","0","-1"
"25589776","1","0","1","5.24971","25","0.209988","0.604994","1","1","1"
"25675905","0","1","0","1.075","11","0.0977273","0.0488636","0.0977273","-1","-1"
"25777812","2","0","1","2.1","6","0.35","0.675","1","1","1"
"25977925","1","0","1","15.579","67","0.232522","0.616261","1","1","1"
"25979970","1","0","1","22.1032","74","0.298692","0.649346","1","1","1"
"25999072","1","2","0.333333","39.8679","153","0.260575","0.296954","0.333333","-1","-1"
"26012202","0","1","0","1.375","8","0.171875","0.0859375","0.171875","-1","-1"
"26015031","0","1","0","12.9","45","0.286667","0.143333","0.286667","-1","-1"
"26040618","1","0","1","43.318","118","0.367102","0.683551","1","1","1"
"26165922","1","0","1","10.2436","50","0.204873","0.602436","1","1","1"
"26192631","0","1","0","9.17504","48","0.191147","0.0955733","0.191147","-1","-1"
"26214482","0","1","0","1.7106","9","0.190067","0.0950333","0.190067","-1","-1"
"26223583","0","1","0","0.375","3","0.125","0.0625","0.125","-1","-1"
"26257166","1","0","1","3.5713","22","0.162332","0.581166","1","1","1"
"26282046","1","0","1","5.08984","21","0.242373","0.621187","1","1","1"
"26362666","0","1","0","32.3683","107","0.302507","0.151254","0.302507","-1","-1"
"26514376","0","2","0","8.18333","26","0.314743","0.157372","0.314743","-1","-1"
"26559241","0","1","0","35.6702","170","0.209825","0.104912","0.209825","-1","-1"
"26566469","0","2","0","23.9402","74","0.323516","0.161758","0.323516","-1","-1"
"26567591","0","2","0","0.125","12","0.0104167","0.00520833","0.0104167","-1","-1"
"26574283","2","0","1","1.57579","3","0.525264","0.762632","1","1","1"
"26577824","0","1","0","0.166667","6","0.0277778","0.0138889","0.0277778","-1","-1"
"26599982","0","1","0","15.6801","42","0.373336","0.186668","0.373336","-1","-1"
"26642006","1","1","0.5","16.6814","81","0.205943","0.352972","0.5","0","-1"
"26729931","0","1","0","0","0","0","0","0","-1","-1"
"26738483","3","0","1","10.5734","60","0.176223","0.588112","1","1","1"
"26792275","0","1","0","7.12771","48","0.148494","0.074247","0.148494","-1","-1"
"26898420","0","1","0","18.6192","78","0.238708","0.119354","0.238708","-1","-1"
"26900055","1","0","1","29.3249","87","0.337068","0.668534","1","1","1"
"27067896","0","1","0","8.36137","28","0.29862","0.14931","0.29862","-1","-1"
"27172787","0","2","0","19.5615","70","0.27945","0.139725","0.27945","-1","-1"
"27187343","0","1","0","34.9512","132","0.264782","0.132391","0.264782","-1","-1"
"27376958","0","2","0","7.00065","18","0.388925","0.194462","0.388925","-1","-1"
"27457454","1","3","0.25","39.4831","131","0.301398","0.275699","0.25","-1","-1"
"27487343","0","1","0","2.5","30","0.0833333","0.0416667","0.0833333","-1","-1"
"27571535","0","1","0","4.73214","21","0.22534","0.11267","0.22534","-1","-1"
"27698625","0","1","0","1.56863","17","0.0922723","0.0461362","0.0922723","-1","-1"
"27725199","0","1","0","0.752136","3","0.250712","0.125356","0.250712","-1","-1"
"27754737","0","4","0","36.9743","133","0.278002","0.139001","0.278002","-1","-1"
"27761892","0","2","0","3.85","13","0.296154","0.148077","0.296154","-1","-1"
"27793335","0","1","0","23.9112","97","0.246507","0.123254","0.246507","-1","-1"
"27801824","0","2","0","13.4511","57","0.235984","0.117992","0.235984","-1","-1"
"27825918","1","0","1","40.9305","112","0.365451","0.682725","1","1","1"
"27844479","0","1","0","2.73427","16","0.170892","0.0854459","0.170892","-1","-1"
"27917781","3","0","1","2.54762","13","0.195971","0.597985","1","1","1"
"27931710","0","1","0","20.0576","55","0.364684","0.182342","0.364684","-1","-1"
"27947088","2","1","0.666667","6.85729","40","0.171432","0.41905","0.666667","0","-1"
"27966935","0","4","0","0","0","0","0","0","-1","-1"
"27970347","0","1","0","0","0","0","0","0","-1","-1"
"27987687","0","1","0","9.31386","45","0.206975","0.103487","0.206975","-1","-1"
"28096105","1","0","1","147.095","551","0.26696","0.63348","1","1","1"
"28124241","0","1","0","0","0","0","0","0","-1","-1"
"28139873","1","1","0.5","4.69898","23","0.204303","0.352152","0.5","0","-1"
"28186908","1","0","1","9.34603","29","0.322277","0.661138","1","1","1"
"28197830","0","1","0","0","9","0","0","0","-1","-1"
"28206390","0","1","0","3","30","0.1","0.05","0.1","-1","-1"
"28279637","0","1","0","17.7207","73","0.242749","0.121375","0.242749","-1","-1"
"28390516","0","1","0","12.1878","33","0.369327","0.184664","0.369327","-1","-1"
"28406270","0","1","0","3.33333","18","0.185185","0.0925925","0.185185","-1","-1"
"28443608","0","2","0","1.44898","5","0.289796","0.144898","0.289796","-1","-1"
"28673549","0","1","0","7.0502","25","0.282008","0.141004","0.282008","-1","-1"
"28683184","0","1","0","0.5","3","0.166667","0.0833333","0.166667","-1","-1"
"28785486","17","10","0.62963","11.7482","35","0.335663","0.482646","0.62963","0","-1"
"28839148","0","1","0","7.27005","28","0.259645","0.129822","0.259645","-1","-1"
"29242390","0","1","0","15.0784","59","0.255566","0.127783","0.255566","-1","-1"
"29264626","0","1","0","5.83334","36","0.162037","0.0810186","0.162037","-1","-1"
"29330030","2","2","0.5","43.921","156","0.281545","0.390772","0.5","0","-1"
"29460627","0","1","0","5.83334","35","0.166667","0.0833334","0.166667","-1","-1"
"29465136","0","1","0","39.9378","143","0.279285","0.139643","0.279285","-1","-1"
"29488489","0","1","0","4.21921","9","0.468801","0.234401","0.468801","-1","-1"
"29518466","1","0","1","18.9147","45","0.420327","0.710163","1","1","1"
"29643550","2","0","1","5.86424","16","0.366515","0.683257","1","1","1"
"29898052","1","0","1","15.268","37","0.412648","0.706324","1","1","1"
"29904219","1","0","1","40.9996","136","0.301468","0.650734","1","1","1"
"29979814","1","4","0.2","8.34286","74","0.112741","0.156371","0.2","-1","-1"
"29995782","0","1","0","1.73333","22","0.0787877","0.0393939","0.0787877","-1","-1"
"30122242","2","0","1","54.9551","212","0.259222","0.629611","1","1","1"
"30138572","0","1","0","9.44506","24","0.393544","0.196772","0.393544","-1","-1"
"30160168","0","1","0","17.9831","78","0.230553","0.115276","0.230553","-1","-1"
"30313925","0","1","0","0","0","0","0","0","-1","-1"
"30342533","0","1","0","1.7","4","0.425","0.2125","0.425","-1","-1"
"30346204","1","0","1","4.07927","9","0.453252","0.726626","1","1","1"
"30357467","1","0","1","3.49363","16","0.218352","0.609176","1","1","1"
"30447805","0","1","0","2.15116","14","0.153654","0.0768271","0.153654","-1","-1"
"30599768","0","3","0","6.57711","41","0.160417","0.0802087","0.160417","-1","-1"
"30699754","1","1","0.5","20.0498","69","0.290577","0.395288","0.5","0","-1"
"30775031","1","0","1","21.9125","53","0.413443","0.706722","1","1","1"
"30817647","0","1","0","0","1","0","0","0","-1","-1"
"30886757","0","1","0","17.0787","59","0.289469","0.144735","0.289469","-1","-1"
"30920579","0","1","0","1.92754","8","0.240942","0.120471","0.240942","-1","-1"
"30974408","0","1","0","1.64286","11","0.149351","0.0746753","0.149351","-1","-1"
"31069618","0","1","0","1","14","0.0714286","0.0357143","0.0714286","-1","-1"
