userid,rcount,nrcount,rumour_ratio,user_status
125486974,0,1,0,-1
125753608,0,1,0,-1
125944392,0,2,0,-1
126400767,0,1,0,-1
126447030,0,1,0,-1
126486040,3,0,1,1
126629610,1,0,1,1
128216887,1,0,1,1
128364810,0,1,0,-1
129051309,0,1,0,-1
129673790,4,2,0.666667,1
129880735,0,1,0,-1
129964269,1,2,0.333333,0
130134724,1,0,1,1
130184065,0,1,0,-1
130294479,1,0,1,1
130468394,0,1,0,-1
130557513,0,2,0,-1
130778462,0,1,0,-1
132162464,0,1,0,-1
132231788,0,1,0,-1
133093395,0,1,0,-1
134196350,6,10,0.375,0
134293369,0,1,0,-1
134758540,0,1,0,-1
134963200,1,0,1,1
136004952,2,0,1,1
136191905,1,1,0.5,0
136359464,0,2,0,-1
136658558,0,1,0,-1
138749160,0,1,0,-1
138787319,0,1,0,-1
139687841,0,1,0,-1
140073314,0,1,0,-1
140149359,0,1,0,-1
140222976,1,0,1,1
140955302,0,1,0,-1
141084952,0,1,0,-1
141255641,0,1,0,-1
142375993,0,1,0,-1
142614009,0,1,0,-1
142696824,0,2,0,-1
142957691,1,1,0.5,0
143145579,1,1,0.5,0
143415291,1,0,1,1
143695063,1,0,1,1
144301368,0,1,0,-1
144313594,0,1,0,-1
146218381,0,1,0,-1
146332990,1,0,1,1
146765658,1,0,1,1
147090647,0,1,0,-1
147580943,0,2,0,-1
147754032,0,1,0,-1
147994804,0,4,0,-1
148116121,0,1,0,-1
148653311,3,3,0.5,0
149282848,0,1,0,-1
149590738,0,1,0,-1
149913262,0,8,0,-1
150246405,1,0,1,1
150400398,0,1,0,-1
150425432,0,1,0,-1
150671052,0,1,0,-1
151295755,0,1,0,-1
151432737,0,1,0,-1
152478151,0,1,0,-1
152646096,0,1,0,-1
152797988,1,0,1,1
153029181,0,10,0,-1
154066182,0,1,0,-1
154435961,0,1,0,-1
154485832,0,2,0,-1
155620461,0,1,0,-1
155899869,1,0,1,1
155954125,0,2,0,-1
156123647,0,5,0,-1
156464691,10,1,0.909091,1
157009365,0,1,0,-1
157054921,1,0,1,1
157449860,0,1,0,-1
157981564,0,1,0,-1
158128894,0,1,0,-1
158848407,0,1,0,-1
159491022,0,1,0,-1
160396614,0,1,0,-1
162304163,2,3,0.4,0
162622769,0,1,0,-1
163718817,0,1,0,-1
164075542,1,3,0.25,-1
164397041,0,3,0,-1
164418122,0,1,0,-1
166002047,0,1,0,-1
166109668,1,0,1,1
166207058,0,1,0,-1
166233427,0,1,0,-1
166612219,0,1,0,-1
167494843,0,1,0,-1
167848621,0,1,0,-1
168376502,0,2,0,-1
168683422,0,1,0,-1
168828976,0,2,0,-1
169272033,0,1,0,-1
169844049,0,1,0,-1
170998795,0,1,0,-1
171117515,0,1,0,-1
171606833,1,0,1,1
171643578,0,1,0,-1
171802941,20,3,0.869565,1
171953871,0,5,0,-1
172887151,0,1,0,-1
173885254,0,1,0,-1
174253648,1,1,0.5,0
174958289,0,2,0,-1
175452918,0,1,0,-1
175553686,0,1,0,-1
175954697,1,0,1,1
176754253,1,0,1,1
176930329,1,0,1,1
177584156,1,0,1,1
177886974,0,1,0,-1
179732982,0,1,0,-1
180171266,0,1,0,-1
180394227,1,0,1,1
180414031,0,1,0,-1
180887271,1,0,1,1
181561712,0,1,0,-1
182091416,0,1,0,-1
182251918,1,1,0.5,0
182593031,0,1,0,-1
183294043,0,1,0,-1
183767243,0,1,0,-1
184536237,0,1,0,-1
186688764,0,1,0,-1
187303839,0,2,0,-1
187721634,0,1,0,-1
189097725,0,1,0,-1
189118361,0,1,0,-1
189264135,1,0,1,1
189682666,0,1,0,-1
190361651,0,1,0,-1
191692374,0,1,0,-1
191890805,0,1,0,-1
192369449,0,1,0,-1
193725962,0,1,0,-1
193786214,1,0,1,1
194042592,0,1,0,-1
194272236,0,1,0,-1
194732581,0,1,0,-1
195160252,0,1,0,-1
195903035,1,0,1,1
196084805,0,1,0,-1
196994616,0,4,0,-1
199721359,0,1,0,-1
201394249,0,1,0,-1
201669414,0,1,0,-1
201800640,0,1,0,-1
202934450,0,1,0,-1
203123011,18,8,0.692308,1
203291638,0,1,0,-1
204089551,0,2,0,-1
204832963,0,2,0,-1
205242337,2,2,0.5,0
205480257,0,1,0,-1
206979151,0,2,0,-1
207441433,0,1,0,-1
207985340,0,1,0,-1
208019751,0,1,0,-1
209176493,0,2,0,-1
210181440,1,0,1,1
210238655,0,1,0,-1
210556794,1,0,1,1
210951599,0,1,0,-1
211105315,0,1,0,-1
211374036,1,0,1,1
212369763,1,0,1,1
213326209,0,1,0,-1
214007688,4,0,1,1
214205356,1,1,0.5,0
214672289,0,1,0,-1
214916802,1,0,1,1
214924806,0,1,0,-1
215258085,0,1,0,-1
215598844,0,1,0,-1
215957468,0,1,0,-1
216299334,1,1,0.5,0
216430965,0,1,0,-1
216586703,0,1,0,-1
216739115,0,1,0,-1
217104488,0,1,0,-1
217758017,0,1,0,-1
217872058,0,1,0,-1
218118150,0,1,0,-1
218730857,0,1,0,-1
219345607,0,1,0,-1
219907484,0,1,0,-1
220081875,0,1,0,-1
220343896,1,0,1,1
220416676,1,0,1,1
220765357,0,1,0,-1
220843663,0,2,0,-1
221082507,1,0,1,1
221517172,0,1,0,-1
222471144,0,1,0,-1
222556688,0,1,0,-1
223369343,0,1,0,-1
223484404,0,1,0,-1
224135257,0,1,0,-1
224653925,0,1,0,-1
224682566,0,1,0,-1
225227311,1,1,0.5,0
225235528,0,1,0,-1
225244783,0,1,0,-1
225382649,0,1,0,-1
226344539,0,2,0,-1
227088399,0,3,0,-1
227387658,0,1,0,-1
227568015,0,1,0,-1
227837742,2,9,0.181818,-1
228480162,0,1,0,-1
228871317,0,1,0,-1
230787751,0,1,0,-1
230859523,0,1,0,-1
232235048,0,1,0,-1
233533968,0,1,0,-1
234395084,0,1,0,-1
234874463,3,1,0.75,1
236488883,1,3,0.25,-1
237632983,1,0,1,1
238575113,0,8,0,-1
239170356,0,1,0,-1
239503657,0,1,0,-1
239512089,0,1,0,-1
239825437,0,1,0,-1
239885144,0,1,0,-1
239964092,1,3,0.25,-1
240028072,2,0,1,1
240649814,2,1,0.666667,1
241699458,0,1,0,-1
242098055,0,1,0,-1
242314631,0,1,0,-1
242653461,0,1,0,-1
243094509,0,1,0,-1
243249906,0,2,0,-1
243318995,1,1,0.5,0
243393079,0,1,0,-1
243679064,0,1,0,-1
244181007,0,1,0,-1
244571847,1,0,1,1
244612749,0,1,0,-1
245009225,0,1,0,-1
245326395,0,1,0,-1
245354027,0,1,0,-1
245784511,0,1,0,-1
246130881,0,5,0,-1
246532728,0,1,0,-1
246758084,0,1,0,-1
246860689,0,2,0,-1
247412653,1,0,1,1
247695869,0,1,0,-1
248967064,0,1,0,-1
249108233,0,1,0,-1
249339016,3,0,1,1
250056239,0,1,0,-1
250603308,0,2,0,-1
251990786,0,1,0,-1
252794509,0,1,0,-1
254433349,0,1,0,-1
254507476,0,1,0,-1
254873869,2,4,0.333333,0
255187660,1,0,1,1
255527829,0,1,0,-1
255753616,0,1,0,-1
256009120,1,0,1,1
256413041,0,1,0,-1
256495314,0,1,0,-1
256651991,0,1,0,-1
256754533,0,1,0,-1
257291338,0,2,0,-1
257747817,0,1,0,-1
257824868,0,1,0,-1
258627226,3,2,0.6,1
258703448,0,1,0,-1
259323371,0,1,0,-1
260661314,0,1,0,-1
261413944,0,1,0,-1
263007263,0,1,0,-1
263371799,0,1,0,-1
264268489,1,0,1,1
264924050,1,0,1,1
265321840,0,1,0,-1
265504987,0,1,0,-1
266073503,0,1,0,-1
266081078,1,0,1,1
266084123,1,0,1,1
266312733,0,1,0,-1
267855388,0,1,0,-1
268270621,1,0,1,1
268416076,0,2,0,-1
268476335,1,0,1,1
268531577,0,1,0,-1
268662889,1,1,0.5,0
268676434,0,1,0,-1
268866184,0,1,0,-1
269167743,0,1,0,-1
270016438,0,1,0,-1
270412323,0,1,0,-1
270569708,0,3,0,-1
271413771,3,7,0.3,0
271445418,1,0,1,1
271661216,0,1,0,-1
272172091,2,2,0.5,0
272388054,0,2,0,-1
273581084,1,1,0.5,0
274658121,0,1,0,-1
274831602,1,0,1,1
275686563,0,1,0,-1
277501298,0,1,0,-1
277983398,0,1,0,-1
278067201,0,1,0,-1
278098811,0,1,0,-1
279534015,1,0,1,1
280346532,0,1,0,-1
280784084,0,1,0,-1
281754653,0,1,0,-1
282335488,1,0,1,1
282670739,0,1,0,-1
282977213,0,3,0,-1
283217942,0,1,0,-1
283411624,0,1,0,-1
283632721,0,1,0,-1
283640557,1,0,1,1
283969754,0,1,0,-1
284620348,0,1,0,-1
285383650,1,0,1,1
286886892,0,1,0,-1
287281370,0,1,0,-1
288283415,1,0,1,1
288755234,1,0,1,1
289998339,7,4,0.636364,1
291859009,1,0,1,1
292765961,0,2,0,-1
292777349,41,16,0.719298,1
293838759,0,1,0,-1
294379576,1,0,1,1
295431169,0,1,0,-1
296894515,0,1,0,-1
297325085,1,0,1,1
297690193,0,1,0,-1
299294766,0,1,0,-1
299378671,0,1,0,-1
299416026,0,2,0,-1
299734653,0,1,0,-1
301309392,0,2,0,-1
302071347,0,3,0,-1
302564474,2,0,1,1
302974524,1,0,1,1
304029732,0,1,0,-1
305134471,0,1,0,-1
308167013,0,1,0,-1
308439963,0,1,0,-1
308556440,0,1,0,-1
309065519,0,1,0,-1
309334638,0,1,0,-1
311849071,0,1,0,-1
312696314,0,2,0,-1
313379422,0,2,0,-1
313675516,0,1,0,-1
315163250,0,1,0,-1
315878798,0,3,0,-1
318835344,0,1,0,-1
320418413,0,1,0,-1
320959649,0,1,0,-1
321752222,0,1,0,-1
322572436,2,0,1,1
323188665,0,1,0,-1
323967274,0,1,0,-1
324962560,0,1,0,-1
325340909,0,1,0,-1
325747234,2,1,0.666667,1
326140439,1,0,1,1
328369973,0,1,0,-1
328541805,1,0,1,1
328967731,1,0,1,1
329121956,0,3,0,-1
330378192,1,2,0.333333,0
330826792,0,1,0,-1
330866062,0,1,0,-1
330906573,0,1,0,-1
331051303,0,1,0,-1
331658004,0,2,0,-1
331672974,0,1,0,-1
331998971,0,1,0,-1
333205257,0,1,0,-1
333568300,0,1,0,-1
334715818,0,1,0,-1
335171942,0,1,0,-1
335177549,0,1,0,-1
335455570,1,0,1,1
336899029,0,1,0,-1
337200920,0,1,0,-1
338335964,0,1,0,-1
338968305,0,1,0,-1
339596853,0,1,0,-1
340441440,0,1,0,-1
342309995,0,1,0,-1
342692032,1,0,1,1
342894187,1,0,1,1
343889583,0,1,0,-1
344281070,1,0,1,1
344613908,0,1,0,-1
345588852,0,1,0,-1
346924655,1,0,1,1
349803020,0,1,0,-1
350341283,0,1,0,-1
351120282,1,4,0.2,-1
351736101,0,1,0,-1
352036858,0,1,0,-1
352858004,1,0,1,1
353047163,0,1,0,-1
353796254,0,1,0,-1
354574790,0,1,0,-1
356026306,0,1,0,-1
357191485,0,1,0,-1
357430585,0,1,0,-1
357584312,0,1,0,-1
358127438,0,1,0,-1
358136545,0,1,0,-1
358204197,0,2,0,-1
358347117,0,1,0,-1
359138243,1,0,1,1
362144301,0,1,0,-1
363879015,1,0,1,1
364810202,1,0,1,1
364930669,0,1,0,-1
365939318,0,2,0,-1
366089337,0,1,0,-1
366819502,0,1,0,-1
367044023,0,1,0,-1
367709007,1,1,0.5,0
368196789,0,1,0,-1
371510063,1,0,1,1
372095233,0,1,0,-1
372502604,2,1,0.666667,1
373024636,0,1,0,-1
373416209,0,1,0,-1
373564351,0,1,0,-1
373783051,0,5,0,-1
374712154,1,10,0.0909091,-1
375562803,0,1,0,-1
375721095,6,0,1,1
377163508,0,2,0,-1
379479080,0,1,0,-1
379590591,0,1,0,-1
380118903,0,1,0,-1
380285402,0,1,0,-1
380648579,22,13,0.628571,1
381030530,0,1,0,-1
382027901,1,0,1,1
382051315,0,1,0,-1
383685824,0,2,0,-1
383733061,0,1,0,-1
384438102,3,2,0.6,1
384455157,1,0,1,1
384646101,0,1,0,-1
384779793,1,1,0.5,0
385093141,1,0,1,1
385867551,0,1,0,-1
387027891,0,1,0,-1
390751847,1,0,1,1
392317014,1,0,1,1
392773603,0,1,0,-1
393469195,1,0,1,1
393488321,0,1,0,-1
394686596,0,1,0,-1
397756361,0,2,0,-1
401161798,0,1,0,-1
403338386,0,1,0,-1
403576718,0,2,0,-1
403584093,0,1,0,-1
403647191,0,1,0,-1
405743388,0,1,0,-1
407779393,0,1,0,-1
407871140,0,1,0,-1
408200652,0,1,0,-1
409941587,0,1,0,-1
410334710,2,0,1,1
412373159,0,1,0,-1
412682869,1,0,1,1
413157362,0,2,0,-1
413279505,1,0,1,1
414573312,0,3,0,-1
414601231,0,1,0,-1
415753384,0,1,0,-1
417419122,0,1,0,-1
419520517,0,2,0,-1
420314328,0,1,0,-1
421719377,0,1,0,-1
423662810,9,1,0.9,1
424120588,0,1,0,-1
427515851,1,0,1,1
427748930,0,2,0,-1
428140124,0,2,0,-1
428159786,0,1,0,-1
429533485,0,1,0,-1
429864309,0,1,0,-1
430145070,1,0,1,1
430739183,1,0,1,1
431969214,0,2,0,-1
433584049,0,1,0,-1
438355707,0,1,0,-1
439125710,1,0,1,1
441636351,0,2,0,-1
442653867,2,2,0.5,0
443146128,0,1,0,-1
447410369,0,1,0,-1
453030125,0,2,0,-1
454099919,0,1,0,-1
455362096,0,1,0,-1
455667047,0,1,0,-1
458008892,0,1,0,-1
458992712,0,1,0,-1
459390022,0,3,0,-1
460005853,1,1,0.5,0
464311706,1,0,1,1
464829719,0,1,0,-1
464854839,1,1,0.5,0
469194846,2,1,0.666667,1
469509327,3,1,0.75,1
472962312,0,1,0,-1
475492463,0,1,0,-1
479793246,0,1,0,-1
479874506,1,0,1,1
480079436,0,1,0,-1
482265445,0,1,0,-1
483930658,0,1,0,-1
485249248,0,1,0,-1
485861064,0,1,0,-1
487118986,1,0,1,1
487198119,0,1,0,-1
487600344,0,13,0,-1
488176442,1,1,0.5,0
489336004,0,3,0,-1
489475164,0,1,0,-1
490339438,0,1,0,-1
491344675,0,1,0,-1
491631309,0,1,0,-1
491960101,3,3,0.5,0
495434352,0,1,0,-1
495464885,0,1,0,-1
497534338,0,1,0,-1
497665754,1,3,0.25,-1
498086229,0,1,0,-1
499696436,1,2,0.333333,0
501293202,1,0,1,1
501768982,2,4,0.333333,0
501987780,0,1,0,-1
503681629,0,1,0,-1
506429053,0,1,0,-1
508110571,1,0,1,1
513159493,0,1,0,-1
514019413,0,2,0,-1
518991950,0,1,0,-1
520011678,0,3,0,-1
522285305,0,1,0,-1
522403192,0,1,0,-1
523885252,0,1,0,-1
524545961,0,1,0,-1
525634151,1,0,1,1
531902156,0,1,0,-1
532779460,0,3,0,-1
538031518,0,1,0,-1
538434730,0,1,0,-1
538467434,0,1,0,-1
538761714,0,1,0,-1
540628749,0,1,0,-1
543202426,0,1,0,-1
543445173,0,1,0,-1
546749928,0,1,0,-1
548203324,1,0,1,1
549044887,0,1,0,-1
549587666,0,2,0,-1
552842384,0,1,0,-1
553259396,0,1,0,-1
554676448,0,1,0,-1
556633808,0,1,0,-1
557872038,0,1,0,-1
558040899,0,1,0,-1
563108711,0,1,0,-1
563229397,1,0,1,1
564457556,1,0,1,1
564807258,0,7,0,-1
566312210,0,1,0,-1
568143078,0,2,0,-1
570641816,0,1,0,-1
573897929,0,2,0,-1
574701065,0,1,0,-1
575260236,1,0,1,1
583697870,1,0,1,1
585612126,0,1,0,-1
589010907,0,2,0,-1
592155963,0,1,0,-1
597251143,2,0,1,1
601862797,0,1,0,-1
602609422,0,1,0,-1
605283640,1,0,1,1
606029424,0,1,0,-1
606437303,1,0,1,1
607082634,0,4,0,-1
607946179,0,2,0,-1
611346290,0,1,0,-1
611585332,0,1,0,-1
612419570,0,1,0,-1
612924569,0,1,0,-1
614722543,0,1,0,-1
615112213,0,1,0,-1
617854798,0,1,0,-1
618972073,0,1,0,-1
622888708,0,1,0,-1
625739552,0,1,0,-1
632305734,0,1,0,-1
633699806,0,1,0,-1
634454063,0,1,0,-1
635608354,3,2,0.6,1
700612208,0,1,0,-1
711348452,0,2,0,-1
716490715,0,1,0,-1
718294442,1,0,1,1
718612494,1,0,1,1
732393506,0,1,0,-1
733838438,0,1,0,-1
736798032,1,2,0.333333,0
737450550,0,1,0,-1
747398809,1,0,1,1
747822822,1,0,1,1
748137168,0,1,0,-1
757313467,1,0,1,1
763156754,0,1,0,-1
770751798,0,1,0,-1
774393817,0,1,0,-1
780024367,0,1,0,-1
793879086,1,1,0.5,0
801629904,0,1,0,-1
808790604,1,0,1,1
818212956,0,2,0,-1
821689608,0,1,0,-1
827765124,1,0,1,1
838673408,0,1,0,-1
849121410,0,1,0,-1
850302560,0,1,0,-1
852269288,0,1,0,-1
855180008,0,1,0,-1
856010760,0,2,0,-1
862374578,0,1,0,-1
864871926,0,1,0,-1
868112707,14,11,0.56,0
872683897,1,0,1,1
873299388,0,1,0,-1
877551276,0,1,0,-1
887163673,0,1,0,-1
893836951,0,4,0,-1
904574947,0,1,0,-1
908996244,0,1,0,-1
910828603,1,1,0.5,0
913135650,1,0,1,1
918346674,0,1,0,-1
919283569,1,0,1,1
927285830,0,2,0,-1
927818520,0,1,0,-1
930386257,0,1,0,-1
940368062,1,1,0.5,0
949254890,0,1,0,-1
951837780,0,1,0,-1
952112047,0,4,0,-1
954124423,2,3,0.4,0
956604620,1,0,1,1
957502914,3,0,1,1
957528097,0,1,0,-1
959529762,0,1,0,-1
961585981,1,0,1,1
961974776,0,1,0,-1
973005421,0,2,0,-1
980908736,1,0,1,1
994782234,1,0,1,1
1008392934,1,1,0.5,0
1008526854,1,1,0.5,0
1014423703,0,2,0,-1
1020058453,8,8,0.5,0
1028706985,0,1,0,-1
1034665663,0,1,0,-1
1036325418,0,1,0,-1
1053365834,0,1,0,-1
1056552596,1,0,1,1
1062136398,0,1,0,-1
1068121346,1,4,0.2,-1
1073676020,0,1,0,-1
1073802444,0,2,0,-1
1077181999,0,1,0,-1
1086941082,0,1,0,-1
1090556088,0,1,0,-1
1093638847,0,1,0,-1
1102984189,0,1,0,-1
1115146242,0,1,0,-1
1123128290,0,1,0,-1
1125937411,0,2,0,-1
1128995864,0,1,0,-1
1148102359,0,1,0,-1
1156344793,0,1,0,-1
1161902875,0,1,0,-1
1169109691,0,1,0,-1
1172992904,0,1,0,-1
1199102480,0,1,0,-1
1205111988,0,1,0,-1
1231224926,0,3,0,-1
1246678909,0,2,0,-1
1250111466,1,0,1,1
1257280160,0,1,0,-1
1263002017,2,0,1,1
1263706735,0,1,0,-1
1269181292,1,0,1,1
1277654299,0,1,0,-1
1280328260,0,1,0,-1
1289847366,0,1,0,-1
1291267135,1,0,1,1
1299769218,2,0,1,1
1300320594,0,1,0,-1
1306563709,0,1,0,-1
1310201424,0,1,0,-1
1331760487,1,0,1,1
1339678076,0,1,0,-1
1341076670,0,1,0,-1
1359226843,0,1,0,-1
1362368612,1,0,1,1
1374932796,0,1,0,-1
1375289149,0,6,0,-1
1378163893,1,1,0.5,0
1379288282,0,6,0,-1
1382542153,0,1,0,-1
1399909376,1,0,1,1
1407822289,0,1,0,-1
1408003598,0,1,0,-1
1409798257,0,1,0,-1
1413216920,0,1,0,-1
1449450966,0,1,0,-1
1452874872,0,1,0,-1
1453546867,0,1,0,-1
1453757544,0,1,0,-1
1462833583,1,0,1,1
1465822578,0,1,0,-1
1467733123,1,2,0.333333,0
1488110497,1,0,1,1
1504614494,0,1,0,-1
1513504760,0,1,0,-1
1513854438,0,1,0,-1
1526423011,0,1,0,-1
1532402708,1,0,1,1
1562935142,1,5,0.166667,-1
1571428436,0,4,0,-1
1578821227,1,0,1,1
1585763420,0,1,0,-1
1596105337,0,1,0,-1
1598644159,0,1,0,-1
1617876511,0,1,0,-1
1626294277,1,2,0.333333,0
1630896181,3,4,0.428571,0
1634077976,0,2,0,-1
1644897588,0,1,0,-1
1649548520,0,4,0,-1
1649603582,0,1,0,-1
1659333062,1,0,1,1
1662016292,0,1,0,-1
1663752234,0,1,0,-1
1664343276,0,1,0,-1
1672611397,1,0,1,1
1678020594,0,1,0,-1
1680465068,0,1,0,-1
1695784514,1,4,0.2,-1
1702119050,0,1,0,-1
1704140293,0,1,0,-1
1707427058,0,1,0,-1
1717464030,0,1,0,-1
1725292759,0,1,0,-1
1769646126,0,2,0,-1
1844224638,0,1,0,-1
1851229334,0,2,0,-1
1852534999,1,0,1,1
1855737487,5,1,0.833333,1
1859593506,0,1,0,-1
1868676517,0,1,0,-1
1878576403,0,1,0,-1
1888149452,0,1,0,-1
1900801694,2,0,1,1
1905230346,0,1,0,-1
1910701892,1,0,1,1
1920286333,0,1,0,-1
1925489179,0,1,0,-1
1932737630,1,0,1,1
1934989190,0,2,0,-1
1956040279,0,1,0,-1
1957125536,0,1,0,-1
1960878613,6,5,0.545455,0
1962860390,0,1,0,-1
2147647676,0,1,0,-1
2160653996,0,1,0,-1
2161051908,0,1,0,-1
2163076560,2,8,0.2,-1
2164349064,0,1,0,-1
2170265940,0,1,0,-1
2175876524,0,1,0,-1
2177710981,0,1,0,-1
2180126766,0,1,0,-1
2183816041,1,0,1,1
2188165862,0,1,0,-1
2190056023,1,3,0.25,-1
2197547646,0,1,0,-1
2200632505,0,1,0,-1
2222123156,0,1,0,-1
2240567468,0,1,0,-1
2248932158,0,1,0,-1
2252610394,0,1,0,-1
2257598532,0,1,0,-1
2260706071,0,1,0,-1
2267059262,0,1,0,-1
2270640056,0,2,0,-1
2271035214,1,0,1,1
2280470022,16,16,0.5,0
2286056016,0,1,0,-1
2315411725,0,1,0,-1
2319496214,0,1,0,-1
2324408143,0,1,0,-1
2326399310,0,1,0,-1
2326482060,1,0,1,1
2327508680,1,0,1,1
2336227399,0,1,0,-1
2345696184,0,1,0,-1
2347049341,0,1,0,-1
2350218440,0,1,0,-1
2365656804,0,1,0,-1
2365672292,0,1,0,-1
2368811822,0,1,0,-1
2370486097,0,1,0,-1
2370817676,0,1,0,-1
2378713202,0,2,0,-1
2394937256,0,1,0,-1
2396242676,0,1,0,-1
2402254161,1,1,0.5,0
2410816488,0,1,0,-1
2423362904,0,1,0,-1
2429570119,0,1,0,-1
2434191967,0,1,0,-1
2435652986,0,1,0,-1
2436429546,0,1,0,-1
2442255489,0,1,0,-1
2448260294,0,1,0,-1
2453770044,0,5,0,-1
2453781038,0,2,0,-1
2453787236,1,4,0.2,-1
2453801011,0,2,0,-1
2461887810,2,8,0.2,-1
2467959607,0,1,0,-1
2485636243,0,1,0,-1
2487323707,1,0,1,1
2502895924,0,1,0,-1
2518331167,0,1,0,-1
2546562188,1,0,1,1
2566535282,9,6,0.6,1
2574072036,0,2,0,-1
2578497883,0,1,0,-1
2579312316,0,1,0,-1
2581857086,4,3,0.571429,0
2597413135,0,1,0,-1
2602208286,0,1,0,-1
2622553496,0,2,0,-1
2653613168,0,2,0,-1
2687627611,0,1,0,-1
2736449935,0,1,0,-1
2738397743,2,0,1,1
2748686820,1,0,1,1
2748882114,0,1,0,-1
2754194395,1,0,1,1
2758691533,0,1,0,-1
2772386567,0,1,0,-1
2779009591,2,0,1,1
2779835956,0,1,0,-1
2785832997,0,1,0,-1
2786147872,0,1,0,-1
2789038870,1,0,1,1
2799960092,2,9,0.181818,-1
2802142702,0,1,0,-1
2808121994,0,1,0,-1
2811909217,0,1,0,-1
2826814674,0,1,0,-1
2832246523,0,1,0,-1
2832527047,0,2,0,-1
2836941830,1,1,0.5,0
2844537888,0,1,0,-1
2859156054,0,1,0,-1
2866454240,1,0,1,1
2868975307,0,1,0,-1
2869449584,0,1,0,-1
2869804885,1,0,1,1
2873016720,1,0,1,1
2873131525,0,1,0,-1
2873638358,0,1,0,-1
2873653153,0,1,0,-1
2874906289,0,1,0,-1
2878770595,0,1,0,-1
2879114551,0,1,0,-1
2880535735,0,1,0,-1
2882008626,0,1,0,-1
2882725832,1,0,1,1
2883287419,0,1,0,-1
2883734737,0,1,0,-1
2883736417,1,0,1,1
2886154223,0,1,0,-1
2889324884,1,0,1,1
2891439673,0,1,0,-1
2897135260,1,0,1,1
2924591292,0,1,0,-1
2927067043,0,1,0,-1
2937797170,1,1,0.5,0
2941152158,1,0,1,1
2955319510,0,1,0,-1
2962661709,1,0,1,1
2966351008,0,2,0,-1
3006168515,0,1,0,-1
3010969478,1,0,1,1
3022045469,1,0,1,1
