"userid","rcount","nrcount","rumour_ratio","sum_RR_following","following_count","avg_RR_following","avg_userRR_followingRR","userRR_OR_avgfollowingRR","user_status1","user_status2"
"18839785","0","3","0","10.4687","47","0.222738","0.111369","0.222738","-1","-1"
"18909186","0","1","0","0","2","0","0","0","-1","-1"
"18965790","0","2","0","0.631579","1","0.631579","0.315789","0.631579","-1","-1"
"18965916","1","1","0.5","73.3662","228","0.321782","0.410891","0.5","0","-1"
"18980276","0","1","0","2","23","0.0869565","0.0434783","0.0869565","-1","-1"
"18991263","0","1","0","2.5","23","0.108696","0.0543478","0.108696","-1","-1"
"18999969","20","10","0.666667","7.98679","23","0.347252","0.506959","0.666667","0","1"
"19000033","1","1","0.5","16.6252","42","0.395838","0.447919","0.5","0","-1"
"19013887","0","1","0","9.62121","52","0.185023","0.0925117","0.185023","-1","-1"
"19017675","0","3","0","6.63142","32","0.207232","0.103616","0.207232","-1","-1"
"19038934","37","7","0.840909","19.9853","37","0.540142","0.690526","0.840909","1","1"
"19041310","0","1","0","0","6","0","0","0","-1","-1"
"19057300","0","1","0","0","1","0","0","0","-1","-1"
"19062754","0","1","0","6.14183","17","0.361284","0.180642","0.361284","-1","-1"
"19077044","0","1","0","1.95455","7","0.279221","0.13961","0.279221","-1","-1"
"19114232","0","1","0","52.0939","129","0.403829","0.201915","0.403829","-1","-1"
"19140457","0","1","0","1","2","0.5","0.25","0.5","-1","-1"
"19150955","0","1","0","5.89928","28","0.210689","0.105344","0.210689","-1","-1"
"19178965","0","1","0","23.5623","64","0.368161","0.18408","0.368161","-1","-1"
"19211550","1","0","1","13.891","57","0.243702","0.621851","1","1","1"
"19222164","0","2","0","6.04787","25","0.241915","0.120957","0.241915","-1","-1"
"19240337","0","1","0","11.4411","21","0.544814","0.272407","0.544814","-1","-1"
"19292807","0","1","0","21.485","61","0.352214","0.176107","0.352214","-1","-1"
"19317766","0","3","0","34.1092","95","0.359045","0.179522","0.359045","-1","-1"
"19318739","1","0","1","24.6077","57","0.431714","0.715857","1","1","1"
"19341389","0","2","0","8.25146","73","0.113034","0.0565168","0.113034","-1","-1"
"19346439","0","3","0","27.6178","123","0.224535","0.112267","0.224535","-1","-1"
"19348870","0","1","0","19.1167","78","0.245086","0.122543","0.245086","-1","-1"
"19379616","0","1","0","2.44203","8","0.305254","0.152627","0.305254","-1","-1"
"19391273","0","1","0","2.15873","10","0.215873","0.107937","0.215873","-1","-1"
"19530437","0","1","0","8.00535","77","0.103966","0.0519828","0.103966","-1","-1"
"19533817","0","1","0","6.61672","52","0.127245","0.0636223","0.127245","-1","-1"
"19534873","0","1","0","23.1947","109","0.212795","0.106398","0.212795","-1","-1"
"19630451","0","1","0","36.5651","84","0.435299","0.217649","0.435299","-1","-1"
"19636948","21","8","0.724138","15.6873","39","0.402239","0.563189","0.724138","1","1"
"19662223","1","0","1","3.03489","14","0.216778","0.608389","1","1","1"
"19673276","0","1","0","1.16667","21","0.0555557","0.0277779","0.0555557","-1","-1"
"19706851","0","2","0","25.7906","72","0.358203","0.179101","0.358203","-1","-1"
"19737638","0","1","0","0.166667","17","0.00980394","0.00490197","0.00980394","-1","-1"
"19796721","0","1","0","2.16667","8","0.270834","0.135417","0.270834","-1","-1"
"19806962","0","1","0","16.411","54","0.303907","0.151954","0.303907","-1","-1"
"19814041","0","1","0","5.27776","45","0.117284","0.0586418","0.117284","-1","-1"
"19835035","0","1","0","1.83334","23","0.0797104","0.0398552","0.0797104","-1","-1"
"19865053","0","1","0","5.67821","16","0.354888","0.177444","0.354888","-1","-1"
"19881665","1","0","1","33.0322","92","0.359046","0.679523","1","1","1"
"19897138","0","1","0","6.62424","24","0.27601","0.138005","0.27601","-1","-1"
"19899606","0","2","0","15.659","39","0.401513","0.200756","0.401513","-1","-1"
"19906615","0","1","0","6.5","41","0.158537","0.0792683","0.158537","-1","-1"
"19915842","0","1","0","1.78116","43","0.0414223","0.0207112","0.0414223","-1","-1"
"19929890","0","1","0","3.66969","34","0.107932","0.053966","0.107932","-1","-1"
"19968074","0","1","0","5.86923","52","0.11287","0.0564349","0.11287","-1","-1"
"20043786","0","2","0","10.2667","50","0.205334","0.102667","0.205334","-1","-1"
"20052487","0","2","0","13.7903","55","0.250733","0.125366","0.250733","-1","-1"
"20098015","0","1","0","8.52516","58","0.146986","0.0734928","0.146986","-1","-1"
"20136892","0","2","0","5.31374","26","0.204374","0.102187","0.204374","-1","-1"
"20159596","2","3","0.4","49.5874","150","0.330583","0.365291","0.4","0","-1"
"20188930","0","1","0","0.7","1","0.7","0.35","0.7","0","-1"
"20190311","0","1","0","9.97169","31","0.321668","0.160834","0.321668","-1","-1"
"20197308","0","3","0","19.4087","61","0.318175","0.159088","0.318175","-1","-1"
"20222791","0","1","0","2.08333","24","0.0868054","0.0434027","0.0868054","-1","-1"
"20295264","0","1","0","1.09706","8","0.137132","0.0685662","0.137132","-1","-1"
"20295763","0","1","0","7.79825","26","0.299933","0.149966","0.299933","-1","-1"
"20304663","0","1","0","7.2122","33","0.218552","0.109276","0.218552","-1","-1"
"20375332","0","1","0","28.4101","130","0.218539","0.10927","0.218539","-1","-1"
"20399735","0","1","0","2.8687","16","0.179294","0.0896469","0.179294","-1","-1"
"20402945","1","1","0.5","6.41138","22","0.291426","0.395713","0.5","0","-1"
"20494730","1","0","1","18.6553","50","0.373106","0.686553","1","1","1"
"20512260","0","1","0","8.24359","34","0.242459","0.121229","0.242459","-1","-1"
"20548283","0","1","0","22.4981","87","0.258599","0.129299","0.258599","-1","-1"
"20562637","1","1","0.5","1","1","1","0.75","0.5","1","1"
"20598137","1","0","1","14.1251","54","0.261576","0.630788","1","1","1"
"20622594","0","1","0","6.68738","20","0.334369","0.167185","0.334369","-1","-1"
"20633535","1","0","1","24.9958","85","0.294069","0.647034","1","1","1"
"20639175","7","2","0.777778","16.2909","55","0.296198","0.536988","0.777778","0","1"
"20646711","0","1","0","3.64203","26","0.140078","0.070039","0.140078","-1","-1"
"20678866","0","2","0","6.70015","21","0.319055","0.159527","0.319055","-1","-1"
"20748745","0","5","0","9.97537","37","0.269605","0.134802","0.269605","-1","-1"
"20771519","0","1","0","41.3593","222","0.186303","0.0931517","0.186303","-1","-1"
"20772763","0","1","0","28.3813","94","0.301929","0.150964","0.301929","-1","-1"
"20779110","0","2","0","17.9337","56","0.320245","0.160122","0.320245","-1","-1"
"20848139","0","1","0","4.50798","9","0.500887","0.250443","0.500887","-1","-1"
"20878297","0","1","0","11.2198","46","0.243909","0.121954","0.243909","-1","-1"
"20891396","0","3","0","3.22218","23","0.140095","0.0700475","0.140095","-1","-1"
"20973388","0","2","0","9.16063","43","0.213038","0.106519","0.213038","-1","-1"
"21106414","1","0","1","14.4101","24","0.60042","0.80021","1","1","1"
"21123640","1","0","1","22.2451","67","0.332017","0.666009","1","1","1"
"21133007","0","1","0","3.64487","11","0.331351","0.165676","0.331351","-1","-1"
"21182691","0","1","0","5.87019","18","0.326122","0.163061","0.326122","-1","-1"
"21186391","0","1","0","0.25","15","0.0166667","0.00833333","0.0166667","-1","-1"
"21212604","4","1","0.8","18.0628","34","0.531258","0.665629","0.8","1","1"
"21220931","1","0","1","13.6702","54","0.253152","0.626576","1","1","1"
"21282561","0","2","0","7.0037","75","0.0933827","0.0466913","0.0933827","-1","-1"
"21291400","1","0","1","17.4218","46","0.378735","0.689367","1","1","1"
"21328706","0","1","0","82.1398","194","0.423401","0.211701","0.423401","-1","-1"
"21355321","0","1","0","7.79235","27","0.288606","0.144303","0.288606","-1","-1"
"21360768","0","2","0","18.418","49","0.375878","0.187939","0.375878","-1","-1"
"21362105","0","1","0","3.54032","20","0.177016","0.0885081","0.177016","-1","-1"
"21368060","0","1","0","7.86666","49","0.160544","0.080272","0.160544","-1","-1"
"21401523","0","1","0","4.81755","19","0.253555","0.126778","0.253555","-1","-1"
"21439144","0","1","0","0","3","0","0","0","-1","-1"
"21467787","0","1","0","3.82692","13","0.294378","0.147189","0.294378","-1","-1"
"21477475","0","2","0","6.43329","23","0.279708","0.139854","0.279708","-1","-1"
"21522338","0","1","0","2.75","11","0.25","0.125","0.25","-1","-1"
"21548431","1","4","0.2","34.9759","101","0.346296","0.273148","0.2","-1","-1"
"21622407","0","1","0","5.68905","22","0.258593","0.129297","0.258593","-1","-1"
"21642733","0","1","0","10.6231","43","0.247049","0.123524","0.247049","-1","-1"
"21660529","1","1","0.5","4.81667","32","0.150521","0.32526","0.5","-1","-1"
"21661279","0","1","0","2.60442","19","0.137075","0.0685375","0.137075","-1","-1"
"21733692","0","1","0","10.8871","50","0.217742","0.108871","0.217742","-1","-1"
"21744712","1","3","0.25","29.7985","100","0.297985","0.273992","0.25","-1","-1"
"21748597","0","1","0","22.8865","82","0.279104","0.139552","0.279104","-1","-1"
"21749564","1","1","0.5","30.4803","124","0.245809","0.372905","0.5","0","-1"
"21764143","0","1","0","1.66667","10","0.166667","0.0833335","0.166667","-1","-1"
"21851493","1","0","1","9.07822","21","0.432296","0.716148","1","1","1"
"21866939","4","2","0.666667","26.2476","86","0.305205","0.485936","0.666667","0","-1"
"21924217","0","1","0","15.8967","60","0.264946","0.132473","0.264946","-1","-1"
"21998314","0","1","0","26.3332","122","0.215846","0.107923","0.215846","-1","-1"
"22021978","0","7","0","20.4226","81","0.252131","0.126065","0.252131","-1","-1"
"22092333","0","1","0","18.7609","61","0.307556","0.153778","0.307556","-1","-1"
"22123727","1","0","1","38.1584","119","0.320659","0.66033","1","1","1"
"22129280","2","0","1","8.57143","20","0.428572","0.714286","1","1","1"
"22138134","1","1","0.5","17.5128","41","0.427141","0.463571","0.5","0","-1"
"22162815","0","1","0","25.9158","88","0.294498","0.147249","0.294498","-1","-1"
"22192440","1","0","1","45.5854","114","0.399872","0.699936","1","1","1"
"22240612","2","1","0.666667","0","1","0","0.333333","0.666667","-1","-1"
"22280546","0","1","0","1.7","7","0.242857","0.121429","0.242857","-1","-1"
"22369602","0","1","0","9.65297","65","0.148507","0.0742536","0.148507","-1","-1"
"22434517","0","1","0","5.66666","39","0.145299","0.0726495","0.145299","-1","-1"
"22443725","0","1","0","0.2","4","0.05","0.025","0.05","-1","-1"
"22479281","0","1","0","1.67617","31","0.0540702","0.0270351","0.0540702","-1","-1"
"22516998","0","1","0","2.87366","20","0.143683","0.0718415","0.143683","-1","-1"
"22536395","0","2","0","4.83334","32","0.151042","0.0755209","0.151042","-1","-1"
"22568416","1","1","0.5","21.0112","53","0.396437","0.448219","0.5","0","-1"
"22578518","0","1","0","2.95","9","0.327778","0.163889","0.327778","-1","-1"
"22594051","1","1","0.5","6.5806","12","0.548383","0.524192","0.5","0","1"
"22595904","0","1","0","0","0","0","0","0","-1","-1"
"22596730","0","1","0","1.65","6","0.275","0.1375","0.275","-1","-1"
"22634051","0","1","0","0","5","0","0","0","-1","-1"
"22650211","1","2","0.333333","6.48983","22","0.294992","0.314163","0.333333","-1","-1"
"22657914","0","1","0","0.0833333","10","0.00833333","0.00416667","0.00833333","-1","-1"
"22662704","0","1","0","5.6811","22","0.258232","0.129116","0.258232","-1","-1"
"22724717","1","0","1","18.1675","37","0.491013","0.745507","1","1","1"
"22737226","0","1","0","7.14948","24","0.297895","0.148947","0.297895","-1","-1"
"22799750","1","1","0.5","13.8796","35","0.39656","0.44828","0.5","0","-1"
"22800916","0","1","0","24.6998","80","0.308748","0.154374","0.308748","-1","-1"
"22837285","0","1","0","7.07844","30","0.235948","0.117974","0.235948","-1","-1"
"22872643","1","0","1","2.11491","11","0.192265","0.596132","1","1","1"
"22930902","1","0","1","0","1","0","0.5","1","0","1"
"22931893","1","0","1","6.02842","36","0.167456","0.583728","1","1","1"
"22968158","0","2","0","59.1829","163","0.363085","0.181543","0.363085","-1","-1"
"22993014","13","2","0.866667","38.0323","80","0.475404","0.671036","0.866667","1","1"
"23041630","0","2","0","25.1858","57","0.441856","0.220928","0.441856","-1","-1"
"23052167","0","1","0","9.70424","61","0.159086","0.0795429","0.159086","-1","-1"
"23055689","1","0","1","71.2647","234","0.30455","0.652275","1","1","1"
"23100148","3","0","1","1","18","0.0555556","0.527778","1","0","1"
"23190207","0","1","0","11.7383","83","0.141425","0.0707127","0.141425","-1","-1"
"23286093","0","1","0","21.3618","106","0.201526","0.100763","0.201526","-1","-1"
"23293734","0","1","0","11.4164","56","0.203865","0.101933","0.203865","-1","-1"
"23398730","0","1","0","65.8264","160","0.411415","0.205708","0.411415","-1","-1"
"23465218","0","1","0","0","9","0","0","0","-1","-1"
"23569016","0","1","0","0","3","0","0","0","-1","-1"
"23570520","0","2","0","3.85202","33","0.116728","0.0583639","0.116728","-1","-1"
"23583267","0","1","0","59.7974","211","0.2834","0.1417","0.2834","-1","-1"
"23655688","1","1","0.5","7.21599","19","0.379789","0.439894","0.5","0","-1"
"23745072","0","1","0","40.4415","125","0.323532","0.161766","0.323532","-1","-1"
"23783692","0","1","0","3.83334","30","0.127778","0.063889","0.127778","-1","-1"
"23796987","0","2","0","5.70242","15","0.380161","0.190081","0.380161","-1","-1"
"23818581","1","1","0.5","4.09389","18","0.227439","0.363719","0.5","0","-1"
"23835021","0","1","0","7.2394","31","0.233529","0.116765","0.233529","-1","-1"
"23888081","0","1","0","15.8336","42","0.376992","0.188496","0.376992","-1","-1"
"23937894","3","11","0.214286","11.8618","41","0.289312","0.251799","0.214286","-1","-1"
"23949317","0","1","0","6.95","36","0.193056","0.0965278","0.193056","-1","-1"
"23950893","1","0","1","1.914","7","0.273429","0.636714","1","1","1"
"23963789","0","1","0","9.11728","28","0.325617","0.162809","0.325617","-1","-1"
"24000965","5","2","0.714286","5.90106","8","0.737633","0.725959","0.714286","1","1"
"24006071","0","1","0","1","1","1","0.5","1","0","1"
"24026321","0","1","0","0.5","5","0.1","0.05","0.1","-1","-1"
"24057048","0","1","0","5.79344","18","0.321858","0.160929","0.321858","-1","-1"
"24062457","0","1","0","22.2977","73","0.305448","0.152724","0.305448","-1","-1"
"24069453","0","1","0","22.7946","118","0.193175","0.0965873","0.193175","-1","-1"
"24127595","0","1","0","0.65","1","0.65","0.325","0.65","-1","-1"
"24138795","0","1","0","14.8599","35","0.424569","0.212284","0.424569","-1","-1"
"24157295","0","1","0","14.3782","57","0.25225","0.126125","0.25225","-1","-1"
"24165761","1","0","1","3.23597","12","0.269664","0.634832","1","1","1"
"24187097","0","1","0","5.07075","18","0.281708","0.140854","0.281708","-1","-1"
"24202701","1","0","1","0.7","8","0.0875","0.54375","1","0","1"
"24215395","1","0","1","39.8016","96","0.4146","0.7073","1","1","1"
"24224425","0","2","0","4.50629","24","0.187762","0.093881","0.187762","-1","-1"
"24293233","1","0","1","29.5511","77","0.383781","0.69189","1","1","1"
"24502450","0","1","0","3.14583","16","0.196614","0.0983072","0.196614","-1","-1"
"24506246","2","4","0.333333","29.1528","77","0.378608","0.35597","0.333333","0","-1"
"24630719","1","0","1","18.6421","38","0.490582","0.745291","1","1","1"
"24668720","0","1","0","0.52809","5","0.105618","0.052809","0.105618","-1","-1"
"24824450","0","1","0","25.9147","69","0.375575","0.187787","0.375575","-1","-1"
"25036511","1","0","1","43.6138","132","0.330408","0.665204","1","1","1"
"25049056","7","2","0.777778","10.6772","27","0.395451","0.586615","0.777778","1","1"
"25058787","0","1","0","12.7333","53","0.240251","0.120125","0.240251","-1","-1"
"25067168","5","2","0.714286","17.0562","50","0.341124","0.527705","0.714286","0","1"
"25106021","0","2","0","2.89235","19","0.152229","0.0761145","0.152229","-1","-1"
"25110374","0","1","0","4.08333","12","0.340278","0.170139","0.340278","-1","-1"
"25180828","0","1","0","10.8215","46","0.23525","0.117625","0.23525","-1","-1"
"25190181","0","1","0","5.86639","23","0.25506","0.12753","0.25506","-1","-1"
"25198840","0","1","0","50.6182","168","0.301299","0.150649","0.301299","-1","-1"
"25210650","3","1","0.75","32.4747","80","0.405934","0.577967","0.75","1","1"
"25235151","0","1","0","13.0021","38","0.342161","0.17108","0.342161","-1","-1"
"25235198","1","0","1","13.3437","26","0.513219","0.75661","1","1","1"
"25291723","0","1","0","17.0335","41","0.415451","0.207726","0.415451","-1","-1"
"25333609","1","0","1","35.4999","102","0.348038","0.674019","1","1","1"
"25360913","1","2","0.333333","0.333333","8","0.0416666","0.1875","0.333333","-1","-1"
"25390350","0","1","0","12.0318","40","0.300796","0.150398","0.300796","-1","-1"
"25516222","2","2","0.5","54.0931","129","0.419326","0.459663","0.5","0","-1"
"25545470","0","1","0","8.45012","24","0.352088","0.176044","0.352088","-1","-1"
"25589776","1","0","1","5.87998","30","0.195999","0.598","1","1","1"
"25675905","0","2","0","1.04167","11","0.0946973","0.0473486","0.0946973","-1","-1"
"25777812","8","1","0.888889","9.062","25","0.36248","0.625684","0.888889","1","1"
"25803703","0","1","0","32.239","127","0.25385","0.126925","0.25385","-1","-1"
"25808907","0","1","0","39.5327","106","0.37295","0.186475","0.37295","-1","-1"
"25960136","0","1","0","3","14","0.214286","0.107143","0.214286","-1","-1"
"25977925","1","0","1","15.6644","69","0.22702","0.61351","1","1","1"
"25979970","1","0","1","23.2714","72","0.323214","0.661607","1","1","1"
"25999072","1","2","0.333333","43.2955","149","0.290574","0.311954","0.333333","-1","-1"
"26012202","0","1","0","1.4","7","0.2","0.1","0.2","-1","-1"
"26032912","0","1","0","1.40909","17","0.0828876","0.0414438","0.0828876","-1","-1"
"26040618","1","0","1","45.8487","116","0.395248","0.697624","1","1","1"
"26168951","0","1","0","1.5","13","0.115385","0.0576923","0.115385","-1","-1"
"26192631","0","1","0","9.08193","46","0.197433","0.0987166","0.197433","-1","-1"
"26214482","0","1","0","1.72564","9","0.191738","0.0958689","0.191738","-1","-1"
"26223583","0","1","0","0.375","4","0.09375","0.046875","0.09375","-1","-1"
"26257166","1","0","1","3.35651","21","0.159834","0.579917","1","1","1"
"26282046","1","0","1","4.57719","19","0.240905","0.620452","1","1","1"
"26409050","1","0","1","35.3656","83","0.426092","0.713046","1","1","1"
"26566469","0","2","0","28.6546","79","0.362716","0.181358","0.362716","-1","-1"
"26574283","2","0","1","1.97778","4","0.494445","0.747222","1","1","1"
"26577824","0","1","0","0.166667","6","0.0277778","0.0138889","0.0277778","-1","-1"
"26599982","0","1","0","15.4891","40","0.387228","0.193614","0.387228","-1","-1"
"26654287","0","1","0","4.67263","25","0.186905","0.0934526","0.186905","-1","-1"
"26729931","0","1","0","0","0","0","0","0","-1","-1"
"26738483","3","0","1","19.4584","83","0.234439","0.61722","1","1","1"
"26900055","1","0","1","28.2787","81","0.34912","0.67456","1","1","1"
"27067896","0","1","0","8.14605","29","0.280898","0.140449","0.280898","-1","-1"
"27187343","0","1","0","24.5089","89","0.275381","0.137691","0.275381","-1","-1"
"27453886","0","1","0","7.61307","26","0.29281","0.146405","0.29281","-1","-1"
"27457454","1","4","0.2","47.2581","143","0.330476","0.265238","0.2","-1","-1"
"27487343","0","1","0","2.5","30","0.0833333","0.0416667","0.0833333","-1","-1"
"27571535","0","1","0","5.81373","21","0.276844","0.138422","0.276844","-1","-1"
"27581606","0","1","0","7.477","21","0.356048","0.178024","0.356048","-1","-1"
"27725199","0","1","0","1.25694","6","0.20949","0.104745","0.20949","-1","-1"
"27754737","0","1","0","9.91667","44","0.225379","0.112689","0.225379","-1","-1"
"27825918","1","0","1","40.6873","114","0.356906","0.678453","1","1","1"
"27831488","2","0","1","41.3177","128","0.322795","0.661397","1","1","1"
"27844479","0","1","0","3.13438","18","0.174132","0.0870661","0.174132","-1","-1"
"27917781","3","0","1","2.04762","12","0.170635","0.585317","1","1","1"
"27931710","0","1","0","20.5747","58","0.354736","0.177368","0.354736","-1","-1"
"27947088","2","1","0.666667","6.85345","41","0.167157","0.416912","0.666667","0","-1"
"27964284","0","1","0","2.5","10","0.25","0.125","0.25","-1","-1"
"27970347","0","1","0","0","0","0","0","0","-1","-1"
"27987687","0","1","0","9.45586","47","0.201189","0.100594","0.201189","-1","-1"
"28096105","1","1","0.5","142.368","441","0.32283","0.411415","0.5","0","-1"
"28124241","0","1","0","0","0","0","0","0","-1","-1"
"28139873","1","1","0.5","6.66667","26","0.25641","0.378205","0.5","0","-1"
"28186908","1","0","1","12.7274","33","0.385679","0.69284","1","1","1"
"28197830","0","1","0","0","8","0","0","0","-1","-1"
"28206390","0","1","0","3","30","0.1","0.05","0.1","-1","-1"
"28279637","0","1","0","15.4895","56","0.276598","0.138299","0.276598","-1","-1"
"28287525","1","0","1","31.8201","73","0.435892","0.717946","1","1","1"
"28443608","0","2","0","2.41667","6","0.402778","0.201389","0.402778","-1","-1"
"28673549","0","1","0","7.03701","27","0.26063","0.130315","0.26063","-1","-1"
"28695097","0","1","0","0.5","6","0.0833333","0.0416667","0.0833333","-1","-1"
"28785486","29","22","0.568627","13.9453","32","0.435791","0.502209","0.568627","0","1"
"28839148","0","1","0","8.555","29","0.295","0.1475","0.295","-1","-1"
"28986402","0","1","0","0","2","0","0","0","-1","-1"
"28987332","0","1","0","0","4","0","0","0","-1","-1"
"29148666","0","1","0","2.2","4","0.55","0.275","0.55","-1","-1"
"29242390","0","1","0","17.676","58","0.304759","0.152379","0.304759","-1","-1"
"29264626","0","1","0","4.83334","35","0.138095","0.0690477","0.138095","-1","-1"
"29330577","0","1","0","2.52809","9","0.280899","0.140449","0.280899","-1","-1"
"29460627","0","1","0","5.83334","35","0.166667","0.0833334","0.166667","-1","-1"
"29465136","0","1","0","37.4836","121","0.309782","0.154891","0.309782","-1","-1"
"29518466","1","0","1","18.8053","46","0.408811","0.704405","1","1","1"
"29904219","1","0","1","37.1856","111","0.335005","0.667503","1","1","1"
"29979814","1","3","0.25","5.64047","56","0.100723","0.175361","0.25","-1","-1"
"30122242","2","0","1","51.5821","191","0.270063","0.635032","1","1","1"
"30138572","0","1","0","9.44506","25","0.377802","0.188901","0.377802","-1","-1"
"30160168","0","1","0","20.7811","92","0.225882","0.112941","0.225882","-1","-1"
"30313925","0","1","0","0","2","0","0","0","-1","-1"
"30346204","1","0","1","4.09091","9","0.454546","0.727273","1","1","1"
"30447805","0","1","0","2.48333","11","0.225757","0.112879","0.225757","-1","-1"
"30495613","0","1","0","2","13","0.153846","0.0769231","0.153846","-1","-1"
"30699754","1","2","0.333333","26.99","75","0.359867","0.3466","0.333333","-1","-1"
"30775031","1","0","1","21.8038","52","0.419304","0.709652","1","1","1"
"30817647","0","1","0","0","4","0","0","0","-1","-1"
"30849103","1","0","1","0.638298","9","0.070922","0.535461","1","0","1"
"30886757","0","1","0","12.2515","40","0.306287","0.153144","0.306287","-1","-1"
"30974408","0","1","0","5.1383","36","0.142731","0.0713653","0.142731","-1","-1"
"31114386","0","1","0","40.8815","137","0.298405","0.149203","0.298405","-1","-1"
"31135856","0","4","0","7.86243","84","0.0936004","0.0468002","0.0936004","-1","-1"
"31351557","0","1","0","6.05246","21","0.288212","0.144106","0.288212","-1","-1"
"31511502","0","1","0","7.81411","54","0.144706","0.0723529","0.144706","-1","-1"
"31540671","0","1","0","1.19203","4","0.298007","0.149004","0.298007","-1","-1"
"31672638","0","1","0","0.708333","5","0.141667","0.0708333","0.141667","-1","-1"
"31917160","0","1","0","0.829545","5","0.165909","0.0829545","0.165909","-1","-1"
"32002507","0","1","0","22.3676","57","0.392414","0.196207","0.392414","-1","-1"
"32272710","1","0","1","14.6414","34","0.430629","0.715315","1","1","1"
"32405126","1","0","1","16.975","46","0.369022","0.684511","1","1","1"
"32677883","0","1","0","0.5","5","0.1","0.05","0.1","-1","-1"
"32795568","1","0","1","0","0","0","0.5","1","0","1"
"33076804","0","1","0","30.3652","64","0.474456","0.237228","0.474456","-1","-1"
"33203801","0","1","0","6.68857","21","0.318503","0.159252","0.318503","-1","-1"
"33315010","0","4","0","4.87619","50","0.0975238","0.0487619","0.0975238","-1","-1"
"33388399","0","2","0","0","3","0","0","0","-1","-1"
"33407417","0","1","0","0","1","0","0","0","-1","-1"
"33464913","0","1","0","0","8","0","0","0","-1","-1"
"33519870","1","0","1","13.2028","41","0.32202","0.66101","1","1","1"
"33798654","0","1","0","8.68776","29","0.299578","0.149789","0.299578","-1","-1"
"33946296","0","1","0","4.8734","18","0.270744","0.135372","0.270744","-1","-1"
"34002725","0","1","0","15.7111","69","0.227698","0.113849","0.227698","-1","-1"
"34210188","0","1","0","13.9401","39","0.357438","0.178719","0.357438","-1","-1"
"34262462","2","2","0.5","9.16595","22","0.416634","0.458317","0.5","0","-1"
"34310801","2","2","0.5","19.834","50","0.396681","0.44834","0.5","0","-1"
"34655603","0","1","0","2","7","0.285714","0.142857","0.285714","-1","-1"
"34713362","4","3","0.571429","1.5915","6","0.26525","0.418339","0.571429","0","-1"
"34726009","0","1","0","4.64349","24","0.193479","0.0967394","0.193479","-1","-1"
"35051304","0","1","0","34.2952","106","0.32354","0.16177","0.32354","-1","-1"
"35441526","0","1","0","1.33333","9","0.148148","0.0740741","0.148148","-1","-1"
"35465596","0","1","0","3.28333","35","0.0938094","0.0469047","0.0938094","-1","-1"
"35466620","4","1","0.8","13.5099","42","0.321664","0.560832","0.8","1","1"
"35626475","0","1","0","18.7877","54","0.34792","0.17396","0.34792","-1","-1"
"35757320","0","1","0","1","5","0.2","0.1","0.2","-1","-1"
"35773039","0","1","0","26.7874","86","0.311481","0.155741","0.311481","-1","-1"
"36048614","0","1","0","17.4244","69","0.252528","0.126264","0.252528","-1","-1"
"36093269","0","1","0","13.3532","59","0.226326","0.113163","0.226326","-1","-1"
"36104673","0","1","0","14.8844","44","0.338282","0.169141","0.338282","-1","-1"
"36116351","1","0","1","6.06706","24","0.252794","0.626397","1","1","1"
"36252186","0","1","0","5.44167","14","0.388691","0.194345","0.388691","-1","-1"
"36311109","0","1","0","4.5","21","0.214286","0.107143","0.214286","-1","-1"
"36412963","0","1","0","6.60284","15","0.440189","0.220095","0.440189","-1","-1"
"36419991","0","1","0","33.8797","102","0.332154","0.166077","0.332154","-1","-1"
"36623013","0","1","0","3.02842","22","0.137655","0.0688277","0.137655","-1","-1"
"36730252","2","0","1","34.0677","121","0.281551","0.640776","1","1","1"
"37034483","0","3","0","0","1","0","0","0","-1","-1"
"37072821","0","1","0","1.5","9","0.166667","0.0833333","0.166667","-1","-1"
"37074513","0","1","0","0","0","0","0","0","-1","-1"
"37303498","0","1","0","23.1531","89","0.260147","0.130074","0.260147","-1","-1"
"37459590","0","1","0","8.50578","19","0.447673","0.223836","0.447673","-1","-1"
"37628540","0","1","0","8.53121","20","0.42656","0.21328","0.42656","-1","-1"
"37675954","0","1","0","3.86667","17","0.227451","0.113726","0.227451","-1","-1"
"37874853","6","0","1","8.58298","20","0.429149","0.714575","1","1","1"
"37881687","1","5","0.166667","49.07","134","0.366194","0.266431","0.166667","-1","-1"
"38142380","1","0","1","7.62468","35","0.217848","0.608924","1","1","1"
"38156420","0","1","0","42.6735","124","0.344142","0.172071","0.344142","-1","-1"
"38162820","0","1","0","9.75039","72","0.135422","0.067711","0.135422","-1","-1"
"38291055","0","2","0","15.0161","65","0.231018","0.115509","0.231018","-1","-1"
"38400130","4","4","0.5","10.9839","24","0.457662","0.478831","0.5","0","-1"
"38708614","0","2","0","1.61207","27","0.0597065","0.0298532","0.0597065","-1","-1"
"38800236","0","1","0","3.29727","29","0.113699","0.0568495","0.113699","-1","-1"
"39364684","0","2","0","15.6922","47","0.333877","0.166938","0.333877","-1","-1"
"39599748","0","1","0","34.7245","125","0.277796","0.138898","0.277796","-1","-1"
"39609732","1","0","1","18.9164","60","0.315273","0.657637","1","1","1"
"39682124","0","1","0","23.3313","76","0.306991","0.153495","0.306991","-1","-1"
"39728435","0","2","0","0","2","0","0","0","-1","-1"
"39750128","1","0","1","18.7006","77","0.242866","0.621433","1","1","1"
"39812267","0","1","0","32.3699","72","0.449582","0.224791","0.449582","-1","-1"
