"userid","rumour_ratio","sum_RR_following","following_count","avg_RR_following","avg_userRR_followingRR","userRR_OR_avgfollowingRR","user_status1","user_status2"
"256596567","0","11.281","23","0.490478","0.245239","0.490478","-1","-1"
"257549385","0","3.08333","9","0.342592","0.171296","0.342592","-1","-1"
"262834755","0","0","1","0","0","0","-1","-1"
"264518387","0","0.9","2","0.45","0.225","0.45","-1","-1"
"268476335","1","6.06175","16","0.37886","0.68943","1","1","1"
"269950830","0","0.333333","5","0.0666666","0.0333333","0.0666666","-1","-1"
"271461410","0","1.66666","8","0.208332","0.104166","0.208332","-1","-1"
"271543756","0","12.8177","39","0.328659","0.164329","0.328659","-1","-1"
"278914984","0","0","6","0","0","0","-1","-1"
"279390084","0","8.38763","31","0.270569","0.135284","0.270569","-1","-1"
"282695161","0","18.5204","43","0.430707","0.215353","0.430707","-1","-1"
"283235743","0","12.7994","45","0.284431","0.142216","0.284431","-1","-1"
"293227742","0","41.7464","146","0.285934","0.142967","0.285934","-1","-1"
"293866350","0","16.3447","42","0.389161","0.19458","0.389161","-1","-1"
"297602297","0","27.7139","132","0.209954","0.104977","0.209954","-1","-1"
"303898231","0","2.14583","6","0.357639","0.178819","0.357639","-1","-1"
"304695261","0","2.53198","8","0.316498","0.158249","0.316498","-1","-1"
"312149882","0","21.4005","79","0.270892","0.135446","0.270892","-1","-1"
"317384131","0","0.333333","2","0.166666","0.0833332","0.166666","-1","-1"
"319777415","0","9.2","24","0.383333","0.191667","0.383333","-1","-1"
"325005357","0","1.5","3","0.5","0.25","0.5","-1","-1"
"325076723","0","2.86667","9","0.318519","0.159259","0.318519","-1","-1"
"325265073","0","23.2762","64","0.363691","0.181845","0.363691","-1","-1"
"325340909","0","3.25","16","0.203125","0.101562","0.203125","-1","-1"
"326196796","0","16.9271","65","0.260417","0.130208","0.260417","-1","-1"
"327622609","0","10.8172","30","0.360572","0.180286","0.360572","-1","-1"
"329415374","0","4.98333","19","0.262281","0.13114","0.262281","-1","-1"
"330459560","0","7.28302","26","0.280116","0.140058","0.280116","-1","-1"
"337801323","0","4.53631","14","0.324022","0.162011","0.324022","-1","-1"
"338099403","0","21.2627","86","0.247241","0.123621","0.247241","-1","-1"
"341908197","0","18.0995","73","0.247938","0.123969","0.247938","-1","-1"
"343082774","0","1.21889","6","0.203149","0.101575","0.203149","-1","-1"
"343800462","0","0","0","0","0","0","-1","-1"
"346809444","0","18.0675","54","0.334583","0.167291","0.334583","-1","-1"
"347451363","0","4.61789","14","0.32985","0.164925","0.32985","-1","-1"
"351934556","0","1.05497","6","0.175828","0.0879142","0.175828","-1","-1"
"354356571","0","10.7887","32","0.337147","0.168573","0.337147","-1","-1"
"360129829","0","25.979","70","0.371129","0.185564","0.371129","-1","-1"
"360738490","0","1","2","0.5","0.25","0.5","-1","-1"
"363767963","0","6.23623","18","0.346457","0.173228","0.346457","-1","-1"
"364306576","0","0","0","0","0","0","-1","-1"
"364423298","0","4.39445","16","0.274653","0.137327","0.274653","-1","-1"
"366066427","0","3.33448","15","0.222299","0.111149","0.222299","-1","-1"
"368196789","0","0.527778","2","0.263889","0.131945","0.263889","-1","-1"
"368565886","0","26.0376","74","0.35186","0.17593","0.35186","-1","-1"
"370310957","0","0","5","0","0","0","-1","-1"
"372036385","0","2.42857","9","0.269841","0.134921","0.269841","-1","-1"
"373783051","0","12.9909","40","0.324773","0.162386","0.324773","-1","-1"
"376109186","0","9.99091","30","0.33303","0.166515","0.33303","-1","-1"
"379481082","0","19.7483","99","0.199478","0.0997389","0.199478","-1","-1"
"382134136","0","3.36112","14","0.24008","0.12004","0.24008","-1","-1"
"382376904","0","9.27283","51","0.18182","0.0909101","0.18182","-1","-1"
"386815916","0","33.9609","109","0.311568","0.155784","0.311568","-1","-1"
"395836614","0","1","5","0.2","0.1","0.2","-1","-1"
"401291187","0","0","5","0","0","0","-1","-1"
"401651305","0","22.5855","73","0.30939","0.154695","0.30939","-1","-1"
"403647191","0","14.4249","62","0.23266","0.11633","0.23266","-1","-1"
"403932208","0","5.02778","11","0.457071","0.228535","0.457071","-1","-1"
"411780181","0","2.69508","11","0.245008","0.122504","0.245008","-1","-1"
"414488432","0","3.66667","12","0.305556","0.152778","0.305556","-1","-1"
"470708968","0","2.94032","15","0.196021","0.0980107","0.196021","-1","-1"
"472230937","0","0","1","0","0","0","-1","-1"
"472778354","0","9.8168","29","0.33851","0.169255","0.33851","-1","-1"
"495464885","0","25.0167","89","0.281087","0.140543","0.281087","-1","-1"
"500275955","0","2.83333","9","0.314814","0.157407","0.314814","-1","-1"
"501637514","0","12.3187","58","0.212392","0.106196","0.212392","-1","-1"
"507949202","0","0.4","1","0.4","0.2","0.4","-1","-1"
"529784320","0","5.94398","17","0.349646","0.174823","0.349646","-1","-1"
"532574426","0","3.525","13","0.271154","0.135577","0.271154","-1","-1"
"534675241","0","17.2311","71","0.242692","0.121346","0.242692","-1","-1"
"537612240","0","1.70357","8","0.212946","0.106473","0.212946","-1","-1"
"552283163","0","5.92346","29","0.204257","0.102129","0.204257","-1","-1"
"558251172","0","27.8537","93","0.299502","0.149751","0.299502","-1","-1"
"573788425","0","3.33333","9","0.37037","0.185185","0.37037","-1","-1"
"574600705","0","1.66532","8","0.208165","0.104083","0.208165","-1","-1"
"580183048","0","6.50062","26","0.250024","0.125012","0.250024","-1","-1"
"584797578","0","3.87536","20","0.193768","0.096884","0.193768","-1","-1"
"608161678","0","4.51012","15","0.300675","0.150337","0.300675","-1","-1"
"609244293","0","17.0446","53","0.321596","0.160798","0.321596","-1","-1"
"612943066","0","1.7","10","0.17","0.085","0.17","-1","-1"
"617825073","0","33.9022","103","0.329148","0.164574","0.329148","-1","-1"
"618300542","0","0","5","0","0","0","-1","-1"
"622969430","0","25.3337","61","0.415307","0.207653","0.415307","-1","-1"
"632633631","0","1","4","0.25","0.125","0.25","-1","-1"
"719288724","0","14.383","51","0.28202","0.14101","0.28202","-1","-1"
"770759270","0","11.3126","40","0.282815","0.141408","0.282815","-1","-1"
"776528756","0","3.66667","19","0.192983","0.0964913","0.192983","-1","-1"
"796129668","0","8.47542","21","0.403592","0.201796","0.403592","-1","-1"
"858924511","0","0","0","0","0","0","-1","-1"
"883619466","0","9.7294","43","0.226265","0.113133","0.226265","-1","-1"
"898533348","0","7.5","20","0.375","0.1875","0.375","-1","-1"
"902200087","0","3.33333","13","0.25641","0.128205","0.25641","-1","-1"
"917922457","0","4.73618","16","0.296011","0.148005","0.296011","-1","-1"
"926505505","0","7.5","17","0.441176","0.220588","0.441176","-1","-1"
"937696388","0","4.94624","17","0.290955","0.145478","0.290955","-1","-1"
"954124423","0.4","16.5","43","0.383721","0.39186","0.4","0","-1"
"974735124","0","8.6851","20","0.434255","0.217127","0.434255","-1","-1"
"979457803","0","20.5757","60","0.342928","0.171464","0.342928","-1","-1"
"1002161534","0","11.8353","36","0.328757","0.164379","0.328757","-1","-1"
"1054379462","0","1","3","0.333333","0.166667","0.333333","-1","-1"
"1078522038","0","1","1","1","0.5","1","0","1"
"1169292122","0","35.913","119","0.30179","0.150895","0.30179","-1","-1"
"1291770157","0","0.9","5","0.18","0.09","0.18","-1","-1"
"1360789357","0","0.831818","6","0.138636","0.0693182","0.138636","-1","-1"
"1363520268","0","3.69032","10","0.369032","0.184516","0.369032","-1","-1"
"1375289149","0","19.8986","45","0.442191","0.221096","0.442191","-1","-1"
"1381926373","0","5.09969","13","0.392284","0.196142","0.392284","-1","-1"
"1398275840","0","2.75566","10","0.275566","0.137783","0.275566","-1","-1"
"1415144762","0","0","8","0","0","0","-1","-1"
"1426406143","0","6.525","14","0.466071","0.233036","0.466071","-1","-1"
"1468696195","0","1.32258","2","0.661291","0.330645","0.661291","-1","-1"
"1470770234","0","8.5598","19","0.450516","0.225258","0.450516","-1","-1"
"1507338108","0","3.30591","14","0.236136","0.118068","0.236136","-1","-1"
"1520330192","0","0","1","0","0","0","-1","-1"
"1526228120","0","0","0","0","0","0","-1","-1"
"1533006836","0","1","2","0.5","0.25","0.5","-1","-1"
"1539100118","0","1.19032","8","0.14879","0.0743952","0.14879","-1","-1"
"1543801099","0","83.7486","233","0.359436","0.179718","0.359436","-1","-1"
"1546896846","0","3.26111","28","0.116468","0.0582341","0.116468","-1","-1"
"1571239068","0","7.7","27","0.285185","0.142593","0.285185","-1","-1"
"1594679162","0","4.33333","11","0.393939","0.19697","0.393939","-1","-1"
"1609475190","0","11","20","0.55","0.275","0.55","-1","-1"
"1630896181","0.428571","8.86646","30","0.295548","0.36206","0.428571","0","-1"
"1634077976","0","28.3285","77","0.367903","0.183951","0.367903","-1","-1"
"1668303476","0","4.84999","11","0.440908","0.220454","0.440908","-1","-1"
"1688493770","0","0.719298","6","0.119883","0.0599415","0.119883","-1","-1"
"1700366010","0","1.98333","4","0.495833","0.247917","0.495833","-1","-1"
"1750973664","0","0","4","0","0","0","-1","-1"
"1865386620","0","4.35921","19","0.229432","0.114716","0.229432","-1","-1"
"1899332185","0","0","3","0","0","0","-1","-1"
"1921517718","0","3.05976","8","0.38247","0.191235","0.38247","-1","-1"
"2163076560","0.2","3.08333","10","0.308333","0.254166","0.2","-1","-1"
"2173646835","0","2.5","14","0.178571","0.0892857","0.178571","-1","-1"
"2193946021","0","104.679","490","0.213631","0.106815","0.213631","-1","-1"
"2283020590","0","3.15","7","0.45","0.225","0.45","-1","-1"
"2286821737","0","1","1","1","0.5","1","0","1"
"2295172961","0","0","1","0","0","0","-1","-1"
"2329066872","0","10.132","38","0.266632","0.133316","0.266632","-1","-1"
"2329395758","0","8.27079","28","0.295385","0.147693","0.295385","-1","-1"
"2342775366","0","0","2","0","0","0","-1","-1"
"2351100937","0","3.81863","9","0.424293","0.212146","0.424293","-1","-1"
"2378814295","0","5.4002","26","0.2077","0.10385","0.2077","-1","-1"
"2405388402","0","1.1383","2","0.569149","0.284575","0.569149","-1","-1"
"2464867495","0","11.3357","33","0.343506","0.171753","0.343506","-1","-1"
"2468828556","0","15.3881","69","0.223016","0.111508","0.223016","-1","-1"
"2512264104","0","1.33333","10","0.133333","0.0666665","0.133333","-1","-1"
"2532955292","0","15.7407","51","0.308641","0.154321","0.308641","-1","-1"
"2611766492","0","5.78183","10","0.578183","0.289091","0.578183","-1","-1"
"2680112214","0","4.23333","9","0.47037","0.235185","0.47037","-1","-1"
"2725579568","0","6.14884","12","0.512404","0.256202","0.512404","-1","-1"
