userid,rcount,nrcount,rumour_ratio,user_status
90034304,0,1,0,NULL
90202078,0,1,0,NULL
90243293,0,1,0,NULL
90918950,1,0,1,NULL
91279573,0,1,0,NULL
91334232,0,1,0,NULL
91466927,0,1,0,NULL
91493488,1,0,1,NULL
91774878,1,0,1,NULL
92181348,0,1,0,NULL
92242282,0,1,0,NULL
92377901,0,1,0,NULL
92771309,2,2,0.5,NULL
93652764,0,1,0,NULL
93735135,1,0,1,NULL
93766096,0,1,0,NULL
94816809,0,1,0,NULL
95148130,1,0,1,NULL
95747671,2,1,0.666667,NULL
96104822,0,1,0,NULL
96501145,1,0,1,NULL
96625583,0,1,0,NULL
97382927,0,1,0,NULL
98057278,0,1,0,NULL
98250867,0,1,0,NULL
98487877,0,1,0,NULL
98627870,0,2,0,NULL
99028224,1,0,1,NULL
99034397,1,0,1,NULL
99211591,0,1,0,NULL
99238190,0,1,0,NULL
99333040,0,2,0,NULL
99786592,0,1,0,NULL
100174414,0,1,0,NULL
100629223,1,1,0.5,NULL
100880543,1,0,1,NULL
100936791,2,4,0.333333,NULL
101022951,0,1,0,NULL
101520906,0,1,0,NULL
101677248,0,1,0,NULL
102401151,0,1,0,NULL
102420077,0,1,0,NULL
103065157,0,2,0,NULL
103245739,0,2,0,NULL
103849564,0,2,0,NULL
105173441,0,1,0,NULL
105485791,0,1,0,NULL
106118793,0,2,0,NULL
106272927,1,0,1,NULL
106431823,0,1,0,NULL
106470258,0,1,0,NULL
106788285,0,1,0,NULL
107210124,0,2,0,NULL
107883101,0,1,0,NULL
108352527,1,0,1,NULL
108884788,0,1,0,NULL
109001491,0,1,0,NULL
109042732,0,2,0,NULL
109065990,0,2,0,NULL
109234928,2,0,1,NULL
110396781,1,1,0.5,NULL
110445334,0,2,0,NULL
110710738,0,1,0,NULL
110827653,0,1,0,NULL
110840071,0,1,0,NULL
110906944,0,1,0,NULL
111044562,0,1,0,NULL
111250814,0,1,0,NULL
112562263,1,0,1,NULL
112874216,1,0,1,NULL
113164127,0,1,0,NULL
113899804,0,1,0,NULL
114075165,1,0,1,NULL
114479860,0,1,0,NULL
115378178,0,1,0,NULL
115393565,1,0,1,NULL
115514485,2,1,0.666667,NULL
115754870,0,1,0,NULL
116768508,0,1,0,NULL
117155939,0,2,0,NULL
117341432,0,1,0,NULL
117366399,0,1,0,NULL
118672200,0,1,0,NULL
119106683,1,5,0.166667,NULL
121146038,0,1,0,NULL
121483664,0,2,0,NULL
121817564,0,2,0,NULL
122195535,0,1,0,NULL
122261841,0,1,0,NULL
122448174,0,1,0,NULL
122539413,0,1,0,NULL
122557484,0,1,0,NULL
122928586,0,1,0,NULL
123661002,0,1,0,NULL
123746182,0,1,0,NULL
123979525,0,1,0,NULL
124476322,1,2,0.333333,NULL
125486974,0,1,0,NULL
125753608,0,1,0,NULL
125944392,0,2,0,NULL
126400767,0,1,0,NULL
126447030,0,1,0,NULL
126486040,3,0,1,NULL
126629610,1,0,1,NULL
128216887,1,0,1,NULL
128364810,0,1,0,NULL
129051309,0,1,0,NULL
129673790,4,2,0.666667,NULL
129880735,0,1,0,NULL
129964269,1,2,0.333333,NULL
130134724,1,0,1,NULL
130184065,0,1,0,NULL
130294479,1,0,1,NULL
130468394,0,1,0,NULL
130557513,0,2,0,NULL
130778462,0,1,0,NULL
132162464,0,1,0,NULL
132231788,0,1,0,NULL
133093395,0,1,0,NULL
134196350,6,10,0.375,NULL
134293369,0,1,0,NULL
134758540,0,1,0,NULL
134963200,1,0,1,NULL
136004952,2,0,1,NULL
136191905,1,1,0.5,NULL
136359464,0,2,0,NULL
136658558,0,1,0,NULL
138749160,0,1,0,NULL
138787319,0,1,0,NULL
139687841,0,1,0,NULL
140073314,0,1,0,NULL
140149359,0,1,0,NULL
140222976,1,0,1,NULL
140955302,0,1,0,NULL
141084952,0,1,0,NULL
141255641,0,1,0,NULL
142375993,0,1,0,NULL
142614009,0,1,0,NULL
142696824,0,2,0,NULL
142957691,1,1,0.5,NULL
143145579,1,1,0.5,NULL
143415291,1,0,1,NULL
143695063,1,0,1,NULL
144301368,0,1,0,NULL
144313594,0,1,0,NULL
146218381,0,1,0,NULL
146332990,1,0,1,NULL
146765658,1,0,1,NULL
147090647,0,1,0,NULL
147580943,0,2,0,NULL
147754032,0,1,0,NULL
147994804,0,4,0,NULL
148116121,0,1,0,NULL
148653311,3,3,0.5,NULL
149282848,0,1,0,NULL
149590738,0,1,0,NULL
149913262,0,8,0,NULL
150246405,1,0,1,NULL
150400398,0,1,0,NULL
150425432,0,1,0,NULL
150671052,0,1,0,NULL
151295755,0,1,0,NULL
151432737,0,1,0,NULL
152478151,0,1,0,NULL
152646096,0,1,0,NULL
152797988,1,0,1,NULL
153029181,0,10,0,NULL
154066182,0,1,0,NULL
154435961,0,1,0,NULL
154485832,0,2,0,NULL
155620461,0,1,0,NULL
155899869,1,0,1,NULL
155954125,0,2,0,NULL
156123647,0,5,0,NULL
156464691,10,1,0.909091,NULL
157009365,0,1,0,NULL
157054921,1,0,1,NULL
157449860,0,1,0,NULL
157981564,0,1,0,NULL
158128894,0,1,0,NULL
158848407,0,1,0,NULL
159491022,0,1,0,NULL
160396614,0,1,0,NULL
162304163,2,3,0.4,NULL
162622769,0,1,0,NULL
163718817,0,1,0,NULL
164075542,1,3,0.25,NULL
164397041,0,3,0,NULL
164418122,0,1,0,NULL
166002047,0,1,0,NULL
166109668,1,0,1,NULL
166207058,0,1,0,NULL
166233427,0,1,0,NULL
166612219,0,1,0,NULL
167494843,0,1,0,NULL
167848621,0,1,0,NULL
168376502,0,2,0,NULL
168683422,0,1,0,NULL
168828976,0,2,0,NULL
169272033,0,1,0,NULL
169844049,0,1,0,NULL
170998795,0,1,0,NULL
171117515,0,1,0,NULL
171606833,1,0,1,NULL
171643578,0,1,0,NULL
171802941,20,3,0.869565,NULL
171953871,0,5,0,NULL
172887151,0,1,0,NULL
173885254,0,1,0,NULL
174253648,1,1,0.5,NULL
174958289,0,2,0,NULL
175452918,0,1,0,NULL
175553686,0,1,0,NULL
175954697,1,0,1,NULL
176754253,1,0,1,NULL
176930329,1,0,1,NULL
177584156,1,0,1,NULL
177886974,0,1,0,NULL
179732982,0,1,0,NULL
180171266,0,1,0,NULL
180394227,1,0,1,NULL
180414031,0,1,0,NULL
180887271,1,0,1,NULL
181561712,0,1,0,NULL
182091416,0,1,0,NULL
182251918,1,1,0.5,NULL
182593031,0,1,0,NULL
183294043,0,1,0,NULL
183767243,0,1,0,NULL
184536237,0,1,0,NULL
186688764,0,1,0,NULL
187303839,0,2,0,NULL
187721634,0,1,0,NULL
189097725,0,1,0,NULL
189118361,0,1,0,NULL
189264135,1,0,1,NULL
189682666,0,1,0,NULL
190361651,0,1,0,NULL
191692374,0,1,0,NULL
191890805,0,1,0,NULL
192369449,0,1,0,NULL
193725962,0,1,0,NULL
193786214,1,0,1,NULL
194042592,0,1,0,NULL
194272236,0,1,0,NULL
194732581,0,1,0,NULL
195160252,0,1,0,NULL
195903035,1,0,1,NULL
196084805,0,1,0,NULL
196994616,0,4,0,NULL
199721359,0,1,0,NULL
201394249,0,1,0,NULL
201669414,0,1,0,NULL
201800640,0,1,0,NULL
202934450,0,1,0,NULL
203123011,18,8,0.692308,NULL
203291638,0,1,0,NULL
204089551,0,2,0,NULL
204832963,0,2,0,NULL
205242337,2,2,0.5,NULL
205480257,0,1,0,NULL
206979151,0,2,0,NULL
207441433,0,1,0,NULL
207985340,0,1,0,NULL
208019751,0,1,0,NULL
209176493,0,2,0,NULL
210181440,1,0,1,NULL
210238655,0,1,0,NULL
210556794,1,0,1,NULL
210951599,0,1,0,NULL
211105315,0,1,0,NULL
211374036,1,0,1,NULL
212369763,1,0,1,NULL
213326209,0,1,0,NULL
214007688,4,0,1,NULL
214205356,1,1,0.5,NULL
214672289,0,1,0,NULL
214916802,1,0,1,NULL
214924806,0,1,0,NULL
215258085,0,1,0,NULL
215598844,0,1,0,NULL
215957468,0,1,0,NULL
216299334,1,1,0.5,NULL
216430965,0,1,0,NULL
216586703,0,1,0,NULL
216739115,0,1,0,NULL
217104488,0,1,0,NULL
217758017,0,1,0,NULL
217872058,0,1,0,NULL
218118150,0,1,0,NULL
218730857,0,1,0,NULL
219345607,0,1,0,NULL
219907484,0,1,0,NULL
220081875,0,1,0,NULL
220343896,1,0,1,NULL
220416676,1,0,1,NULL
220765357,0,1,0,NULL
220843663,0,2,0,NULL
221082507,1,0,1,NULL
221517172,0,1,0,NULL
222471144,0,1,0,NULL
222556688,0,1,0,NULL
223369343,0,1,0,NULL
223484404,0,1,0,NULL
224135257,0,1,0,NULL
224653925,0,1,0,NULL
224682566,0,1,0,NULL
225227311,1,1,0.5,NULL
225235528,0,1,0,NULL
225244783,0,1,0,NULL
225382649,0,1,0,NULL
226344539,0,2,0,NULL
227088399,0,3,0,NULL
227387658,0,1,0,NULL
227568015,0,1,0,NULL
227837742,2,9,0.181818,NULL
228480162,0,1,0,NULL
228871317,0,1,0,NULL
230787751,0,1,0,NULL
230859523,0,1,0,NULL
232235048,0,1,0,NULL
233533968,0,1,0,NULL
234395084,0,1,0,NULL
234874463,3,1,0.75,NULL
236488883,1,3,0.25,NULL
237632983,1,0,1,NULL
238575113,0,8,0,NULL
239170356,0,1,0,NULL
239503657,0,1,0,NULL
239512089,0,1,0,NULL
239825437,0,1,0,NULL
239885144,0,1,0,NULL
239964092,1,3,0.25,NULL
240028072,2,0,1,NULL
240649814,2,1,0.666667,NULL
241699458,0,1,0,NULL
242098055,0,1,0,NULL
242314631,0,1,0,NULL
242653461,0,1,0,NULL
243094509,0,1,0,NULL
243249906,0,2,0,NULL
243318995,1,1,0.5,NULL
243393079,0,1,0,NULL
243679064,0,1,0,NULL
244181007,0,1,0,NULL
244571847,1,0,1,NULL
244612749,0,1,0,NULL
245009225,0,1,0,NULL
245326395,0,1,0,NULL
245354027,0,1,0,NULL
245784511,0,1,0,NULL
246130881,0,5,0,NULL
246532728,0,1,0,NULL
246758084,0,1,0,NULL
246860689,0,2,0,NULL
247412653,1,0,1,NULL
247695869,0,1,0,NULL
248967064,0,1,0,NULL
249108233,0,1,0,NULL
249339016,3,0,1,NULL
250056239,0,1,0,NULL
250603308,0,2,0,NULL
251990786,0,1,0,NULL
252794509,0,1,0,NULL
254433349,0,1,0,NULL
254507476,0,1,0,NULL
254873869,2,4,0.333333,NULL
255187660,1,0,1,NULL
255527829,0,1,0,NULL
255753616,0,1,0,NULL
256009120,1,0,1,NULL
256413041,0,1,0,NULL
256495314,0,1,0,NULL
256651991,0,1,0,NULL
256754533,0,1,0,NULL
257291338,0,2,0,NULL
257747817,0,1,0,NULL
257824868,0,1,0,NULL
258627226,3,2,0.6,NULL
258703448,0,1,0,NULL
259323371,0,1,0,NULL
260661314,0,1,0,NULL
261413944,0,1,0,NULL
263007263,0,1,0,NULL
263371799,0,1,0,NULL
264268489,1,0,1,NULL
264924050,1,0,1,NULL
265321840,0,1,0,NULL
265504987,0,1,0,NULL
266073503,0,1,0,NULL
266081078,1,0,1,NULL
266084123,1,0,1,NULL
266312733,0,1,0,NULL
267855388,0,1,0,NULL
268270621,1,0,1,NULL
268416076,0,2,0,NULL
268476335,1,0,1,NULL
268531577,0,1,0,NULL
268662889,1,1,0.5,NULL
268676434,0,1,0,NULL
268866184,0,1,0,NULL
269167743,0,1,0,NULL
270016438,0,1,0,NULL
270412323,0,1,0,NULL
270569708,0,3,0,NULL
271413771,3,7,0.3,NULL
271445418,1,0,1,NULL
271661216,0,1,0,NULL
272172091,2,2,0.5,NULL
272388054,0,2,0,NULL
273581084,1,1,0.5,NULL
274658121,0,1,0,NULL
274831602,1,0,1,NULL
275686563,0,1,0,NULL
277501298,0,1,0,NULL
277983398,0,1,0,NULL
278067201,0,1,0,NULL
278098811,0,1,0,NULL
279534015,1,0,1,NULL
280346532,0,1,0,NULL
280784084,0,1,0,NULL
281754653,0,1,0,NULL
282335488,1,0,1,NULL
282670739,0,1,0,NULL
282977213,0,3,0,NULL
283217942,0,1,0,NULL
283411624,0,1,0,NULL
283632721,0,1,0,NULL
283640557,1,0,1,NULL
283969754,0,1,0,NULL
284620348,0,1,0,NULL
285383650,1,0,1,NULL
286886892,0,1,0,NULL
287281370,0,1,0,NULL
288283415,1,0,1,NULL
288755234,1,0,1,NULL
289998339,7,4,0.636364,NULL
291859009,1,0,1,NULL
292765961,0,2,0,NULL
292777349,41,16,0.719298,NULL
293838759,0,1,0,NULL
294379576,1,0,1,NULL
295431169,0,1,0,NULL
296894515,0,1,0,NULL
297325085,1,0,1,NULL
297690193,0,1,0,NULL
299294766,0,1,0,NULL
299378671,0,1,0,NULL
299416026,0,2,0,NULL
299734653,0,1,0,NULL
301309392,0,2,0,NULL
302071347,0,3,0,NULL
302564474,2,0,1,NULL
302974524,1,0,1,NULL
304029732,0,1,0,NULL
305134471,0,1,0,NULL
308167013,0,1,0,NULL
308439963,0,1,0,NULL
308556440,0,1,0,NULL
309065519,0,1,0,NULL
309334638,0,1,0,NULL
311849071,0,1,0,NULL
312696314,0,2,0,NULL
313379422,0,2,0,NULL
313675516,0,1,0,NULL
315163250,0,1,0,NULL
315878798,0,3,0,NULL
318835344,0,1,0,NULL
320418413,0,1,0,NULL
320959649,0,1,0,NULL
321752222,0,1,0,NULL
322572436,2,0,1,NULL
323188665,0,1,0,NULL
323967274,0,1,0,NULL
324962560,0,1,0,NULL
325340909,0,1,0,NULL
325747234,2,1,0.666667,NULL
326140439,1,0,1,NULL
328369973,0,1,0,NULL
328541805,1,0,1,NULL
328967731,1,0,1,NULL
329121956,0,3,0,NULL
330378192,1,2,0.333333,NULL
330826792,0,1,0,NULL
330866062,0,1,0,NULL
330906573,0,1,0,NULL
331051303,0,1,0,NULL
331658004,0,2,0,NULL
331672974,0,1,0,NULL
331998971,0,1,0,NULL
333205257,0,1,0,NULL
333568300,0,1,0,NULL
334715818,0,1,0,NULL
335171942,0,1,0,NULL
335177549,0,1,0,NULL
335455570,1,0,1,NULL
336899029,0,1,0,NULL
337200920,0,1,0,NULL
338335964,0,1,0,NULL
338968305,0,1,0,NULL
339596853,0,1,0,NULL
340441440,0,1,0,NULL
342309995,0,1,0,NULL
342692032,1,0,1,NULL
342894187,1,0,1,NULL
343889583,0,1,0,NULL
344281070,1,0,1,NULL
344613908,0,1,0,NULL
345588852,0,1,0,NULL
346924655,1,0,1,NULL
349803020,0,1,0,NULL
350341283,0,1,0,NULL
351120282,1,4,0.2,NULL
351736101,0,1,0,NULL
352036858,0,1,0,NULL
352858004,1,0,1,NULL
353047163,0,1,0,NULL
353796254,0,1,0,NULL
354574790,0,1,0,NULL
356026306,0,1,0,NULL
357191485,0,1,0,NULL
357430585,0,1,0,NULL
357584312,0,1,0,NULL
358127438,0,1,0,NULL
358136545,0,1,0,NULL
358204197,0,2,0,NULL
358347117,0,1,0,NULL
359138243,1,0,1,NULL
362144301,0,1,0,NULL
363879015,1,0,1,NULL
364810202,1,0,1,NULL
364930669,0,1,0,NULL
365939318,0,2,0,NULL
366089337,0,1,0,NULL
366819502,0,1,0,NULL
367044023,0,1,0,NULL
367709007,1,1,0.5,NULL
368196789,0,1,0,NULL
371510063,1,0,1,NULL
372095233,0,1,0,NULL
372502604,2,1,0.666667,NULL
373024636,0,1,0,NULL
373416209,0,1,0,NULL
373564351,0,1,0,NULL
373783051,0,5,0,NULL
374712154,1,10,0.0909091,NULL
375562803,0,1,0,NULL
375721095,6,0,1,NULL
377163508,0,2,0,NULL
379479080,0,1,0,NULL
379590591,0,1,0,NULL
380118903,0,1,0,NULL
380285402,0,1,0,NULL
380648579,22,13,0.628571,NULL
381030530,0,1,0,NULL
382027901,1,0,1,NULL
382051315,0,1,0,NULL
383685824,0,2,0,NULL
383733061,0,1,0,NULL
384438102,3,2,0.6,NULL
384455157,1,0,1,NULL
384646101,0,1,0,NULL
384779793,1,1,0.5,NULL
385093141,1,0,1,NULL
385867551,0,1,0,NULL
387027891,0,1,0,NULL
390751847,1,0,1,NULL
392317014,1,0,1,NULL
392773603,0,1,0,NULL
393469195,1,0,1,NULL
393488321,0,1,0,NULL
394686596,0,1,0,NULL
397756361,0,2,0,NULL
401161798,0,1,0,NULL
403338386,0,1,0,NULL
403576718,0,2,0,NULL
403584093,0,1,0,NULL
403647191,0,1,0,NULL
405743388,0,1,0,NULL
407779393,0,1,0,NULL
407871140,0,1,0,NULL
408200652,0,1,0,NULL
409941587,0,1,0,NULL
410334710,2,0,1,NULL
412373159,0,1,0,NULL
412682869,1,0,1,NULL
413157362,0,2,0,NULL
413279505,1,0,1,NULL
414573312,0,3,0,NULL
414601231,0,1,0,NULL
415753384,0,1,0,NULL
417419122,0,1,0,NULL
419520517,0,2,0,NULL
420314328,0,1,0,NULL
421719377,0,1,0,NULL
423662810,9,1,0.9,NULL
424120588,0,1,0,NULL
427515851,1,0,1,NULL
427748930,0,2,0,NULL
428140124,0,2,0,NULL
428159786,0,1,0,NULL
429533485,0,1,0,NULL
429864309,0,1,0,NULL
430145070,1,0,1,NULL
430739183,1,0,1,NULL
431969214,0,2,0,NULL
433584049,0,1,0,NULL
438355707,0,1,0,NULL
439125710,1,0,1,NULL
441636351,0,2,0,NULL
442653867,2,2,0.5,NULL
443146128,0,1,0,NULL
447410369,0,1,0,NULL
453030125,0,2,0,NULL
454099919,0,1,0,NULL
455362096,0,1,0,NULL
455667047,0,1,0,NULL
458008892,0,1,0,NULL
458992712,0,1,0,NULL
459390022,0,3,0,NULL
460005853,1,1,0.5,NULL
464311706,1,0,1,NULL
464829719,0,1,0,NULL
464854839,1,1,0.5,NULL
469194846,2,1,0.666667,NULL
469509327,3,1,0.75,NULL
472962312,0,1,0,NULL
475492463,0,1,0,NULL
479793246,0,1,0,NULL
479874506,1,0,1,NULL
480079436,0,1,0,NULL
482265445,0,1,0,NULL
483930658,0,1,0,NULL
485249248,0,1,0,NULL
485861064,0,1,0,NULL
487118986,1,0,1,NULL
487198119,0,1,0,NULL
487600344,0,13,0,NULL
488176442,1,1,0.5,NULL
489336004,0,3,0,NULL
489475164,0,1,0,NULL
490339438,0,1,0,NULL
491344675,0,1,0,NULL
491631309,0,1,0,NULL
491960101,3,3,0.5,NULL
495434352,0,1,0,NULL
495464885,0,1,0,NULL
497534338,0,1,0,NULL
497665754,1,3,0.25,NULL
498086229,0,1,0,NULL
499696436,1,2,0.333333,NULL
501293202,1,0,1,NULL
501768982,2,4,0.333333,NULL
501987780,0,1,0,NULL
503681629,0,1,0,NULL
506429053,0,1,0,NULL
508110571,1,0,1,NULL
513159493,0,1,0,NULL
514019413,0,2,0,NULL
518991950,0,1,0,NULL
520011678,0,3,0,NULL
522285305,0,1,0,NULL
522403192,0,1,0,NULL
523885252,0,1,0,NULL
524545961,0,1,0,NULL
525634151,1,0,1,NULL
531902156,0,1,0,NULL
532779460,0,3,0,NULL
538031518,0,1,0,NULL
538434730,0,1,0,NULL
538467434,0,1,0,NULL
538761714,0,1,0,NULL
540628749,0,1,0,NULL
543202426,0,1,0,NULL
543445173,0,1,0,NULL
546749928,0,1,0,NULL
548203324,1,0,1,NULL
549044887,0,1,0,NULL
549587666,0,2,0,NULL
552842384,0,1,0,NULL
553259396,0,1,0,NULL
554676448,0,1,0,NULL
556633808,0,1,0,NULL
557872038,0,1,0,NULL
558040899,0,1,0,NULL
563108711,0,1,0,NULL
563229397,1,0,1,NULL
564457556,1,0,1,NULL
564807258,0,7,0,NULL
566312210,0,1,0,NULL
568143078,0,2,0,NULL
570641816,0,1,0,NULL
573897929,0,2,0,NULL
574701065,0,1,0,NULL
575260236,1,0,1,NULL
583697870,1,0,1,NULL
585612126,0,1,0,NULL
589010907,0,2,0,NULL
592155963,0,1,0,NULL
597251143,2,0,1,NULL
601862797,0,1,0,NULL
602609422,0,1,0,NULL
605283640,1,0,1,NULL
606029424,0,1,0,NULL
606437303,1,0,1,NULL
607082634,0,4,0,NULL
607946179,0,2,0,NULL
611346290,0,1,0,NULL
611585332,0,1,0,NULL
612419570,0,1,0,NULL
612924569,0,1,0,NULL
614722543,0,1,0,NULL
615112213,0,1,0,NULL
617854798,0,1,0,NULL
618972073,0,1,0,NULL
622888708,0,1,0,NULL
625739552,0,1,0,NULL
632305734,0,1,0,NULL
633699806,0,1,0,NULL
634454063,0,1,0,NULL
635608354,3,2,0.6,NULL
700612208,0,1,0,NULL
711348452,0,2,0,NULL
716490715,0,1,0,NULL
718294442,1,0,1,NULL
718612494,1,0,1,NULL
732393506,0,1,0,NULL
733838438,0,1,0,NULL
736798032,1,2,0.333333,NULL
737450550,0,1,0,NULL
747398809,1,0,1,NULL
747822822,1,0,1,NULL
748137168,0,1,0,NULL
757313467,1,0,1,NULL
763156754,0,1,0,NULL
770751798,0,1,0,NULL
774393817,0,1,0,NULL
780024367,0,1,0,NULL
793879086,1,1,0.5,NULL
801629904,0,1,0,NULL
808790604,1,0,1,NULL
818212956,0,2,0,NULL
821689608,0,1,0,NULL
827765124,1,0,1,NULL
838673408,0,1,0,NULL
849121410,0,1,0,NULL
850302560,0,1,0,NULL
852269288,0,1,0,NULL
855180008,0,1,0,NULL
856010760,0,2,0,NULL
862374578,0,1,0,NULL
864871926,0,1,0,NULL
868112707,14,11,0.56,NULL
872683897,1,0,1,NULL
873299388,0,1,0,NULL
877551276,0,1,0,NULL
887163673,0,1,0,NULL
893836951,0,4,0,NULL
904574947,0,1,0,NULL
908996244,0,1,0,NULL
910828603,1,1,0.5,NULL
913135650,1,0,1,NULL
918346674,0,1,0,NULL
919283569,1,0,1,NULL
927285830,0,2,0,NULL
927818520,0,1,0,NULL
930386257,0,1,0,NULL
940368062,1,1,0.5,NULL
949254890,0,1,0,NULL
951837780,0,1,0,NULL
952112047,0,4,0,NULL
954124423,2,3,0.4,NULL
956604620,1,0,1,NULL
957502914,3,0,1,NULL
957528097,0,1,0,NULL
959529762,0,1,0,NULL
961585981,1,0,1,NULL
961974776,0,1,0,NULL
973005421,0,2,0,NULL
980908736,1,0,1,NULL
994782234,1,0,1,NULL
1008392934,1,1,0.5,NULL
1008526854,1,1,0.5,NULL
1014423703,0,2,0,NULL
1020058453,8,8,0.5,NULL
1028706985,0,1,0,NULL
1034665663,0,1,0,NULL
1036325418,0,1,0,NULL
1053365834,0,1,0,NULL
1056552596,1,0,1,NULL
1062136398,0,1,0,NULL
1068121346,1,4,0.2,NULL
1073676020,0,1,0,NULL
1073802444,0,2,0,NULL
1077181999,0,1,0,NULL
1086941082,0,1,0,NULL
1090556088,0,1,0,NULL
1093638847,0,1,0,NULL
1102984189,0,1,0,NULL
1115146242,0,1,0,NULL
1123128290,0,1,0,NULL
1125937411,0,2,0,NULL
1128995864,0,1,0,NULL
1148102359,0,1,0,NULL
1156344793,0,1,0,NULL
1161902875,0,1,0,NULL
1169109691,0,1,0,NULL
1172992904,0,1,0,NULL
1199102480,0,1,0,NULL
1205111988,0,1,0,NULL
1231224926,0,3,0,NULL
1246678909,0,2,0,NULL
1250111466,1,0,1,NULL
1257280160,0,1,0,NULL
1263002017,2,0,1,NULL
1263706735,0,1,0,NULL
1269181292,1,0,1,NULL
1277654299,0,1,0,NULL
1280328260,0,1,0,NULL
1289847366,0,1,0,NULL
1291267135,1,0,1,NULL
1299769218,2,0,1,NULL
1300320594,0,1,0,NULL
1306563709,0,1,0,NULL
1310201424,0,1,0,NULL
1331760487,1,0,1,NULL
1339678076,0,1,0,NULL
1341076670,0,1,0,NULL
1359226843,0,1,0,NULL
1362368612,1,0,1,NULL
1374932796,0,1,0,NULL
1375289149,0,6,0,NULL
1378163893,1,1,0.5,NULL
1379288282,0,6,0,NULL
1382542153,0,1,0,NULL
1399909376,1,0,1,NULL
1407822289,0,1,0,NULL
1408003598,0,1,0,NULL
1409798257,0,1,0,NULL
1413216920,0,1,0,NULL
1449450966,0,1,0,NULL
1452874872,0,1,0,NULL
1453546867,0,1,0,NULL
1453757544,0,1,0,NULL
1462833583,1,0,1,NULL
1465822578,0,1,0,NULL
1467733123,1,2,0.333333,NULL
1488110497,1,0,1,NULL
1504614494,0,1,0,NULL
1513504760,0,1,0,NULL
1513854438,0,1,0,NULL
1526423011,0,1,0,NULL
1532402708,1,0,1,NULL
1562935142,1,5,0.166667,NULL
1571428436,0,4,0,NULL
1578821227,1,0,1,NULL
1585763420,0,1,0,NULL
1596105337,0,1,0,NULL
1598644159,0,1,0,NULL
1617876511,0,1,0,NULL
1626294277,1,2,0.333333,NULL
1630896181,3,4,0.428571,NULL
1634077976,0,2,0,NULL
1644897588,0,1,0,NULL
1649548520,0,4,0,NULL
1649603582,0,1,0,NULL
1659333062,1,0,1,NULL
1662016292,0,1,0,NULL
1663752234,0,1,0,NULL
1664343276,0,1,0,NULL
1672611397,1,0,1,NULL
1678020594,0,1,0,NULL
1680465068,0,1,0,NULL
1695784514,1,4,0.2,NULL
1702119050,0,1,0,NULL
1704140293,0,1,0,NULL
1707427058,0,1,0,NULL
1717464030,0,1,0,NULL
1725292759,0,1,0,NULL
1769646126,0,2,0,NULL
1844224638,0,1,0,NULL
1851229334,0,2,0,NULL
1852534999,1,0,1,NULL
1855737487,5,1,0.833333,NULL
1859593506,0,1,0,NULL
1868676517,0,1,0,NULL
1878576403,0,1,0,NULL
1888149452,0,1,0,NULL
1900801694,2,0,1,NULL
1905230346,0,1,0,NULL
1910701892,1,0,1,NULL
1920286333,0,1,0,NULL
1925489179,0,1,0,NULL
1932737630,1,0,1,NULL
1934989190,0,2,0,NULL
1956040279,0,1,0,NULL
1957125536,0,1,0,NULL
1960878613,6,5,0.545455,NULL
1962860390,0,1,0,NULL
2147647676,0,1,0,NULL
2160653996,0,1,0,NULL
2161051908,0,1,0,NULL
2163076560,2,8,0.2,NULL
2164349064,0,1,0,NULL
2170265940,0,1,0,NULL
2175876524,0,1,0,NULL
2177710981,0,1,0,NULL
2180126766,0,1,0,NULL
2183816041,1,0,1,NULL
2188165862,0,1,0,NULL
2190056023,1,3,0.25,NULL
2197547646,0,1,0,NULL
2200632505,0,1,0,NULL
2222123156,0,1,0,NULL
2240567468,0,1,0,NULL
2248932158,0,1,0,NULL
2252610394,0,1,0,NULL
2257598532,0,1,0,NULL
2260706071,0,1,0,NULL
2267059262,0,1,0,NULL
2270640056,0,2,0,NULL
2271035214,1,0,1,NULL
2280470022,16,16,0.5,NULL
2286056016,0,1,0,NULL
2315411725,0,1,0,NULL
2319496214,0,1,0,NULL
2324408143,0,1,0,NULL
2326399310,0,1,0,NULL
2326482060,1,0,1,NULL
2327508680,1,0,1,NULL
2336227399,0,1,0,NULL
2345696184,0,1,0,NULL
2347049341,0,1,0,NULL
2350218440,0,1,0,NULL
2365656804,0,1,0,NULL
2365672292,0,1,0,NULL
2368811822,0,1,0,NULL
2370486097,0,1,0,NULL
2370817676,0,1,0,NULL
2378713202,0,2,0,NULL
2394937256,0,1,0,NULL
2396242676,0,1,0,NULL
2402254161,1,1,0.5,NULL
2410816488,0,1,0,NULL
2423362904,0,1,0,NULL
2429570119,0,1,0,NULL
2434191967,0,1,0,NULL
2435652986,0,1,0,NULL
2436429546,0,1,0,NULL
2442255489,0,1,0,NULL
2448260294,0,1,0,NULL
2453770044,0,5,0,NULL
2453781038,0,2,0,NULL
2453787236,1,4,0.2,NULL
2453801011,0,2,0,NULL
2461887810,2,8,0.2,NULL
2467959607,0,1,0,NULL
2485636243,0,1,0,NULL
2487323707,1,0,1,NULL
2502895924,0,1,0,NULL
2518331167,0,1,0,NULL
2546562188,1,0,1,NULL
2566535282,9,6,0.6,NULL
2574072036,0,2,0,NULL
2578497883,0,1,0,NULL
2579312316,0,1,0,NULL
2581857086,4,3,0.571429,NULL
2597413135,0,1,0,NULL
2602208286,0,1,0,NULL
2622553496,0,2,0,NULL
